income_group,age_target,pop_2019,proportion,deaths,vaccine_n,t_start,R0,reduction1,reduction2,coverage,mode,efficacy,hs_constraints,duration_R,duration_V,dur_vacc_delay,vaccine_start,vaccine_period,timing1,timing2,immunosenescence,seeding_cases,reduce_inf,sensitivity_run,directory_out,deaths_cf,deaths_averted_2021,vaccine_n_2021,dapd_2021
HIC,0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,5.673338029,161799.37,2269533,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,8422.552506249138,55020567.58680512,1.5308007306469537e-4
HIC,1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,10.582077687,161749.86,4233645,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,9622.934136648564,102625988.01803318,9.376703038374302e-5
HIC,1_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,15.435103128,161656.01,6174326,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,11898.34952774,149691086.715156,7.948602544639894e-5
HIC,1_1_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,20.047379733,161517.11,8018998,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,15266.012797028565,194421380.48176467,7.852023660772435e-5
HIC,0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,10.330231305,161591.77,4132079,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,13455.86348324128,100183558.03915781,1.3431209418597324e-4
HIC,1_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,15.238970963,161541.98,6095542,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,14663.033779697571,147788978.47038585,9.921601686038969e-5
HIC,1_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,20.091996404,161448.06,8036793,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,16940.146337304282,194854077.16750863,8.693760265915034e-5
HIC,0_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,14.94250791,161452.46,5977069,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,16833.467299256423,144913851.80576643,1.1616189266585061e-4
HIC,1_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,19.851247567999998,161403.12,7941172,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,18029.727239549138,192519272.2369945,9.36515447521235e-5
HIC,0_1_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,19.795533351,161358.52,7918528,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,19111.064761581278,191978950.50288928,9.954770932708925e-5
HIC,1_1_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,24.704273008999998,161308.84,9881793,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,20315.56808208671,239584370.9341173,8.479504736839965e-5
HIC,0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,6.831106652,161584.12,2732388,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,13641.339538029139,66248716.948968545,2.059109997335809e-4
HIC,1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,11.73984631,161534.85,4696250,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,14835.902311807286,113854137.3801966,1.3030622033756493e-4
HIC,1_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,16.592871751,161441.1,6637217,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,17108.893179307284,160919236.0773194,1.0631975142540886e-4
HIC,1_1_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,21.205148356,161301.59,8482487,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,20491.34604250671,205649529.84392807,9.964207580760355e-5
HIC,1_1_1_1_0_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,25.862041632,161093.95,10344767,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,25525.626828935143,250812520.29628074,1.0177174089547896e-4
HIC,0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,12.504444680999999,161237.26,5001722,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,22051.04206924,121269284.53577366,1.8183534399211437e-4
HIC,1_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,17.413184339,161187.12,6965514,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,23266.698198269136,168874704.9670017,1.3777491544879661e-4
HIC,1_1_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,22.26620978,161093.94,8906717,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,25525.86928129457,215939803.6641245,1.182082638224393e-4
HIC,1_1_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,26.878486385,160954.4,10751364,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,28909.049501571568,260670097.43073317,1.1090282232795595e-4
HIC,0_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,17.161337957,161028.8,6864378,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,27105.203949123705,166432274.98812637,1.6286026223614049e-4
HIC,1_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,22.070077615,160979.17,8830403,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,28308.495007832717,214037695.41935438,1.322593898816242e-4
HIC,1_1_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,26.923103056,160885.15,10769909,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,30588.032089031567,261102794.11647716,1.1714938628878227e-4
HIC,0_0_1_1_1_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,21.773614562,160890.09,8709561,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,30468.26062358671,211162568.754735,1.4428817002588916e-4
HIC,1_0_1_1_1_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,26.68235422,160840.03,10673227,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,31681.977133741853,258767989.18596306,1.2243391168052732e-4
HIC,0_1_1_1_1_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,26.626640003,160795.82,10653388,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,32753.859013764857,258227667.4518578,1.268410133467641e-4
HIC,1_1_1_1_1_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,31.535379661,160746.37,12617113,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,33952.785930009144,305833087.8830859,1.1101737279319051e-4
HIC,0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0,1212261796,7.4573254,160880.17,2983158,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,30708.773363912715,72321845.46208334,4.2461269022805304e-4
HIC,1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0,1212261796,12.366065058,160830.58,4946305,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,31911.09461318614,119927265.89331141,2.6608706848678257e-4
HIC,1_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0,1212261796,17.219090499,160736.91,6887352,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,34182.14586181214,166992364.5904342,2.046928669202771e-4
HIC,1_1_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0,1212261796,21.831367104,160597.71,8733170,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,37557.08270187642,211722658.3570429,1.7738811232258974e-4
HIC,1_1_1_1_0_0_1_0_0_0_0_0_0_0_0_0_0,1212261796,26.48826038,160389.89,10594853,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,42595.727630770285,256885648.80939555,1.6581591002919565e-4
HIC,1_1_1_1_1_0_1_0_0_0_0_0_0_0_0_0_0,1212261796,32.161598409,160042.5,12864098,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,51018.28013701942,311906216.3962007,1.6356929568923099e-4
HIC,0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,14.288432052000001,160318.41,5715551,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,44328.777094332145,138570562.41105187,3.199003909851826e-4
HIC,1_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,19.19717171,160268.86,7679453,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,45530.12853416856,186175982.8422799,2.445542536640705e-4
HIC,1_1_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,24.050197151,160174.71,9622328,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,47812.81749603643,233241081.53940272,2.0499312205409724e-4
HIC,1_1_1_0_0_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,28.662473756,160036.04,11464502,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,51174.90436106243,277971375.3060114,1.8410134606387194e-4
HIC,1_1_1_1_0_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,33.319367032,159827.36,13329600,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,56234.40019284857,323134365.7583641,1.7402791578937155e-4
HIC,0_0_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,19.961770081,159971.64,7984298,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,52736.29755431028,193591129.99785703,2.7241071197267174e-4
HIC,1_0_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,24.870509739,159922.04,9948816,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,53938.86125594243,241196550.42908508,2.2363031792944798e-4
HIC,1_1_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,29.72353518,159828.51,11889022,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,56206.51817154,288261649.1262079,1.949843773596516e-4
HIC,1_1_1_0_1_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,34.335811785,159689.25,13733764,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,59582.909725759426,332991942.89281654,1.7893198618603806e-4
HIC,0_0_0_1_1_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,24.618663357,159763.97,9847065,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,57771.305697817,238754120.45020968,2.4196987925854355e-4
HIC,1_0_0_1_1_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,29.527403015,159714.52,11810390,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,58970.232614061286,286359540.8814377,2.059307415864202e-4
HIC,1_1_0_1_1_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,34.380428456,159620.06,13753562,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,61260.43759906428,333424639.57856053,1.8373098543795615e-4
HIC,0_0_1_1_1_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,29.230939962,159624.25,11692030,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,61158.85006055942,283484414.2168184,2.1573972674837454e-4
HIC,1_0_1_1_1_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,34.13967962,159575.15,13655416,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,62349.29114423157,331089834.64804643,1.883153290118672e-4
HIC,0_1_1_1_1_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,34.083965403,159530.62,13634066,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,63428.93149974914,330549512.91394114,1.9188935097981196e-4
HIC,1_1_1_1_1_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,38.992705061,159480.89,15598653,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,64634.64708205028,378154933.34516925,1.7092107330265497e-4
HIC,0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0,1212261796,7.34385864,160167.1,2937551,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,47997.32374138728,71221434.11597215,6.73916838900375e-4
HIC,1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0,1212261796,12.252598297999999,160117.76,4900938,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,49193.58368168,118826854.54720019,4.1399382209632936e-4
HIC,1_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0,1212261796,17.105623739,160024.14,6841727,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,51463.422668510284,165891953.24432302,3.102225373928522e-4
HIC,1_1_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0,1212261796,21.717900344,159885.03,8686802,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,54836.17743734186,210622247.0109317,2.6035320682195437e-4
HIC,1_1_1_1_0_0_0_1_0_0_0_0_0_0_0_0_0,1212261796,26.37479362,159676.82,10549377,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,59884.27800824486,255785237.4632843,2.341193674902396e-4
HIC,1_1_1_1_1_0_0_1_0_0_0_0_0_0_0_0_0,1212261796,32.048131649,159329.9,12818517,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,68295.43525361158,310805805.0500894,2.1973667847872112e-4
HIC,1_1_1_1_1_1_0_1_0_0_0_0_0_0_0_0_0,1212261796,38.879238301,158768.03,15551076,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,81918.10595998185,377054521.999058,2.1725798573020828e-4
HIC,0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0,1212261796,14.801184039999999,158902.05,5920144,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,78668.7594419837,143543279.57805547,5.480490599993953e-4
HIC,1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0,1212261796,19.709923698,158853.06,7883126,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,79856.53354970428,191148700.00928354,4.177717847195711e-4
HIC,1_1_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0,1212261796,24.562949139,158757.77,9827015,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,82166.86208052128,238213798.70640635,3.449290617366388e-4
HIC,1_1_1_0_0_0_1_1_0_0_0_0_0_0_0_0_0,1212261796,29.175225744,158620.22,11669164,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,85501.79428131701,282944092.473015,3.021861793756005e-4
HIC,1_1_1_1_0_0_1_1_0_0_0_0_0_0_0_0_0,1212261796,33.83211902,158411.97,13531886,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,90550.864661657,328107082.9253677,2.759796096271838e-4
HIC,1_1_1_1_1_0_1_1_0_0_0_0_0_0_0_0_0,1212261796,39.505457049,158065.47,15801267,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,98951.838907937,383127650.5121728,2.5827381233292917e-4
HIC,0_0_0_0_0_1_1_1_0_0_0_0_0_0_0_0_0,1212261796,21.632290691999998,158339.38,8655246,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,92310.82633708972,209791996.52702403,4.4001119139546797e-4
HIC,1_0_0_0_0_1_1_1_0_0_0_0_0_0_0_0_0,1212261796,26.54103035,158291.28,10616325,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,93477.02218484186,257397416.9582521,3.6316223872597415e-4
HIC,1_1_0_0_0_1_1_1_0_0_0_0_0_0_0_0_0,1212261796,31.394055791,158197.83,12556878,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,95742.73948156612,304462515.6553749,3.144647848536422e-4
HIC,1_1_1_0_0_1_1_1_0_0_0_0_0_0_0_0_0,1212261796,36.006332396,158058.46,14402643,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,99121.798011736435,349192809.42198354,2.8385979131647087e-4
HIC,1_1_1_1_0_1_1_1_0_0_0_0_0_0_0_0_0,1212261796,40.663225671999996,157850.5,16264377,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,104163.83727365943,394355799.87433624,2.641366940890735e-4
HIC,0_0_0_0_1_1_1_1_0_0_0_0_0_0_0_0_0,1212261796,27.305628720999998,157994.68,10921567,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,100668.15915871398,264812564.11382914,3.8014872706508736e-4
HIC,1_0_0_0_1_1_1_1_0_0_0_0_0_0_0_0_0,1212261796,32.214368379,157945.2,12884624,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,101867.81343203515,312417984.54505724,3.260625779286521e-4
