income_group,age_target,pop_2019,proportion,deaths,life_years_lost,t_start,R0,reduction1,reduction2,coverage,immunosenescence,mode,hs_constraints,efficacy,duration_R,duration_V,dur_vacc_delay,vaccine_start,vaccine_period,seeding_cases,timing1,timing2,deaths_cf,life_years_lost_cf,deaths_averted_2021,additional_life_years_2021,vaccine_n_2021,dapd_2021,pop_age_target,relative_constraint,cost,y,strategy
HIC,0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0,1212261796,6.824085755,140960.32,2129614.87,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,513643.80879777216,9737568.279053709,66180628,0.007761241124672827,82725785,5.459268634742986,66180628,9737568.279053709,Target working-age first
HIC,0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0,1212261796,13.205402015,125020.53,1829012.9,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,900107.7778630292,17025733.959720474,128067235,0.007028400187633366,160084044,10.564321619519221,128067235,17025733.959720474,Target working-age first
HIC,0_0_0_0_0_0_0_0_0_0_1_1_1_0_0_0_0,1212261796,18.875569316,109782.34,1561655.43,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,1269561.289406814,23507878.8948448,183057053,0.006935331210859676,228821316,15.1004554960008,183057053,23507878.8948448,Target working-age first
HIC,0_0_0_0_0_0_0_0_0_1_1_1_1_0_0_0_0,1212261796,25.283383801,91481.73,1276740.71,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,1713263.8963367252,30415703.498325538,245200642,0.006987191722059484,306500803,20.22670703713243,245200642,30415703.498325538,Target working-age first
HIC,0_0_0_0_0_0_0_0_1_1_1_1_1_0_0_0_0,1212261796,32.338932688,72293.51,974598.61,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,2178486.8171215877,37741209.99418978,313626021,0.006946129056490277,392032526,25.871146152988228,313626021,37741209.99418978,Target working-age first
HIC,0_0_0_0_0_0_0_1_1_1_1_1_1_0_0_0_0,1212261796,39.682791328,53363.2,687571.68,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,2637456.6491103224,44700245.62743309,384847455,0.006853252150337239,481059319,31.746233055421634,384847455,44700245.62743309,Target working-age first
HIC,0_0_0_0_0_0_1_1_1_1_1_1_1_0_0_0_0,1212261796,47.140116728,37022.78,466687.98,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3033633.987042209,50055623.0448156,457169301,0.00663569050549679,571461626,37.71209341979461,457169301,50055623.0448156,Target working-age first
HIC,0_0_0_0_0_1_1_1_1_1_1_1_1_0_0_0_0,1212261796,53.97122338,32968.36,412300.9,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3131934.356460976,51374250.630415514,523418018,0.005983619691668366,654272522,43.176978745604224,523418018,51374250.630415514,Target working-age first
HIC,0_0_0_0_1_1_1_1_1_1_1_1_1_0_0_0_0,1212261796,59.644561409,29514.45,367244.73,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3215675.2192574223,52466648.10171714,578438585,0.005559233602646073,723048231,47.71564912039841,578438585,52466648.10171714,Target working-age first
HIC,0_0_0_1_1_1_1_1_1_1_1_1_1_0_0_0_0,1212261796,64.301454685,22224.42,268223.24,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3392423.7164712995,54867447.487917066,623601575,0.005440049944649242,779501969,51.44116370388364,623601575,54867447.487917066,Target working-age first
HIC,0_0_0_1_1_1_1_1_1_1_1_1_1_1_0_0_0,1212261796,70.540767634,19201.41,223744.49,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3465717.3071098197,55945845.275093764,684111022,0.0050660158938751814,855138777,56.43261416447376,684111022,55945845.275093764,Target working-age first
HIC,0_0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0,1212261796,75.153044239,9485.08,118990.45,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3701292.0202363934,58485631.68846688,728841315,0.005078323557809326,911051644,60.12243538523588,728841315,58485631.68846688,Target working-age first
HIC,0_0_1_1_1_1_1_1_1_1_1_1_1_1_1_0_0,1212261796,81.487705503,7753.52,97951.82,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3743274.1009460283,58995718.23625047,790275458,0.004736670061053443,987844322,65.19016441890741,790275458,58995718.23625047,Target working-age first
HIC,0_1_1_1_1_1_1_1_1_1_1_1_1_1_1_0_0,1212261796,86.340730944,435.51,7465.91,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3920700.9798609475,61189570.47163635,837340557,0.004682325428333589,1046675696,69.07258479669188,837340557,61189570.47163635,Target working-age first
HIC,0_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_0,1212261796,90.235290654,431.25,7448.15,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3920804.2645659666,61190001.067026295,875110364,0.004480354050725037,1093887955,72.18823251607279,875110364,61190001.067026295,Target working-age first
HIC,1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_0,1212261796,95.144030312,431.71,7456.41,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3920793.1117574438,61189800.80137759,922715785,0.004249188295621421,1153394731,76.11522428939104,922715785,61189800.80137759,Target working-age first
HIC,1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1,1212261796,100,419.23,7435.67,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,3921095.692301725,61190303.64757058,969809437,0.004043161,1212261796,80.00000001649809,969809437,61190303.64757058,Target working-age first
LIC,0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0,664957848,1.911359781,124092.87,3737628.6,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,136797.28,4051122.1,168957.94267419365,4169199.2624397604,10167790,0.01661697882090154,12709737,1.5290879009221048,10167790,4169199.2624397604,Target working-age first
LIC,0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0,664957848,4.371717054,112751.28,3409741.05,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,136797.28,4051122.1,319791.52826016,8529827.255119612,23256061,0.013750889926647114,29070076,3.49737371623592,23256061,8529827.255119612,Target working-age first
LIC,0_0_0_0_0_0_0_0_0_0_1_1_1_0_0_0_0,664957848,7.471881046,103252.8,3098616.42,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,136797.28,4051122.1,446113.30466158077,12667522.543611536,39747887,0.011223572683199269,49684859,5.977504757564723,39747887,12667522.543611536,Target working-age first
LIC,0_0_0_0_0_0_0_0_0_1_1_1_1_0_0_0_0,664957848,11.349625668,94998.59,2800196.23,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,136797.28,4051122.1,555887.3390323824,16636259.490454556,60376182,0.009207063568151505,75470227,9.07970064291955,60376182,16636259.490454556,Target working-age first
LIC,0_0_0_0_0_0_0_0_1_1_1_1_1_0_0_0_0,664957848,16.095102893,86550.54,2479454.37,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,136797.28,4051122.1,668239.2819883105,20901855.8302369,85620520,0.007804662749601473,107025650,12.87608233477079,85620520,20901855.8302369,Target working-age first
LIC,0_0_0_0_0_0_0_1_1_1_1_1_1_0_0_0_0,664957848,21.660698005,77712.2,2146277.59,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,136797.28,4051122.1,785781.7529141569,25332826.122884292,115227609,0.006819387813167567,144034511,17.328558396080467,115227609,25332826.122884292,Target working-age first
LIC,0_0_0_0_0_0_1_1_1_1_1_1_1_0_0_0_0,664957848,28.268392724,69365.07,1842323.07,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,136797.28,4051122.1,896791.5449496815,29375164.993065752,150378317,0.005963569511926099,187972896,22.61471421869736,150378317,29375164.993065752,Target working-age first
LIC,0_0_0_0_0_1_1_1_1_1_1_1_1_0_0_0_0,664957848,36.296237420000004,61626.23,1579715.51,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,136797.28,4051122.1,999711.5927980079,32867624.152388364,193083743,0.0051776062302382846,241354679,29.036989875484558,193083743,32867624.152388364,Target working-age first
LIC,0_0_0_0_1_1_1_1_1_1_1_1_1_0_0_0_0,664957848,45.959095981000004,51549.61,1275669.29,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,136797.28,4051122.1,1133722.143804283,36911182.55526306,244486893,0.004637148978911721,305608616,36.767276863540374,244486893,36911182.55526306,Target working-age first
LIC,0_0_0_1_1_1_1_1_1_1_1_1_1_0_0_0_0,664957848,56.836767181,23978.98,569203.36,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,136797.28,4051122.1,1500388.279660368,46306583.84522543,302352435,0.004962381993011827,377940544,45.46941372440197,302352435,46306583.84522543,Target working-age first
LIC,0_0_0_1_1_1_1_1_1_1_1_1_1_1_0_0_0,664957848,58.230478983,15345.73,383054.41,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,136797.28,4051122.1,1615203.226485288,48782207.94921462,309766512,0.005214260303245013,387208140,46.5843831953691,309766512,48782207.94921462,Target working-age first
LIC,0_0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0,664957848,70.25889151300001,920.49,25878.27,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,136797.28,4051122.1,1807046.7574309586,53532349.49744155,373753610,0.0048348610074092436,467192013,56.20711314621555,373753610,53532349.49744155,Target working-age first
LIC,0_0_1_1_1_1_1_1_1_1_1_1_1_1_1_0_0,664957848,71.07042539,898.89,25542.53,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,136797.28,4051122.1,1807334.0192212942,53536814.556399316,378070697,0.004780412852964351,472588371,56.85634031346901,378070697,53536814.556399316,Target working-age first
LIC,0_1_1_1_1_1_1_1_1_1_1_1_1_1_1_0_0,664957848,84.26426994,888.45,25251.05,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,136797.28,4051122.1,1807472.8624199568,53540690.99467001,448257501,0.004032220005489078,560321876,67.41141597895691,448257501,53540690.99467001,Target working-age first
LIC,0_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_0,664957848,84.752301818,882.05,25190.35,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,136797.28,4051122.1,1807557.977024501,53541498.25349748,450853666,0.004009189930082047,563567082,67.80184147852933,450853666,53541498.25349748,Target working-age first
LIC,1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_0,664957848,99.592589928,894.47,25509.77,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,136797.28,4051122.1,1807392.8014950575,53537250.23678132,529798994,0.003411468917974979,662248743,79.67407191199885,529798994,53537250.23678132,Target working-age first
LIC,1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1,664957848,99.999999998,881.72,25451.21,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,136797.28,4051122.1,1807562.3657462974,53538029.03541289,531966278,0.0033978890000679572,664957848,79.99999993984581,531966278,53538029.03541289,Target working-age first
LMIC,0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0,2913363391,3.008957282,106092.37,2525001.94,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,125086.66,3014212.11,1106745.3824807482,28504939.995657723,70129488,0.015781455351349193,87661860,2.407165828219196,70129488,28504939.995657723,Target working-age first
LMIC,0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0,2913363391,6.53250015,92386.4,2146601.61,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,125086.66,3014212.11,1905354.8072036337,50553293.36694411,152252374,0.012514450535450814,190315468,5.22600010936981,152252374,50553293.36694411,Target working-age first
LMIC,0_0_0_0_0_0_0_0_0_0_1_1_1_0_0_0_0,2913363391,10.667133214,80097.26,1803667.88,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,125086.66,3014212.11,2621409.418861109,70535104.85736568,248617883,0.01054392944604695,310772354,8.533706566370457,248617883,70535104.85736568,Target working-age first
LMIC,0_0_0_0_0_0_0_0_0_1_1_1_1_0_0_0_0,2913363391,15.82735985,70979.22,1547568.26,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,125086.66,3014212.11,3152692.697534581,85457330.0045059,368886806,0.008546504362191525,461108508,12.661887876382668,368886806,85457330.0045059,Target working-age first
LMIC,0_0_0_0_0_0_0_0_1_1_1_1_1_0_0_0_0,2913363391,22.185448258999998,63560.61,1344970.57,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,125086.66,3014212.11,3584954.8332567113,97262143.86744922,517074182,0.006933153804435825,646342728,17.748358601517143,517074182,97262143.86744922,Target working-age first
LMIC,0_0_0_0_0_0_0_1_1_1_1_1_1_0_0_0_0,2913363391,29.829630796,53568.62,1107484.58,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,125086.66,3014212.11,4167160.790641473,111099803.65027708,695236434,0.005993875727887839,869045543,23.86370461535054,695236434,111099803.65027708,Target working-age first
LMIC,0_0_0_0_0_0_1_1_1_1_1_1_1_0_0_0_0,2913363391,38.117871786,47673.31,965205.26,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,125086.66,3014212.11,4510664.397293397,119390030.89396457,888409698,0.005077234534145247,1110512122,30.494297441386365,888409698,119390030.89396457,Target working-age first
LMIC,0_0_0_0_0_1_1_1_1_1_1_1_1_0_0_0_0,2913363391,46.89265119,42268.22,845777.65,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,125086.66,3014212.11,4825604.223914601,126348751.43093707,1092922666,0.004415320839103104,1366153333,37.514120942697055,1092922666,126348751.43093707,Target working-age first
LMIC,0_0_0_0_1_1_1_1_1_1_1_1_1_0_0_0_0,2913363391,55.719056711,38043.27,748607.05,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,125086.66,3014212.11,5071780.517090711,132010616.80536714,1298638880,0.00390545870380896,1623298600,44.575245368009085,1298638880,132010616.80536714,Target working-age first
LMIC,0_0_0_1_1_1_1_1_1_1_1_1_1_0_0_0_0,2913363391,64.821873293,27390.41,532771.89,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,125086.66,3014212.11,5692493.563759675,144586741.87805972,1510797381,0.00376787359871587,1888496726,51.857498644596646,1510797381,144586741.87805972,Target working-age first
LMIC,0_0_0_1_1_1_1_1_1_1_1_1_1_1_0_0_0,2913363391,67.077451555,23166.56,454873.55,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,125086.66,3014212.11,5938605.762941182,149125665.31757313,1563367934,0.003798597652313566,1954209917,53.66196125171258,1563367934,149125665.31757313,Target working-age first
LMIC,0_0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0,2913363391,76.695306583,2326.47,48307.59,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,125086.66,3014212.11,7152900.868364086,172815152.99538857,1787530388,0.004001554836577529,2234412985,61.35624527726483,1787530388,172815152.99538857,Target working-age first
LMIC,0_0_1_1_1_1_1_1_1_1_1_1_1_1_1_0_0,2913363391,77.95442531,2040.58,43646.66,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,125086.66,3014212.11,7169558.897561146,173086732.6519888,1816876551,0.003946090280015689,2271095689,62.363540250856396,1816876551,173086732.6519888,Target working-age first
LMIC,0_1_1_1_1_1_1_1_1_1_1_1_1_1_1_0_0,2913363391,87.920439626,652.24,15656.92,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,125086.66,3014212.11,7250453.676166364,174717618.32878098,2049153521,0.003538267680681672,2561441901,70.33635170024692,2049153521,174717618.32878098,Target working-age first
LMIC,0_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_0,2913363391,88.933202146,646.12,15607.14,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,125086.66,3014212.11,7250810.271845423,174720518.87337303,2072757883,0.003498146277126856,2590947354,71.14656171637189,2072757883,174720518.87337303,Target working-age first
LMIC,1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_0,2913363391,98.849975411,646.98,15656.91,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,125086.66,3014212.11,7250760.161995098,174717618.91145366,2303887197,0.0031471854060307735,2879858996,79.07998034564443,2303887197,174717618.91145366,Target working-age first
LMIC,1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1,2913363391,100.000000001,634.49,15614.92,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,125086.66,3014212.11,7251487.920170169,174720065.5540294,2330690713,0.003111304249968887,2913363391,80.00000000686491,2330690713,174720065.5540294,Target working-age first
UMIC,0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0,2855862789,5.081808406,96466.51,1625571.51,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,684852.46080637665,14189768.367250904,116103580,0.005898633440136825,145129475,4.06544671709016,116103580,14189768.367250904,Target working-age first
UMIC,0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0,2855862789,10.616873595000001,87437.98,1428544.32,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,1200537.31813378,25443420.77409556,242562674,0.004949390188157364,303203342,8.49349888006822,242562674,25443420.77409556,Target working-age first
UMIC,0_0_0_0_0_0_0_0_0_0_1_1_1_0_0_0_0,2855862789,15.87554102,77922.64,1226487.39,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,1744027.426747445,36984358.127027124,362706935,0.004808365264770045,453383669,12.700432821809493,362706935,36984358.127027124,Target working-age first
UMIC,0_0_0_0_0_0_0_0_0_1_1_1_1_0_0_0_0,2855862789,21.48348279,69891.81,1060447.14,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,2202726.3979831426,46468121.55605227,490831033,0.004487748841397239,613538791,17.186786245142677,490831033,46468121.55605227,Target working-age first
UMIC,0_0_0_0_0_0_0_0_1_1_1_1_1_0_0_0_0,2855862789,27.314497996,63054.93,928647.36,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,2593230.2216803087,53996163.302059986,624051667,0.004155473588298123,780064584,21.851598382235863,624051667,53996163.302059986,Target working-age first
UMIC,0_0_0_0_0_0_0_1_1_1_1_1_1_0_0_0_0,2855862789,35.193167376,52306.68,747865.33,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,3207140.766117694,64321936.74999763,804054857,0.003988708901936716,1005068571,28.15453389767179,804054857,64321936.74999763,Target working-age first
UMIC,0_0_0_0_0_0_1_1_1_1_1_1_1_0_0_0_0,2855862789,43.498431376,46465.07,644854.31,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,3540797.4986546994,70205643.52749632,993804412,0.0035628715817441845,1242255515,34.79874508774938,993804412,70205643.52749632,Target working-age first
UMIC,0_0_0_0_0_1_1_1_1_1_1_1_1_0_0_0_0,2855862789,52.02143638,40805.82,556229.33,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,3864038.328427665,75267659.17865372,1188528675,0.003251110729903302,1485660844,41.61714910036597,1188528675,75267659.17865372,Target working-age first
UMIC,0_0_0_0_1_1_1_1_1_1_1_1_1_0_0_0_0,2855862789,59.752575121,36689.59,490089.46,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,4099146.090186974,79045387.05069965,1365161246,0.003002682723492258,1706451558,47.80206007299183,1365161246,79045387.05069965,Target working-age first
UMIC,0_0_0_1_1_1_1_1_1_1_1_1_1_0_0_0_0,2855862789,66.43055839499999,26132.57,347072.9,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,4702134.10180155,87214100.48899536,1517732478,0.003098131040480471,1897165598,53.144446709620965,1517732478,87214100.48899536,Target working-age first
UMIC,0_0_0_1_1_1_1_1_1_1_1_1_1_1_0_0_0,2855862789,69.85931264999999,22621.48,288420.72,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,4902677.92739815,90564152.05610996,1596068892,0.0030717207464536944,1995086115,55.88745013057418,1596068892,90564152.05610996,Target working-age first
UMIC,0_0_1_1_1_1_1_1_1_1_1_1_1_1_0_0_0,2855862789,77.52290724299999,2135.39,29819.14,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,6072787.16986025,105334764.6460821,1771158289,0.003428709454443235,2213947861,62.01832580409731,1771158289,105334764.6460821,Target working-age first
UMIC,0_0_1_1_1_1_1_1_1_1_1_1_1_1_1_0_0,2855862789,80.005154686,1859.35,26003.74,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,6088553.81714576,105552689.82378511,1827869954,0.0033309556871169116,2284837442,64.00412376394459,1827869954,105552689.82378511,Target working-age first
UMIC,0_1_1_1_1_1_1_1_1_1_1_1_1_1_1_0_0,2855862789,88.109563719,521.32,9201.47,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,6164978.418897074,106512389.37705974,2013030595,0.0030625358770425028,2516288244,70.48765097376672,2013030595,106512389.37705974,Target working-age first
UMIC,0_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_0,2855862789,89.882597607,515.31,9153.88,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,6165321.693604312,106515107.5872623,2053538927,0.0030022911240271495,2566923659,71.90607808294112,2053538927,106515107.5872623,Target working-age first
UMIC,1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_0,2855862789,97.89191158999999,512.48,9146.67,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,6165483.3354381705,106515519.4026765,2236526942,0.002756722139927721,2795658677,78.31352929890359,2236526942,106515519.4026765,Target working-age first
UMIC,1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1,2855862789,100.000000002,496.9,9096.39,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,108456.8,1874003.76,6166373.222283223,106518391.2582971,2284690231,0.0026989974999460198,2855862789,79.99999999299686,2284690231,106518391.2582971,Target working-age first
HIC,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,0,162145.67,2531242.98,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,0,0,0,NA,0,0,0,0,Optimal
HIC,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,1212261796,3.89455971,142983.1,2355952.5,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,464601.03048351454,4249959.042130041,37769807,0.012300857752159106,47212259,3.115647719380905,37769807,4249959.042130041,Optimal
HIC,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1,1212261796,4.855969688,114597.63,2295309.34,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,1152813.447333597,5720266.763264352,47093652,0.024479168453985626,58867065,3.8847757271070518,47093652,5720266.763264352,Optimal
HIC,0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0,1212261796,5.670167301,144650.77,2211741.96,60,2.5,0.5599999999999999,0.19999999999999996,0.8,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,162145.67,2531242.98,424167.97789680853,7746377.606580639,54989818,0.007713573106085684,68737272,4.536133876481578,54989818,7746377.606580639,Optimal
