income_group,age_target,pop_2019,proportion,deaths,vaccine_n,t_start,R0,reduction1,reduction2,coverage,mode,efficacy,hs_constraints,duration_R,duration_V,dur_vacc_delay,vaccine_start,vaccine_period,timing1,timing2,immunosenescence,seeding_cases,reduce_inf,sensitivity_run,directory_out,deaths_cf,deaths_averted_2021,vaccine_n_2021,dapd_2021
HIC,1_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,14.418658375,141474.3,5767475,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,501208.6697467637,139833509.58070353,0.003584324467358778
HIC,0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,9.269169881,146191.4,3708078,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,386841.46738853154,89893284.21896134,0.004303341131093466
HIC,1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,14.177909539,140507.77,5672059,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,524642.4176205213,137498704.65018937,0.0038156171649417698
HIC,0_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,14.122195322,137369.24,5648841,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,600736.8179125189,136958382.91608414,0.004386272713811149
HIC,1_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,19.030934979999998,130769.44,7614733,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,760750.5259373345,184563803.34731218,0.004121883663752606
HIC,0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,5.673338029,152063.49,2270828,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,244471.25999505885,55020567.58680512,0.004443270411730309
HIC,1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,10.582077687,146769,4233257,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,372837.4191211394,102625988.01803318,0.003632972761788421
HIC,1_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,15.435103128,137588.34,6175182,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,595424.6867224468,149691086.715156,0.003977689652660935
HIC,1_1_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,20.047379733,126817.46,8018867,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,856567.213388456,194421380.48176467,0.0044057253953548375
HIC,0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,10.330231305,144577.16,4132032,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,425979.0970200322,100183558.03915781,0.004251986107875443
HIC,1_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,15.238970963,138754.63,6095562,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,567147.7105213098,147788978.47038585,0.003837550786203963
HIC,1_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,20.091996404,128799.72,8037659,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,808506.8520336769,194854077.16750863,0.004149293993672169
HIC,0_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,14.94250791,134614.55,5977415,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,667524.9268489836,144913851.80576643,0.0046063569391813055
HIC,1_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,19.851247567999998,128051.89,7940851,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,826638.1668117307,192519272.2369945,0.004293794367735429
HIC,0_1_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,19.795533351,124053.26,7918206,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,923585.8945185203,191978950.50288928,0.004810870629822619
HIC,1_1_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0,1212261796,24.704273008999998,115168.15,9881581,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1139007.4826436716,239584370.9341173,0.004754097599116281
HIC,0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,6.831106652,152350.25,2733103,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,237518.6961426394,66248716.948968545,0.0035852573012938546
HIC,1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,11.73984631,147273.55,4696946,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,360604.4853377037,113854137.3801966,0.003167249725264934
HIC,1_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,16.592871751,138624.52,6637910,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,570302.2581668613,160919236.0773194,0.0035440278742861985
HIC,1_1_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,21.205148356,128174.84,8482004,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,823657.2150553666,205649529.84392807,0.004005150002922244
HIC,1_1_1_1_0_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,25.862041632,117158.59,10344641,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1090748.7952590669,250812520.29628074,0.004348861029627162
HIC,0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,12.504444680999999,142121.36,5002143,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,485520.5473923686,121269284.53577366,0.00400365640195678
HIC,1_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,17.413184339,136450.05,6967843,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,623022.7963178238,168874704.9670017,0.0036892606056043924
HIC,1_1_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,22.26620978,126466.89,8907095,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,865066.8657449307,215939803.6641245,0.00400605562784741
HIC,1_1_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,26.878486385,113933.51,10751582,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1168941.6207199404,260670097.43073317,0.004484371748971163
HIC,0_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,17.161337957,134056.72,6865451,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,681049.646802237,166432274.98812637,0.004092052739475108
HIC,1_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,22.070077615,127763.01,8830818,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,833642.1305643003,214037695.41935438,0.0038948379112893317
HIC,1_1_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,26.923103056,116633.65,10770087,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1103476.0894029115,261102794.11647716,0.004226213254962925
HIC,0_0_1_1_1_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,21.773614562,123048.52,8710011,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,947946.0528567809,211162568.754735,0.004489176554571179
HIC,1_0_1_1_1_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,26.68235422,115753.68,10673950,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1124811.1696554339,258767989.18596306,0.004346794103837514
HIC,0_1_1_1_1_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,26.626640003,110084.1,10650621,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1262271.4743227472,258227667.4518578,0.004888211580031704
HIC,1_1_1_1_1_1_0_0_0_0_0_0_0_0_0_0_0,1212261796,31.535379661,96964.03,12616453,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1580370.6667596619,305833087.8830859,0.0051674286706473276
HIC,0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0,1212261796,7.4573254,142813.59,2982873,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,468737.26773146674,72321845.46208334,0.006481268069648676
HIC,1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0,1212261796,12.366065058,137273.6,4946314,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,603055.6322759072,119927265.89331141,0.005028511471381262
HIC,1_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0,1212261796,17.219090499,127198.58,6887456,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,847326.8690746258,166992364.5904342,0.0050740455777890285
HIC,1_1_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0,1212261796,21.831367104,114839.87,8732183,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1146966.7086914892,211722658.3570429,0.0054173073283317556
HIC,1_1_1_1_0_0_1_0_0_0_0_0_0_0_0_0_0,1212261796,26.48826038,94855.41,10596014,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1631494.6561252922,256885648.80939555,0.00635105411176874
HIC,1_1_1_1_1_0_1_0_0_0_0_0_0_0_0_0_0,1212261796,32.161598409,49458.36,12864127,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,2732156.843447328,311906216.3962007,0.008759545978323144
HIC,0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,14.288432052000001,132750.25,5715003,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,712725.3201746393,138570562.41105187,0.005143410748817132
HIC,1_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,19.19717171,126880.95,7679882,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,855027.8833598956,186175982.8422799,0.004592578861711919
HIC,1_1_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,24.050197151,115949.59,9619869,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1120061.2854863466,233241081.53940272,0.0048021612577590815
HIC,1_1_1_0_0_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,28.662473756,100490.43,11465274,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1494872.266811374,277971375.3060114,0.00537779210239079
HIC,1_1_1_1_0_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,33.319367032,64339.45,13327366,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,2371361.3056505756,323134365.7583641,0.007338623052627743
HIC,0_0_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,19.961770081,121901.7,7984676,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,975750.9743145555,193591129.99785703,0.00504026694986158
HIC,1_0_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,24.870509739,115435.5,9947725,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1132525.5188204595,241196550.42908508,0.004695446584147714
HIC,1_1_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,29.72353518,102410.64,11889621,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1448316.3223454307,288261649.1262079,0.005024311512598483
HIC,1_1_1_0_1_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,34.335811785,75652.31,13733897,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,2097078.3460206443,332991942.89281654,0.006297684946376171
HIC,0_0_0_1_1_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,24.618663357,112366.65,9847237,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1206930.5110735514,238754120.45020968,0.005055119085683999
HIC,1_0_0_1_1_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,29.527403015,105004.59,11810406,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1385425.3926307468,286359540.8814377,0.004838062627025787
HIC,1_1_0_1_1_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,34.380428456,87345.23,13751650,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1813580.742026958,333424639.57856053,0.005439252312964254
HIC,0_0_1_1_1_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,29.230939962,98835.05,11692696,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1535007.3454486232,283484414.2168184,0.005414785675922903
HIC,1_0_1_1_1_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,34.13967962,89320.78,13656115,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1765683.066205202,331089834.64804643,0.0053329425473969926
HIC,0_1_1_1_1_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,34.083965403,49838.75,13633087,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,2722934.1981557193,330549512.91394114,0.00823759857986733
HIC,1_1_1_1_1_1_1_0_0_0_0_0_0_0_0_0_0,1212261796,38.992705061,18416.9,15596565,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,3484764.364448572,378154933.34516925,0.009215176260222887
HIC,0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0,1212261796,7.34385864,140294.78,2937069,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,529806.4104191219,71221434.11597215,0.0074388618678531675
HIC,1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0,1212261796,12.252598297999999,134537.53,4901042,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,669392.2949195419,118826854.54720019,0.00563334186931328
HIC,1_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0,1212261796,17.105623739,124385.81,6844261,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,915523.1413133242,165891953.24432302,0.00551879174009698
HIC,1_1_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0,1212261796,21.717900344,111731.69,8686877,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1222325.2660733147,210622247.0109317,0.005803400559153059
HIC,1_1_1_1_0_0_0_1_0_0_0_0_0_0_0_0_0,1212261796,26.37479362,86281.72,10550018,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1839365.7928802369,255785237.4632843,0.00719105532094776
HIC,1_1_1_1_1_0_0_1_0_0_0_0_0_0_0_0_0,1212261796,32.048131649,29527.5,12821873,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,3215385.2462358195,310805805.0500894,0.010345319147812018
HIC,1_1_1_1_1_1_0_1_0_0_0_0_0_0_0_0_0,1212261796,38.879238301,5613.47,15550692,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,3795186.545383777,377054521.999058,0.010065352154544
HIC,0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0,1212261796,14.801184039999999,117978.06,5919677,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1070880.5517797044,143543279.57805547,0.007460332207314412
HIC,1_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0,1212261796,19.709923698,111225.84,7883473,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1234589.7186634466,191148700.00928354,0.006458792126776097
HIC,1_1_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0,1212261796,24.562949139,97500.81,9824944,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1567356.3090225244,238213798.70640635,0.006579620145994393
HIC,1_1_1_0_0_0_1_1_0_0_0_0_0_0_0_0_0,1212261796,29.175225744,67776.42,11670241,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,2288031.157150613,282944092.473015,0.00808651326540358
HIC,1_1_1_1_0_0_1_1_0_0_0_0_0_0_0_0_0,1212261796,33.83211902,5411.12,13532174,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,3800092.568872189,328107082.9253677,0.011581866916711975
HIC,1_1_1_1_1_0_1_1_0_0_0_0_0_0_0_0_0,1212261796,39.505457049,1025.98,15801495,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,3906411.3227144177,383127650.5121728,0.010196109097039193
HIC,0_0_0_0_0_1_1_1_0_0_0_0_0_0_0_0_0,1212261796,21.632290691999998,106748.89,8652001,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1343134.4276154907,209791996.52702403,0.006402219578679098
HIC,1_0_0_0_0_1_1_1_0_0_0_0_0_0_0_0_0,1212261796,26.54103035,99655.79,10618277,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1515108.3105196427,257397416.9582521,0.0058862607419459135
HIC,1_1_0_0_0_1_1_1_0_0_0_0_0_0_0_0_0,1212261796,31.394055791,84803.41,12556694,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1875207.767593132,304462515.6553749,0.006159075982002673
HIC,1_1_1_0_0_1_1_1_0_0_0_0_0_0_0_0_0,1212261796,36.006332396,43403.03,14402788,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,2878969.747870782,349192809.42198354,0.008244642129476608
HIC,1_1_1_1_0_1_1_1_0_0_0_0_0_0_0_0_0,1212261796,40.663225671999996,1370.83,16264055,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,3898050.353107406,394355799.87433624,0.009884602570444106
HIC,0_0_0_0_1_1_1_1_0_0_0_0_0_0_0_0_0,1212261796,27.305628720999998,94989.3,10924300,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Combined,0.9,Present,365,5000,7,327,30,60,357,0.5,60,1,immunosenescence,sensitivity,162146.76,1628248.4614879633,264812564.11382914,0.0061486828124516935
