income_group,age_target,country_name,partition_size,country_code,income_group_p,pop_2019,proportion,deaths,vaccine_n,t_start,R0,reduction1,reduction2,coverage,mode,efficacy,hs_constraints,duration_R,duration_V,dur_vacc_delay,vaccine_start,vaccine_period,timing1,timing2,immunosenescence,seeding_cases,reduce_inf,sensitivity_run,directory_out,deaths_cf,y,cost,dapd_2021,income_group_size,country
HIC,0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1,Australia,25364307,AUS,HIC_AUS,1212261796,21.324503611,75927.75,8512693,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,43738,4327050,0.01010797385636739,1043649600,HIC_AUS
HIC,0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1,Belgium,11484055,BEL,HIC_BEL,1212261796,28.148589366,65440.64,11240137,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,22212,2586080,0.008588895765129263,1043649600,HIC_BEL
HIC,0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1,Canada,37589262,CAN,HIC_CAN,1212261796,21.324503611,75927.75,8512693,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,64818,6412579,0.01010797385636739,1043649600,HIC_CAN
HIC,0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1,Chile,18952038,CHL,HIC_CHL,1212261796,28.148589366,65440.64,11240137,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,36656,4267785,0.008588895765129263,1043649600,HIC_CHL
HIC,0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1,Germany,83132799,DEU,HIC_DEU,1212261796,21.324503611,75927.75,8512693,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,143353,14182125,0.01010797385636739,1043649600,HIC_DEU
HIC,0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1,Spain,47076781,ESP,HIC_ESP,1212261796,28.148589366,65440.64,11240137,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,91052,10601160,0.008588895765129263,1043649600,HIC_ESP
HIC,0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1,France,67059887,FRA,HIC_FRA,1212261796,21.324503611,75927.75,8512693,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,115637,11440150,0.01010797385636739,1043649600,HIC_FRA
HIC,0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1,United Kingdom,66834405,GBR,HIC_GBR,1212261796,28.148589366,65440.64,11240137,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,129266,15050354,0.008588895765129263,1043649600,HIC_GBR
HIC,0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1,Greece,10716322,GRC,HIC_GRC,1212261796,21.324503611,75927.75,8512693,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,18479,1828162,0.01010797385636739,1043649600,HIC_GRC
HIC,0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1,Italy,60297396,ITA,HIC_ITA,1212261796,28.148589366,65440.64,11240137,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,116623,13578293,0.008588895765129263,1043649600,HIC_ITA
HIC,0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1,Japan,126264931,JPN,HIC_JPN,1212261796,21.324503611,75927.75,8512693,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,217729,21540296,0.01010797385636739,1043649600,HIC_JPN
HIC,0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1,"Korea, Rep.",51709098,KOR,HIC_KOR,1212261796,21.324503611,75927.75,8512693,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,89166,8821367,0.01010797385636739,1043649600,HIC_KOR
HIC,0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1,Netherlands,17332850,NLD,HIC_NLD,1212261796,28.148589366,65440.64,11240137,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,33524,3903162,0.008588895765129263,1043649600,HIC_NLD
HIC,0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1,Poland,37970874,POL,HIC_POL,1212261796,21.324503611,75927.75,8512693,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,65476,6477680,0.01010797385636739,1043649600,HIC_POL
HIC,0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1_1,Romania,19356544,ROU,HIC_ROU,1212261796,28.148589366,65440.64,11240137,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,37438,4358875,0.008588895765129263,1043649600,HIC_ROU
HIC,0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1,Saudi Arabia,34268528,SAU,HIC_SAU,1212261796,21.324503611,75927.75,8512693,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,59092,5846075,0.01010797385636739,1043649600,HIC_SAU
HIC,0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_1,United States,328239523,USA,HIC_USA,1212261796,21.324503611,75927.75,8512693,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,162146.76,566010,55996359,0.01010797385636739,1043649600,HIC_USA
LIC,0_0_0_0_0_0_0_0_0_1_1_1_1_1_1_1_1,Afghanistan,38041754,AFG,LIC_AFG,664957848,14.450313295,62550.51,5746903,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,136696.91,56413,4397722,0.012827818761835362,625790062,LIC_AFG
LIC,0_0_0_0_0_0_0_0_0_1_1_1_1_1_1_1_1,Burundi,11530580,BDI,LIC_BDI,664957848,14.450313295,62550.51,5746903,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,136696.91,17099,1332964,0.012827818761835362,625790062,LIC_BDI
LIC,0_0_0_0_0_0_0_0_0_1_1_1_1_1_1_1_1,Burkina Faso,20321378,BFA,LIC_BFA,664957848,14.450313295,62550.51,5746903,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,136696.91,30135,2349202,0.012827818761835362,625790062,LIC_BFA
LIC,0_0_0_0_0_0_0_0_0_1_1_1_1_1_1_1_1,"Congo, Dem. Rep.",86790567,COD,LIC_COD,664957848,14.450313295,62550.51,5746903,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,136696.91,128704,10033207,0.012827818761835362,625790062,LIC_COD
LIC,0_0_0_0_0_0_0_0_0_1_1_1_1_1_1_1_1,Ethiopia,112078730,ETH,LIC_ETH,664957848,14.450313295,62550.51,5746903,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,136696.91,166205,12956582,0.012827818761835362,625790062,LIC_ETH
LIC,0_0_0_0_0_0_0_0_0_1_1_1_1_1_1_1_1,Guinea,12771246,GIN,LIC_GIN,664957848,14.450313295,62550.51,5746903,60,2.5,0.5599999999999999,0.19999999999999996,0.8,Disease,0.9,Present,365,5000,7,327,30,60,357,1,60,1,mode_disease,sensitivity,136696.91,18939,1476388,0.012827818761835362,625790062,LIC_GIN
