run_number,deaths,life_years_lost,vaccine_n
158,28839.1,492510.39,15441856
159,34803.1,783260.39,18497933
160,50422.63,1301133.06,22171386
161,110084.1,1735484.59,10650621
162,1146.3,19740.9,15481260
163,1107.82,24672.38,18515213
164,20069.54,511894.94,21513821
165,96964.03,1527149.8,12616453
166,631.69,11254.37,18683661
167,702.54,15961.1,22480767
168,4276.76,108839.09,27451821
169,142813.59,2218100.21,2982873
170,100401.69,1705208.27,3322658
171,110542.71,2578383.31,3316928
172,127941.36,3693268.83,2641818
173,137273.6,2125955.92,4946314
174,87277.4,1496227.94,6528940
175,95060.93,2190703.21,7282307
176,121492.69,3449122.85,8578176
177,127198.58,1973759.08,6887456
178,75011.64,1279383.92,9769260
179,81961.75,1864229.12,11268389
180,111037.01,3069857.06,13855787
181,114839.87,1808169.3,8732183
182,49301.84,841391.31,12833702
183,55866.15,1256852.3,15114977
184,93086.16,2483689.4,18670167
185,94855.41,1493990.4,10596014
186,881.68,15542.38,15504168
187,960.22,21668.18,18759386
188,36051.71,920703.76,23015205
189,49458.36,788606.89,12864127
190,649.25,11527.92,18596477
191,718.54,16284.81,22286048
192,3139.37,79967.19,26879894
193,132750.25,2056621.81,5715003
194,91374.05,1534603.39,6731310
195,97916.38,2230417.19,6825033
196,119581.52,3369441.13,5854809
197,126880.95,1959480.55,7679882
198,78365.12,1329596.19,9934879
199,86496.76,1976044.14,10791635
200,112958.39,3130600.15,11787945
201,115949.59,1794346.88,9619869
202,65383.81,1103201.48,13176577
203,72588.25,1636296.78,14778095
204,101385.55,2730773.9,17066030
205,100490.43,1582316.43,11465274
206,33410.94,564678.98,16241837
207,40262.47,901815.53,18625395
208,76143.74,1969595.09,21875670
209,64339.45,1019763.02,13327366
210,649.01,11543.38,18913219
211,719.19,16329.47,22265271
212,5296.5,132858.26,26225868
213,121901.7,1886768.51,7984676
214,83588.67,1384097.27,9826888
215,89885.41,2021182.88,10358561
216,109247.37,3001840.99,9717299
217,115435.5,1780084.75,9947725
218,70783.38,1184012.09,13030229
219,78652.76,1775236.73,14323264
220,102121.49,2759582.91,15653410
221,102410.64,1582112.09,11889621
222,56991.91,946620.27,16271777
223,63856.17,1420596.45,18309364
224,88060.23,2305067.77,20929262
225,75652.31,1197612.16,13733897
226,15615.22,259790.17,19334354
227,20986.12,467674.4,22154708
228,24807.72,618854.8,25744338
229,112366.65,1731447.87,9847237
230,69472.66,1147080.82,12495644
231,74701.48,1659355.59,13996065
232,93660.21,2495864.69,14067693
233,105004.59,1610784.17,11810406
234,55503.39,927511.32,15698638
235,62190.84,1388579.83,17962897
236,84632.79,2214911.25,20003288
237,87345.23,1342505.08,13751650
238,30495.9,505306.08,18940069
239,36184.16,797643.35,21949094
240,41611.12,1046428.23,25283125
241,98835.05,1547840.46,11692696
242,41867.43,691155.14,15560085
243,45446.74,998322.06,17846778
244,35896.68,909566.4,18877422
245,89320.78,1394286.76,13656115
246,17227.29,290128.52,18764423
247,21895.49,490641.43,21810470
248,8781.54,219302.26,24812746
249,49838.75,796565.94,13633087
250,740.99,12936.95,18801648
251,781.01,17526,21829207
252,2127.02,54648.03,24154538
253,18416.9,295610.36,15596565
254,592.9,10561.5,22005470
255,656.38,14920.58,25795617
256,1254.87,33313.46,30093435
257,140294.78,2144896.21,2937069
258,95440.81,1621070.86,3151206
259,103657.12,2390502.23,3059282
260,127108.5,3665495.6,2224411
261,134537.53,2050045.84,4901042
262,81929.38,1406041.09,6355058
263,90375.11,2077923.03,7023589
264,120493.72,3414133.65,8160675
265,124385.81,1898369.84,6844261
266,69109.56,1179887.84,9596634
267,76644.5,1738754.44,11011297
268,109928.78,3029976.97,13439047
269,111731.69,1729414.67,8686877
270,39103.78,669284.93,12664563
271,46134.05,1039174.8,14859862
272,91689,2436486.79,18247654
273,86281.72,1335347.9,10550018
274,725.56,12903.61,15333136
275,804.25,18231.21,18501721
276,31885.23,809486.21,22598356
277,29527.5,462621.02,12821873
278,602.6,10750.42,18429151
279,667.93,15180.64,22028099
280,2674.85,68199.39,26463428
281,5613.47,88124.06,15550692
282,566.79,10126.13,21834717
283,625.81,14250.94,25537630
284,1174.11,31285.32,29673908
285,117978.06,1790741.05,5919677
286,87283.27,1455991.55,6473308
287,93935.69,2123964.59,6372814
288,117964.35,3307911.59,4866242
289,111225.84,1681317.39,7883473
290,73901.99,1246270.61,9677886
291,82141.94,1863821.6,10341938
292,111031.51,3057324.15,10802421
293,97500.81,1476297.63,9824944
294,60584.72,1016164.81,12918832
295,67874.56,1519602.74,14324898
296,99217.63,2649379.3,16082191
297,67776.42,1052629.09,11670241
298,25345.56,426933.64,15984585
299,31638.04,707773.81,18171724
300,70542.86,1802740.41,20889374
301,5411.12,85027.43,13532174
302,614.63,10949.51,18654964
303,679.57,15437.64,21812592
304,3521.47,88142.09,25239888
305,1025.98,16598.89,15801495
306,572.9,10213.99,21747624
307,631.47,14356.81,25343009
308,1122.66,29978.07,29105340
309,106748.89,1613602.94,8652001
310,78240.25,1289893.52,9883095
311,85228.41,1908430.2,9882238
312,109210.71,2982985.63,8077172
313,99655.79,1499332.46,10618277
314,65377.95,1090595.95,13087301
315,73779.31,1660181.6,13849144
316,102156.54,2740730.6,14012143
317,84803.41,1277953.32,12556694
318,51731.39,857824.21,16327940
319,58999.11,1309800.46,17836462
320,88831.88,2305482.97,19289607
321,43403.03,677156.8,14402788
322,12773.27,213342.49,19394436
323,17186.67,384538.28,21681264
324,32846.05,809222.31,24100009
325,1370.83,21919.91,16264055
326,573.48,10235.25,22064123
327,632.19,14391.21,25322148
328,1254.02,33016.9,28449946
329,94989.3,1431907.87,10924300
330,70422.02,1142932.19,12977802
331,77121.44,1703947.39,13412171
332,98189.95,2609342.45,11943995
333,87436.9,1310686.75,12885234
334,58164.36,955045.45,16179232
335,66121.69,1469271.65,17382905
336,90680.68,2367066.96,17876726
337,70038.97,1050674.71,14825756
338,44072.3,717996.96,19420266
339,50779.01,1111994.3,21364845
340,72315.12,1818378.74,23153409
341,14829.65,234100.05,16670661
342,3923.67,64818.24,22485287
343,5597.99,124185.11,25211634
344,2684.72,66789.74,27963924
345,82156.53,1228121.71,12784362
346,55818.63,903929.2,15645509
347,61333.19,1339533.13,17056117
348,80411.36,2065110.17,16290761
349,72972.31,1082373.04,14747389
350,43174.86,709012.58,18850556
351,49753.25,1095113.01,21020350
352,69715.59,1756341.76,22229540
353,40108.04,593021.78,16688521
354,14662.04,238821.99,22091246
355,19048.31,417952.84,25005799
356,6883.97,167685.04,27504896
357,62605.98,956693.12,14629652
358,21906.5,356495,18711084
359,25113.76,548665.25,20899791
360,4304.94,106504.4,21102313
361,48099.6,731284.81,16592391
362,5912.42,98916.14,21914791
363,8063.63,180646.79,24866442
364,1553.5,40075.5,27037283
365,976.53,15866.54,16570090
366,597.85,10561.29,21952573
367,649.21,14670.61,24885955
368,1031.87,27709.16,26378695
369,648.83,10778.27,18533551
370,556.54,9927.64,25156510
371,612.21,13932.29,28852530
372,970.08,26262.78,32314181
373,141935.46,2172470.97,2821760
374,99971.03,1691609.25,2332166
375,109114.76,2525492.09,2543474
376,127117.55,3676236.52,1895894
377,137072.95,2093125.65,4785474
378,86829.19,1483218.37,5535977
379,93987.26,2149189.5,6509833
380,120707.58,3430070.02,7833404
381,127600.54,1952628.24,6726865
382,74677.47,1269067.32,8779568
383,81155.36,1831120.74,10495447
384,110613.19,3059575.11,13109975
385,116132.24,1802361.25,8571790
386,48849.76,830829.99,11846539
387,55323.16,1234779.17,14345871
388,93950.57,2509068.84,17920037
389,99476.34,1541631.07,10436597
390,940.49,16527.89,14514152
391,1040.95,23360.03,17982826
392,48321.73,1237525.93,22269951
393,61394.46,960457.02,12706042
394,654.19,11597.7,17606364
395,727.75,16432.84,21517535
396,4866.95,122438.95,26134073
397,22552.34,355922.35,15435369
398,586.79,10445.82,21015318
399,650.69,14755.92,25022961
400,1351.54,35548.25,29344189
401,1082.75,17573.39,18418422
402,568.9,10118.63,24337367
403,627.75,14236.81,28337868
404,995.51,26853.78,31985539
405,117776.73,1759579.63,5759188
406,86926.76,1444230.8,5483074
407,92920.68,2083376.72,5600634
408,117374.18,3296242.9,4120375
409,112097.56,1669374.02,7722562
410,73476.15,1234267.74,8687456
411,81193.64,1826703.04,9567260
412,110457.57,3042630.85,10056130
413,99810.07,1489648.93,9663957
414,60240.19,1006324.33,11928992
415,67146.99,1490062.5,13553298
416,99078.07,2644961.63,15333424
417,77456.04,1181633.36,11508938
418,24238.84,406684.36,14994239
419,30460.98,675830.65,17399206
420,74201.07,1897389.24,20144002
421,11173.69,172532.68,13371520
422,618.22,10999.2,17665138
423,686.25,15537.7,21039918
424,5655.16,139728.91,24494094
425,1551.3,24452.57,15639970
426,571.15,10174.29,20757384
427,630.56,14300.32,24570370
428,1204.72,31861.74,28359381
429,701.76,11506.01,18372284
430,551.78,9837.16,24166644
431,607.06,13787.73,28080062
432,976.51,26363.36,31572239
433,93388.36,1382450.68,8743041
434,78820.19,1284295.83,8805526
435,84724.86,1870895.25,8914556
436,108031.61,2941681.36,6762279
437,87308.11,1287355.11,10705198
438,65727.85,1083350.19,12009755
439,73220.63,1624414.72,12881016
440,100833.15,2691516.63,12698347
441,70934.53,1048406.67,12646015
442,52220.27,855734.14,15250418
443,58822.99,1287336.91,16867795
444,87863.94,2264687.83,17975144
445,22319.27,345809.03,14490543
446,13285.66,219344.86,18315840
447,17782.1,392262.55,20713890
448,35541.36,867763.81,22789934
449,704.34,11546.08,16353047
450,576.41,10256.22,20987175
451,635.06,14396.43,24355505
452,1316.64,34302.09,27135899
453,539.43,9058.79,18622532
454,555.89,9892.35,24079226
455,610.68,13849.76,27885333
456,961.23,25959.79,31003603
457,82285.16,1211182.42,11473321
458,69973.84,1125525.42,12214153
459,76187.64,1665203.7,12425213
460,99084.72,2621426.31,9972811
461,76306.53,1118108.32,13437561
462,57662.86,938989.7,15420789
463,65238.06,1434689.68,16390854
464,91815.32,2382200.84,15909037
465,59887.66,879524.65,15378265
466,44139.87,714178.53,18659884
467,50620.06,1098121.6,20376969
468,76446.56,1909630.35,21185303
469,10956.48,170624.37,17222913
470,5789.91,94974.76,21726311
471,8156.75,179646.46,24224285
472,6653.61,159059.88,25995669
473,553.34,9263.01,19089191
474,555.64,9896.66,24396236
475,610.21,13854.41,27864703
476,994.93,26690.89,30348726
477,71954.38,1054916.95,13742436
478,62525.66,988799.03,15307527
479,68453.41,1475215.76,15958412
480,87731.41,2252598.9,13837060
481,66085.01,963659.42,15706220
482,51057.11,817272.47,18510253
483,58158.37,1262185.05,19925475
484,80003.46,2014812.66,19775346
485,48683.49,710688.6,17647298
486,37374.18,593188.13,21755299
487,43267.18,925268.53,23907525
488,53265.79,1285164.57,25050332
489,3419.43,53896.15,19493173
490,1877.8,30852.45,24817384
491,2612.92,56997.78,27754102
492,1226.72,31920.69,29863715
493,57101.7,825410.45,15606640
494,48211.47,760932.31,17977729
495,53097.48,1131678.7,19599426
496,67642.75,1673276.13,18186664
497,50142.72,718528.19,17568865
498,36884.06,590747.12,21182422
499,42695.49,918635.11,23561881
500,54284.42,1316344.7,24122772
501,18390.46,260102.32,19513156
502,9046.11,143981.62,24423009
503,12182.9,262945,27549552
504,1925.99,47978.65,29399506
505,35361.46,527028.1,17450287
506,12971.16,206639.47,21042890
507,15328.82,329669.08,23442014
508,1446.47,37087.21,23000003
509,25377.94,376099.4,19413855
510,3180.45,52471.22,24246732
511,4377.63,96500.85,27408684
512,1061.57,28181.55,28934172
513,518.68,8746.41,19392765
514,571.39,10089.83,24284564
515,621.05,14009.98,27428383
516,919.97,24910.28,28274298
517,503.56,8517.44,21354671
518,546.3,9724.28,27488322
519,599.22,13600.67,31394825
520,908.62,24678.91,34210485
521,141179.09,2173567.64,2562834
522,98784.53,1659406.97,2243955
523,107175.95,2469483.66,2064466
524,127371.03,3707892.52,1549888
525,135572.45,2080727.7,4525667
526,85610.07,1451431.42,5446514
527,92219.18,2098580.42,6029477
528,121243.5,3469352.35,7485002
529,126240.52,1941644.95,6466918
530,73519.12,1239716.64,8689636
531,79454.29,1782967.28,10015852
532,111636.29,3112124.38,12762961
533,115408.29,1801179.39,8312074
534,47625.49,802970.64,11754451
535,53337.91,1182355.69,13862571
536,96168.16,2591881.41,17572940
537,102720.3,1600462.97,10174845
538,871.05,15269.92,14424756
539,943.93,21133.94,17503726
540,61732.75,1600536.68,21923212
541,71507.23,1122652.66,12444968
542,639.61,11320.02,17517404
543,703.49,15863.04,21034997
544,9869.24,248355.7,25786896
545,33825.94,536687.45,15176118
546,581.43,10334.32,20925944
547,639.43,14481.5,24543617
548,1768.67,45755.99,29000465
549,1199.84,19526.41,18159683
550,565.07,10036.48,24248877
551,619.17,14025.18,27858540
552,1045.1,28063.03,31638484
553,498.26,8447.9,21098216
554,544.15,9674.2,27399025
555,593.56,13457.72,30915234
556,921.64,24999.97,33862746
557,120318.28,1813612.35,5383775
558,90442.94,1485037.22,4574558
559,94542.67,2097362.8,4605551
560,117958.02,3346096.69,3444577
561,114618.02,1722270.56,7347033
562,77236.86,1280718.61,7778633
563,83211.55,1850291.51,8572966
564,111540.21,3104760.4,9381686
565,103306.82,1556362.6,9289405
566,64701.39,1066785.89,11020605
567,70120.06,1536910.31,12558329
568,101276.62,2737074.77,14657828
569,86693.04,1333757.87,11133217
570,33212.65,548194.95,14086587
571,38945.44,847160.74,16407633
572,82974.82,2156906.25,19471224
573,43497.39,676304.68,12995794
574,662.52,11678.53,16758940
575,729.7,16368.79,20045987
576,21370.79,530663.24,23818831
577,7326.12,115182.71,15265172
578,588.81,10426.67,19848894
579,647.25,14585.64,23580069
580,1943.61,49632.4,27686323
581,1728.93,27533.66,18000385
582,560.69,9952.77,23258047
583,614.83,13896.73,27085900
584,1077.98,28777.33,30892729
585,547.53,9218.17,20979822
586,552,9788.43,26579765
587,603.33,13635.7,30401006
588,936.3,25331.85,33534477
589,95526.27,1400668.19,8320328
590,77748.29,1251278.06,7725715
591,82519.46,1795553.81,7662924
592,108302.8,2975035.42,5669096
593,88965.42,1298512.97,10283856
594,64575.6,1051129.7,10930259
595,71027.58,1551962.82,11630181
596,101407.62,2728231.61,11605848
597,74176.78,1085412.4,12225777
598,51323.05,830355.37,14174420
599,57055.12,1228607.93,15615429
600,89750,2332825.55,16882975
601,34395.85,524391.77,14070567
602,12503.52,203649.62,17236809
603,16108.74,349458.87,19465812
604,55884.46,1382758.03,21692147
605,1179.21,18643.01,15932838
606,571.38,10140.24,19907656
607,625.8,14127.15,23102964
608,2162.48,54169.54,26044107
609,587.4,9745.04,18201749
610,550.81,9781.4,23000935
611,601.83,13602.1,26633537
612,1023.31,27385.06,29907335
613,511.9,8616.93,20934339
614,540.28,9600.46,26408992
615,589.29,13336.44,30142803
616,924.81,25030.2,33117067
617,71140.2,1031304.92,11304836
618,69913.75,1101082,11047710
619,74591.49,1595879.05,10977576
620,99052.22,2630868.51,8310764
621,64552.41,930053.68,13267918
622,57343.7,913765.23,14251287
623,63519.8,1366523.91,14943927
624,91922.9,2389904.1,14246670
625,46654.36,673090.12,15208745
626,44133.92,698908.41,17493266
627,49486.55,1049478.95,18930323
628,78288.5,1958462.83,19526428
629,4229.52,65891.96,17052442
630,6181.72,99242.82,20558431
631,8232.14,177246.61,22776821
632,14545.15,344147,24334746
633,506.12,8525.08,18915547
634,553.02,9810.24,23230004
635,602.77,13617.29,26418883
636,1059.24,28081.22,28685367
637,476.86,8091.82,21184645
638,542.85,9629.86,26321970
639,591.19,13361.05,29947990
640,914.36,24750.39,32548414
641,61619.91,886906.7,14036220
642,61623.6,956638.31,14460712
643,66588.18,1408995.15,14490006
644,90253.59,2323758.07,11521661
645,55510.94,793277.79,15999053
646,50094.77,787476.17,17661413
647,56274.24,1199286,18457165
648,83111.51,2095953.29,17456552
649,39070.75,558796.25,17940073
650,37215.53,581101.5,20902614
651,42369.61,890246.87,22440833
652,66043.12,1597591.62,22733858
653,2274.14,35752.37,19784693
654,2788.81,44822.68,23967504
655,3716.39,79832.27,26286479
656,2573.09,62148.55,27544714
657,481.6,8159.76,21647516
658,542.33,9628,26638643
659,590.29,13353.61,29927364
660,932.96,25129.93,31894332
661,53243.87,762123.67,16308229
662,54881.32,836532.14,17549797
663,59574.63,1241800.03,18018141
664,79060.79,1971507.13,15385922
665,47583.16,675306.19,18268949
666,44336.79,684125.85,20753755
667,50074.27,1052226.58,21983856
668,71488.4,1746787.83,21321171
669,31460.03,445735.23,20209421
670,31592.12,483283.11,23994565
671,36178.29,748771.31,25973229
672,37263.19,869865.66,26598225
673,1011.59,16331.1,22057525
674,1167.65,19151.16,27060504
675,1474.86,31686.28,29816752
676,1040.91,27484.38,31408929
677,40662.97,571343.42,18168272
678,41225.76,626941.34,20220861
679,45102.86,929688.27,21660541
680,57375.89,1375540.98,19736219
681,34430.67,476843.66,20134488
682,31256.14,482492.86,23423699
683,35910.14,748334.62,25624805
684,42112.29,990078.1,25674848
685,8888.58,119496.71,22072256
686,5883.19,90811,26665718
687,7854.83,165332.59,29610964
688,1310.77,33478.34,30948100
689,23587.17,345954.77,20012190
690,7377.76,113912.82,23285466
691,8748.23,183353.27,25504884
692,1097.93,28767.75,24549128
693,16068.16,233353.23,21975553
694,1894.93,30732.57,26489102
695,2499.2,53867.62,29471421
696,966.85,25850.1,30481486
697,473.34,8039.91,21953372
698,554.44,9766.45,26527188
699,598.73,13464.23,29490957
700,883.58,23962.97,29822593
701,467.55,7953.64,23917051
702,537.68,9540.11,29730954
703,585.35,13238.99,33457735
704,883.02,23990.67,35761565
705,144238.92,2198288.58,2266952
706,97589.15,1633619.28,2103193
707,105512.99,2439450.31,1652441
708,126182.38,3701918.7,1237032
709,138987.2,2111589.62,4232236
710,84694.87,1431533.9,5306564
711,90819.24,2073282.75,5618876
712,120189.21,3466211.5,7173205
713,130050.97,1979086.38,6172353
714,72642.39,1220483.46,8548070
715,78110.72,1757386.95,9605222
716,110741.05,3111685.15,12454282
717,119462.51,1841783.5,8016533
718,47508.04,798092.26,11615978
719,52728.48,1171784.31,13452815
720,95585.59,2597006.57,17262533
721,107970.23,1659920.42,9879284
722,880.57,15400.82,14284496
723,942.84,21134.02,17092821
724,63312.69,1655624.32,21611217
725,86826.81,1340507.14,12151520
726,643.36,11370.6,17377526
727,703.17,15867.28,20623014
728,11303.99,286436.6,25475668
729,60573.82,941088.43,14880914
730,583.28,10358.11,20785937
731,638.85,14477.8,24132661
732,1885.68,48814.07,28688790
733,2772.98,43933.59,17863423
734,566.25,10050.28,24109227
735,618.24,14013.08,27447683
736,1051.14,28262.11,31330322
737,525.69,8835.84,20800535
738,543.11,9651.05,27258958
739,590.33,13392.71,30504709
740,920.01,24992.88,33551055
741,474.12,8033.61,23622250
742,536.54,9515.77,29591155
743,582.11,13173.33,33046993
744,880.1,23945.04,35447166
745,123551.45,1854194.94,4828848
746,88183.33,1430088.95,4345862
747,91268.03,2018551.39,3715085
748,117086.83,3371452.14,2785921
749,117373.04,1754174.01,6792472
750,75251.99,1232656.3,7548868
751,80168.44,1777119.49,7681849
752,111091.44,3140334.3,8721996
753,106853.27,1599995.35,8736580
754,62830.86,1022316.72,10791432
755,67229.11,1466796.86,11668040
756,101505.06,2788713.2,13999799
757,93520.79,1426109.99,10580870
758,32475.9,528347.97,13857119
759,36842.35,796355.25,15514857
760,85372.75,2259745.52,18809642
761,70204.06,1073482.68,12441591
762,642.95,11299.66,16528427
763,694.6,15574.63,19155685
764,37664.03,954137.36,23159553
765,26150.25,406677.85,14711936
766,581.81,10277.47,19619469
767,631.16,14214.37,22686086
768,3450.6,86880.16,27023736
769,7607.34,119045.97,17446274
770,557.31,9871.76,23028525
771,604.67,13658.73,26195611
772,1216.58,32186.87,30236772
773,630.95,10479.62,20425418
774,549.3,9722.05,26350540
775,594.75,13434.43,29510557
776,960.01,25945.74,32878118
777,473.44,8032.57,23365565
778,534.69,9472,29501506
779,577.22,13049.28,32567642
780,888.6,24155.84,35102838
781,102085.74,1493909.75,7650776
782,80163.48,1267147.18,6677331
783,82597.51,1777707.69,6258120
784,107879.83,3019496.27,4681711
785,95888.31,1397065.89,9614345
786,67409.47,1076896.59,9882018
787,71713.14,1548691.18,10224324
788,101647.98,2787855.78,10617679
789,82853.79,1209672.79,11555197
790,54756.09,868559.54,13123268
791,58646.6,1245874.12,14210210
792,91412.12,2427211.41,15894702
793,54583.64,822435.36,13400023
794,19616.99,311804,16187944
795,23305.44,494340.57,18058575
796,70768.07,1799293.83,20704836
797,6409.51,98098.43,15263371
798,585.3,10309.24,18858962
799,633.82,14217.41,21697779
800,7578.17,185323.67,25055434
801,1259.47,19881.86,17534627
802,558.95,9869.7,21951614
803,605.55,13619.07,25228207
804,1264.68,33139.5,28923486
805,712.03,11620.22,20264249
806,545.23,9644.72,25360628
807,590.41,13309.4,28739117
808,973.82,26217.02,32132808
809,491.7,8314.12,23246642
810,540.97,9559.68,28682381
811,584.79,13180.52,32052692
812,897.93,24360.59,34771387
813,78229.55,1107978.89,10588262
814,67810.09,1046500.23,9828836
815,70883.89,1491613.37,9317274
816,98434.74,2659602.11,6908164
817,71505.38,1006193.47,12551007
818,55446.29,866069.68,13031938
819,60121.98,1272162.51,13280808
820,91781.82,2425018.8,12842049
821,55770.52,785792.51,14492214
822,42471.04,658125.76,16274136
823,46514.59,967727.51,17268294
824,80035.18,2035827.07,18119241
825,11950.71,178734.64,16340355
826,5641.08,88647.54,19339142
827,6930.91,146408.91,21116334
828,34605.74,832012.59,22933265
829,575.27,9462.6,18199713
830,545.17,9642.76,22009949
831,587.99,13242.54,24754904
832,1324.47,34199.51,27279559
833,499.38,8374.79,20468650
834,536.27,9489.8,25102435
835,578.67,13043.74,28285210
836,943.58,25428.06,31144391
837,479.63,8092.68,23202171
838,531.06,9403.1,28511811
839,573.11,12933.58,31794675
840,889.62,24138.98,34354846
841,55835.63,778864.05,13570893
842,60598.59,912683.06,13150082
843,63570.61,1312607.34,12629846
844,89441.04,2329230.39,9547580
845,49782.49,688301.22,15536319
846,49057.39,748101.17,16353763
847,53416.97,1110752.76,16596663
848,82589.27,2102080.08,15485761
849,33562.87,463404.95,17475920
850,36420.76,550920.62,19598865
851,40081.55,819766.09,20582106
852,68367.06,1667673.09,20760633
853,1535.52,23849.21,19322539
854,2900.75,45293.07,22660767
855,3553.07,74500.03,24429074
856,5464.06,127924.78,25571739
857,466.04,7882.87,21182011
858,536.91,9491.45,25331921
