t_start,R0,reduction1,reduction2,coverage,age_target,income_group,immunosenescence,mode,hs_constraints,efficacy,duration_R,duration_V,dur_vacc_delay,vaccine_start,vaccine_period,seeding_cases,timing1,timing2,run_number,directory_out
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,933,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,934,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,935,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,936,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,937,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,938,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,939,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,940,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,941,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,942,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,943,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,944,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_0_0_0_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,945,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_0_0_0_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,946,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_0_0_0_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,947,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_0_0_0_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,948,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_0_0_0_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,949,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_0_0_0_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,950,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_0_0_0_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,951,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_0_0_0_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,952,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_0_0_0_0_0_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,953,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_0_0_0_0_0_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,954,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_0_0_0_0_0_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,955,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_0_0_0_0_0_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,956,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_0_0_0_0_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,957,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_0_0_0_0_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,958,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_0_0_0_0_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,959,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_0_0_0_0_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,960,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_0_0_0_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,961,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_0_0_0_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,962,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_0_0_0_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,963,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_0_0_0_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,964,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_0_0_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,965,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_0_0_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,966,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_0_0_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,967,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_0_0_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,968,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_0_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,969,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_0_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,970,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_0_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,971,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_1_0_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,972,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,973,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,974,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,975,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,976,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,977,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,978,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,979,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,980,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,981,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,982,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,983,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,984,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,985,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,986,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,987,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_0_0_1_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,988,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_0_0_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,989,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_0_0_1_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,990,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_0_0_1_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,991,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_0_0_1_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,992,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_0_0_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,993,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_0_0_1_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,994,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_0_0_1_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,995,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_0_0_1_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,996,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_0_0_0_0_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,997,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_0_0_0_0_1_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,998,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_0_0_0_0_1_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,999,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_0_0_0_0_1_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1000,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_0_0_0_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1001,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_0_0_0_1_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1002,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_0_0_0_1_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1003,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_0_0_0_1_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1004,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_0_0_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1005,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_0_0_1_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1006,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_0_0_1_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1007,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_0_0_1_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1008,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_0_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1009,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_0_1_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1010,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_0_1_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1011,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_1_0_1_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1012,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_1_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1013,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_1_1_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1014,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_1_1_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1015,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_0_1_1_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1016,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_0_1_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1017,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_0_1_1_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1018,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_0_1_1_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1019,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_0_1_1_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1020,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_0_1_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1021,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_0_1_1_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1022,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_0_1_1_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1023,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_0_1_1_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1024,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_0_1_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1025,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_0_1_1_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1026,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_0_1_1_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1027,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_0_1_1_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1028,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_0_1_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1029,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_0_1_1_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1030,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_0_1_1_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1031,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_0_1_1_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1032,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_0_1_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1033,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_0_1_1_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1034,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_0_1_1_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1035,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_0_1_1_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1036,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_0_0_0_1_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1037,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_0_0_0_1_1_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1038,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_0_0_0_1_1_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1039,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_0_0_0_1_1_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1040,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_0_0_1_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1041,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_0_0_1_1_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1042,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_0_0_1_1_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1043,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_0_0_1_1_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1044,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_0_1_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1045,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_0_1_1_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1046,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_0_1_1_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1047,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_1_1_1_0_1_1_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1048,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_1_1_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1049,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_1_1_1_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1050,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_1_1_1_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1051,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,0_0_0_0_0_0_0_0_1_1_1_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1052,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_1_1_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1053,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_1_1_1_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1054,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_1_1_1_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1055,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_0_0_0_0_0_0_0_1_1_1_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1056,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_1_1_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1057,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_1_1_1_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1058,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_1_1_1_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1059,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_0_0_0_0_0_0_1_1_1_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1060,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_1_1_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1061,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_1_1_1_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1062,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_1_1_1_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1063,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_0_0_0_0_0_1_1_1_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1064,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_1_1_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1065,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_1_1_1_1_0_0_0_0_0,UMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1066,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_1_1_1_1_0_0_0_0_0,LMIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1067,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_0_0_0_0_1_1_1_1_0_0_0_0_0,LIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1068,default
60,2.5,0.5599999999999999,0.19999999999999996,0.8,1_1_1_1_1_0_0_0_1_1_1_1_0_0_0_0_0,HIC,1,Infection,Present,0.9,365,5000,7,327,30,60,60,357,1069,default
