run_number,deaths,life_years_lost,vaccine_n
17571,27374.6,593408.49,12629846
17572,23432.63,601627.99,9547580
17573,1723.33,26004.43,15536319
17574,15870.88,250239.23,16353763
17575,19174.89,423183.96,16596663
17576,8926.12,226252.77,15485761
17577,556.53,9178.19,17475920
17578,1173.24,19382.9,19598865
17579,1396.57,30987.52,20582106
17580,1167.61,31137.49,20760633
17581,445.93,7634.35,19322539
17582,540.5,9562.65,22660767
17583,578.7,13108.92,24429074
17584,870.73,23900.4,25571739
17585,436.71,7486.18,21182011
17586,514.39,9159.1,25331921
17587,549.59,12488.06,28069968
17588,830.06,22910.7,29922314
17589,435.65,7474.27,23451405
17590,514.78,9160.51,28424369
17591,550.86,12514.74,31600260
17592,820.77,22674.71,33785481
17593,2502.97,37387.04,16303247
17594,19531.91,299041.12,16559106
17595,22548.28,486487,16138846
17596,8683.5,218499.29,12760401
17597,1456.24,22020.17,18266286
17598,12331.47,192129.54,19763010
17599,15155.95,333797.45,20106382
17600,3373.12,85178.6,18694265
17601,543.13,8978.97,20207860
17602,923.34,15402.81,23004782
17603,1069.26,23717.02,24095681
17604,989.49,26697.83,23974339
17605,444.79,7619.31,22051499
17606,536.37,9490.68,26069944
17607,574.32,13015.54,27938522
17608,850.17,23353.91,28781313
17609,436.7,7489.07,23915331
17610,514.44,9157.2,28741231
17611,550.14,12503.42,31579359
17612,822.68,22700.25,33131425
17613,2094.18,31328.87,18574684
17614,15572.52,234731.74,19651559
17615,18207.32,389975.01,19673153
17616,2236.88,57036.02,16622132
17617,1255.84,19082.97,20535700
17618,9327.78,143309.06,22855294
17619,11656.73,255347.02,23636010
17620,1380.99,36089.21,22558976
17621,520.56,8652.85,22476418
17622,767.33,12934.33,26097148
17623,869.94,19294.76,27622803
17624,897.77,24467.6,27835007
17625,442.24,7584.02,24320744
17626,532.9,9427.61,29162378
17627,571.06,12939.69,31468967
17628,832.94,22928.45,32645535
17629,865.05,13467.26,20434256
17630,3152.12,48673.5,22323123
17631,3843.2,83862.47,23309950
17632,926.52,25133.34,20974811
17633,617.96,9945.71,22397378
17634,1498.94,24150.96,25530061
17635,1868.27,41443.63,27276706
17636,896.07,24433.41,26908185
17637,452.72,7683.06,24339431
17638,544.13,9590.04,28768032
17639,586.98,13277.51,31262950
17640,839.09,23075.84,32185297
17641,489.09,8260.55,22278998
17642,544.03,9568.87,25387981
17643,581.78,13127.96,27158297
17644,814.96,22444.26,25782459
17645,461.07,7840.41,24243320
17646,531.31,9408.33,28592517
17647,571.4,12958.84,31123604
17648,821.68,22650.25,31722351
17649,435.84,7477.83,24220094
17650,518.71,9195.09,28629685
17651,552.73,12522.51,31143398
17652,808.08,22301.91,31059698
17653,436.16,7485.23,26183454
17654,515.37,9168.36,31833520
17655,552,12543.4,35110029
17656,817.3,22567.32,36995670
17657,71678.33,1167399.64,2552624
17658,51612.44,890625.39,2212887
17659,58326.96,1381641.61,1407886
17660,85936.42,2516801.06,980157
17661,65317.79,1060714.09,4514479
17662,40972.82,715734.27,5416965
17663,48331.8,1152020.69,5374247
17664,77279.31,2225932.57,6917009
17665,40582.22,665191.56,6456242
17666,15729.92,273653.05,8658667
17667,21515.1,513595.29,9362740
17668,44867.01,1253374.35,12193485
17669,5155.57,87504.1,8300679
17670,689.22,12321.73,11723676
17671,777.89,17977.72,13207789
17672,2475.8,67672.41,17008226
17673,1229.65,20796.84,10163476
17674,542.87,9775.69,14395425
17675,587.36,13525,16848690
17676,994.22,27694.93,21354944
17677,658.98,11251.3,12432530
17678,534.89,9614.68,17487466
17679,578.42,13295.89,20378646
17680,902.81,25189.06,25222189
17681,558.92,9585.22,15167487
17682,529.14,9500.31,20896418
17683,571.87,13134.79,23888237
17684,872.4,24311.35,28429462
17685,481.24,8290.92,18147553
17686,527.32,9447.85,24218221
17687,569.26,13055.66,27204157
17688,849.96,23642.43,31070022
17689,451.3,7761.6,21086537
17690,520.77,9315.88,27369237
17691,560.99,12843.97,30260109
17692,831.88,23092.25,33294263
17693,442.06,7588.4,23906690
17694,518.59,9255.31,29701347
17695,557.91,12739.08,32802236
17696,820.67,22735.27,35193583
17697,435.49,7468.24,26467719
17698,515.97,9180.52,31944029
17699,552.81,12580.54,34865140
17700,813.21,22496.34,36738599
17701,59355.31,942009.18,4818075
17702,44385.32,739552.32,4316039
17703,49470.99,1146411.12,3059868
17704,76851.52,2228924.75,2217146
17705,52210.08,825727.7,6781599
17706,34572.35,583863.83,7519489
17707,40279.39,941063.05,7026372
17708,67668.81,1928091.53,8155456
17709,22732.88,363906.06,8722825
17710,9638.83,162300.25,10761084
17711,13178.87,309648.3,11012513
17712,28763.67,792394.44,13432440
17713,1470.77,24494.85,10567918
17714,616.19,10935,13827253
17715,672.96,15412.96,14859175
17716,1557.02,42647.52,18240466
17717,654.54,11054.6,12430353
17718,529.32,9478.7,16497533
17719,566.56,12979.4,18500969
17720,929.52,25893.97,22592922
17721,536.15,9143.41,14699544
17722,525.24,9395.24,19589946
17723,562.68,12876.92,22030705
17724,872.63,24332.98,26455019
17725,505.6,8649.55,17431633
17726,522.07,9332.26,22998888
17727,559.52,12800.43,25540337
17728,851.56,23716.24,29665173
17729,464.05,7969.78,20414147
17730,521.48,9305.59,26321075
17731,558.58,12764.47,28855272
17732,834.67,23203.85,32306757
17733,444.23,7619.5,23353986
17734,516.29,9201.73,29471817
17735,552.22,12601.3,31912143
17736,820.35,22760.12,34531130
17737,437.17,7486.36,26172437
17738,514.79,9155.95,31803730
17739,550.1,12522.14,34454583
17740,811.08,22459.36,36426907
17741,44143.49,688372.51,7380147
17742,38354,617238.63,6558151
17743,42371.51,954388.36,5122488
17744,68242.63,1940480.16,3765679
17745,34924.28,542467.61,9344043
17746,29131.16,475477.85,9762290
17747,33732.03,767422.7,9089266
17748,57643.82,1608239.41,9702175
17749,6294.75,98940.47,11284730
17750,5668.05,92670.39,13003599
17751,7658.07,175782.64,13075568
17752,14655.69,394594.91,14979957
17753,627.62,10573.1,13129655
17754,578.82,10223.59,16069597
17755,621.96,14138.74,16922130
17756,1167.33,32014.84,19789365
17757,507.15,8632.68,14992254
17758,521.13,9292.5,18739821
17759,554.53,12641.41,20562913
17760,887.7,24678.19,24143496
17761,477.72,8169.04,17261550
17762,519.18,9251.22,21832353
17763,553.3,12606.91,24093326
17764,851.04,23680.77,28003623
17765,468.17,8018,19995385
17766,517.5,9217.89,25242780
17767,552.03,12578.29,27603098
17768,836.46,23250.86,31213649
17769,448.24,7693.57,22976464
17770,517.67,9207.3,28563196
17771,552.09,12568.97,30917972
17772,823.78,22861.59,33856344
17773,436.58,7482.01,25913633
17774,513.77,9129.37,31714459
17775,547.37,12448.8,33974751
17776,812.31,22502.41,36083342
17777,23830.72,359894.05,10204011
17778,33123.57,518045.88,8890032
17779,36499.83,801379.64,7665255
17780,55971.86,1541458.44,5662038
17781,15418.07,232137.63,12165597
17782,24417.02,387594.46,12094031
17783,28346.47,630134.25,11632035
17784,40482.98,1091932.92,11600986
17785,1502.21,23277.59,14106036
17786,3207.02,51483.83,15337818
17787,4272.95,95921.72,15617926
17788,4149.54,108964.81,16874622
17789,490.07,8314.49,15950679
17790,558.71,9847.3,18400885
17791,597,13514.4,19464578
17792,960.84,26418.98,21685123
17793,460.1,7844.48,17814248
17794,516.92,9194.51,21072556
17795,549.34,12484.81,23106496
17796,851.27,23609.91,26035170
17797,451.92,7723.4,20082888
17798,516.14,9175.87,24164357
17799,549.44,12484.3,26635746
17800,830.37,23049.22,29899337
17801,449,7681.12,22815028
17802,515.26,9158.09,27573473
17803,549.08,12478.84,30145436
17804,821.62,22786.65,33109510
17805,439.19,7524.86,25797490
17806,515.89,9157.07,30895385
17807,549.72,12484.58,33460384
17808,813.12,22519.65,35751323
17809,8121.17,117610.23,13138253
17810,24801.93,376947.86,12044026
17811,27851.24,600839.88,10722779
17812,34406.09,909787.06,7888177
17813,4264.05,61715.06,15102085
17814,16775.64,259256.29,15245571
17815,20030.05,439921.47,14688697
17816,15724.23,407704.06,13822054
17817,715.44,11327.17,17045905
17818,1310.16,21225,18486721
17819,1595.65,35302,18674804
17820,1384.38,36768.12,19099105
17821,453.8,7713.32,18888625
17822,537.19,9474.94,21551916
17823,570.96,12918.04,22522379
17824,872.92,24034.92,23909963
17825,439.93,7501.62,20751271
17826,510.88,9078.35,24222984
17827,542.26,12310.85,26162372
17828,824.79,22836,28259534
17829,437.36,7469.68,23020125
17830,511.25,9080.66,27315415
17831,543.66,12341.13,29692608
17832,814.06,22553.9,32126421
17833,436.87,7466.84,25754351
17834,511.48,9082.72,30724459
17835,544.5,12363.45,33202446
17836,809.77,22418.5,35333762
17837,2465.59,35581.96,16120898
17838,20357.8,300938.25,15363124
17839,23042.4,489897.95,14037516
17840,13244.45,338343.26,10530083
17841,1419.67,20857.13,18085153
17842,13105.85,197281.79,18566637
17843,15829.49,343824.53,18004434
17844,4749.85,120558.8,16463616
17845,524.08,8597.75,20025342
17846,988.93,16113.47,21808645
17847,1155.78,25414.97,21993382
17848,1011.17,27287.38,21741567
17849,438.6,7481.11,21870700
17850,533.35,9395.35,24873886
17851,566.34,12803.3,25836355
17852,840.95,23155.44,26550978
17853,431.72,7376.61,23733134
17854,511.04,9068.73,27544835
17855,542.36,12304.82,29477241
17856,812.25,22462.57,30901789
17857,431.35,7377.69,26002215
17858,511.94,9081.3,30637301
17859,544.38,12349.72,33007730
17860,806.43,22314.25,34765262
17861,2035.21,29391.72,18854019
17862,16264.44,236415.69,18772706
17863,18733.05,396169.87,17547270
17864,4652.41,117213.7,13737745
17865,1231.39,18177.36,20816430
17866,10017.55,148611.55,21975697
17867,12335.57,267271.35,21513872
17868,2086.7,53365,19673970
17869,516.02,8486.74,22757623
17870,816.06,13473.08,25217620
17871,928.92,20465.82,25499341
17872,919.31,24979.03,24950559
17873,438.35,7482.4,24602457
17874,530.3,9344.83,28282881
17875,563.47,12745.6,29346163
17876,827.5,22788.96,29762089
17877,432.23,7389.52,26467880
17878,511.44,9074.47,30953994
17879,543.45,12333.25,32986928
17880,807.73,22325.63,34111272
17881,1747.35,25341.62,21122340
17882,12837.45,183518.5,21868203
17883,15020.69,315277.96,21078567
17884,1537.75,39855.16,17602071
17885,1089.56,16206.83,23089128
17886,7535.83,110211.31,25069270
17887,9438.87,203326.84,25043526
17888,1135.01,30100.01,23537834
17889,500.55,8279.18,25027250
17890,709.32,11862.65,28309803
17891,791.13,17464.11,29030445
17892,862.98,23610.31,28818596
17893,436.86,7466.6,26871751
17894,528.11,9307.36,31376478
17895,561.87,12709.63,32876505
17896,815.94,22504.23,33626132
17897,786.53,12075.71,22984878
17898,2449.34,36410.77,24539161
17899,2984.89,64057.23,24717525
17900,874.59,23854.35,21952143
17901,586.58,9369.83,24949344
17902,1256.78,19767.28,27739166
17903,1538.22,33712.86,28684290
17904,860.72,23560.15,27888119
17905,446.79,7555.43,26889818
17906,537.39,9429.62,30981036
17907,574.82,12976.44,32670602
17908,820.97,22623.96,33164988
17909,476.75,8014.4,24830006
17910,536.41,9393.57,27600790
17911,569.13,12817.14,28564522
17912,797.62,22010.35,26762892
17913,454.05,7691.58,26793252
17914,526.24,9281.52,30804527
17915,561.65,12714.96,32530935
17916,806.24,22264.15,32698545
17917,431.61,7382.32,26771236
17918,515.28,9104.71,30842588
17919,545.68,12344.62,32550629
17920,794.52,21961.97,32042241
17921,432.25,7396,28735478
17922,512.75,9094.1,34046299
17923,545.91,12388.03,36517412
17924,804.71,22251.79,37975562
17925,70361.08,1144620.8,2728079
17926,50590.98,876470.79,2031202
17927,56864.94,1364834.59,1201143
17928,84817.59,2527512.5,759643
17929,64329.34,1043687.38,4691105
17930,40297.22,707088.56,5235266
17931,47173.99,1139224.38,5167967
17932,76217.92,2234283.89,6695821
17933,41333.6,677507.39,6634561
17934,15906.47,277921.27,8477847
17935,21136,510994.41,9154708
17936,44462.76,1265174.6,11972697
17937,5625.81,95584.96,8476919
17938,680.2,12176.72,11542344
17939,761,17682.02,13001123
17940,2465.58,68368.84,16786744
17941,1276.58,21584.18,10340652
17942,538.22,9699.24,14213451
17943,580.94,13419.08,16641547
17944,986.47,27655.17,21133363
17945,658.65,11242.04,12609554
17946,531.21,9555.49,17308599
17947,573.31,13215.46,20172253
17948,897.2,25153.51,24998476
17949,556.55,9543.23,15341492
17950,526.63,9462.83,20714741
17951,568.19,13083.81,23681811
17952,867.47,24274.6,28211114
17953,479.94,8269.45,18323875
17954,525.47,9422.92,24036617
17955,566.37,13021.18,26996733
17956,845.76,23610.76,30849496
17957,451.19,7761.92,21261663
17958,519.14,9294.07,27188098
17959,558.5,12815.5,30054920
17960,828.09,23060.91,33073505
17961,441.42,7579.03,24081976
17962,516.92,9232.02,29519528
17963,555.44,12709.39,32596204
17964,817.12,22704.65,34970410
17965,434.41,7450.66,26643984
17966,514.22,9155.03,31761985
17967,550.2,12545.5,34659002
17968,809.82,22466.89,36518007
17969,431.13,7377.52,28910650
17970,511.26,9073.46,33864539
17971,543.62,12359.15,36310665
17972,801.5,22224.59,37754962
17973,60777.62,960224.43,5279052
17974,44833.74,753006.13,4244428
17975,50057.23,1190916.96,2608678
17976,74203.37,2221286.87,1739554
17977,54879.15,864724.82,7242808
17978,35372.26,602727.44,7447827
17979,41231.75,988542.73,6575765
17980,65221.53,1918382.24,7675474
17981,30381.34,484839.17,9183057
17982,11877.6,201899.85,10689915
17983,16246.04,390989.86,10563085
17984,27538.75,783833.19,12956542
17985,2780.94,46162.71,11028323
17986,635.66,11296.68,13754845
17987,700.03,16192.19,14411411
17988,1507.48,42118.97,17763078
17989,838.71,14036.59,12890931
17990,529.92,9503.39,16426211
17991,566.81,13059.94,18050313
17992,914.26,25711.13,22116371
17993,568.22,9649.91,15159781
17994,525.04,9403.41,19518546
17995,561.98,12925.89,21579690
17996,861.16,24192.26,25977431
17997,515.59,8799.24,17892192
17998,521.55,9333.93,22927509
17999,558.38,12832.21,25089434
18000,841.76,23595.24,29187800
18001,465.93,7993.97,20874675
18002,520.95,9306.29,26249296
18003,557.46,12792.15,28404310
18004,826.22,23100.07,31831713
18005,444.18,7614.18,23813223
18006,515.67,9199.99,29400368
18007,551.06,12623.24,31461338
18008,812.72,22663.5,34053708
18009,436.6,7472.76,26635224
18010,514.03,9150.71,31732260
18011,548.77,12536.79,34003341
18012,803.91,22366.44,35949474
18013,431.07,7372.5,29195500
18014,511.84,9085.26,33975072
18015,544.4,12395.39,36066393
18016,797.8,22161.25,37498039
18017,49983.81,766248.4,7545145
18018,38433.98,620290.58,6346729
18019,42082.75,977793.97,4260905
18020,65377.63,1940268.39,2976561
18021,43446.62,664006.49,9509339
18022,29782.47,488446.26,9550678
18023,34077.18,799789.38,8228115
18024,55584.42,1618885.01,8913389
18025,16314.23,253306.99,11452252
18026,7236.59,118735.41,12792436
18027,9710.08,229617.18,12214143
18028,15288.91,429711.67,14189720
18029,1003.3,16489.58,13294620
18030,586.49,10357.89,15859470
18031,628.83,14419.98,16060560
18032,1157.09,32330.08,18999970
18033,568.43,9556.8,15157397
18034,519.45,9268.59,18528481
18035,550.13,12611.68,19704044
18036,873.57,24539.26,23350363
18037,501.27,8511.4,17427092
18038,517.38,9224.7,21621056
18039,548.97,12571.38,23231603
18040,838.82,23538.89,27214514
18041,482.75,8223.67,20158819
18042,515.81,9193.31,25030627
18043,547.92,12542.51,26741514
18044,825.43,23115.41,30424568
18045,453.52,7760.35,23141423
18046,516.13,9185.38,28352789
18047,548.31,12536.82,30057642
18048,813.8,22733.95,33069245
18049,438.7,7502.28,26078526
18050,511.94,9101.68,31502948
18051,543.42,12407.14,33113410
18052,803.05,22377.88,35290587
18053,432.8,7391.61,28899648
18054,510.85,9064.5,33835055
18055,541.92,12342.55,35655523
18056,795.76,22125.91,37186202
18057,36263.99,543312.23,10107216
18058,33014.27,511628.26,8590292
18059,35683.51,803387.69,6323864
18060,56803.64,1652729.14,4525463
18061,28020.09,418405.41,12072071
18062,24949.76,393315.74,11793597
18063,28245.81,643850.83,10290194
18064,45144.29,1287236.47,10461458
18065,4346.51,66066.26,14012937
18066,4269.03,67892.89,15034736
18067,5576.15,128382.91,14276623
18068,7017.6,193010.64,15738680
18069,554.84,9298.8,15856934
18070,559.17,9834.53,18102934
18071,591.81,13470.19,18123168
18072,991,27621.5,20548448
18073,481.01,8152.89,17722498
18074,512.99,9117.4,20771145
18075,540.5,12330.42,21764144
18076,845.7,23687.88,24902416
18077,461.58,7860.97,19988749
18078,512.49,9104.77,23863303
18079,541.27,12340.98,25294505
18080,822.83,23032.17,28762909
18081,455.52,7771.24,22720955
18082,512.05,9095.92,27272460
18083,541.62,12348.71,28804186
18084,813.75,22738.22,31973257
18085,440.84,7541.59,25703469
18086,512.96,9100.36,30594450
18087,542.76,12363.64,32119049
18088,805.09,22447.11,34614669
18089,432.17,7386.36,28642181
18090,509.86,9038.56,33745403
18091,539.26,12270.85,35175838
18092,796.5,22157.9,36839048
18093,18497.2,266139.35,12928425
18094,28368.15,425178.63,10921151
18095,30490.34,667058.45,8866441
18096,43743.67,1230902.8,6421156
18097,11629.8,167101.07,14891841
18098,20794.22,317391.94,14124837
18099,23525.02,522618.03,12832932
18100,27375,753703.81,12356847
18101,1173.71,17808.09,16833308
18102,2480.97,38820.48,17366882
18103,3153.55,70791.08,16818905
18104,2229.86,60149.83,17634745
18105,469.4,7930.43,18680936
18106,544.17,9553.67,20431898
18107,573.67,13001.54,20665607
18108,886.99,24665.01,22444516
18109,448.09,7611.37,20541560
18110,509.89,9041.95,23103079
18111,536.83,12209.33,24306512
18112,820.54,22906.55,26794749
18113,442.43,7534.66,22810084
18114,510.23,9045.55,26195332
18115,538.54,12244.68,27836736
18116,807.51,22535.65,30659088
18117,440.87,7516.62,25542207
18118,510.39,9048.24,29604458
18119,539.55,12269.57,31346337
18120,802.44,22362.12,33869057
18121,433.64,7407.85,28524718
18122,511.64,9059.83,32926418
18123,541.08,12295.43,34661487
18124,796.76,22163.05,36510720
18125,6301.34,86730.44,15868548
18126,21014.02,304424.32,14073392
18127,22961.46,492743.66,11923640
18128,21975.82,592607.92,8645895
18129,3357.27,46496.64,17828931
18130,14101.02,208596.97,17276171
18131,16348.91,358573.63,15890805
18132,8381.62,221840.11,14581136
18133,651.9,10231.4,19770097
18134,1111.82,17750.04,20517537
18135,1291.89,28580.1,19876011
18136,1091.34,29701.9,19858412
18137,444.54,7529.62,21615949
18138,527.44,9270.48,23582895
18139,554.32,12553.24,23722422
18140,833.7,23141.46,24668808
18141,433.68,7372.49,23477878
18142,505.29,8954.19,26254084
18143,531.78,12081.02,27363370
18144,801.85,22324.95,29018795
18145,431.93,7355.6,25747062
18146,506.46,8972.65,29346415
18147,534.36,12137.35,30894993
18148,795.63,22148.63,32883360
18149,432.03,7363.58,28482334
18150,507.42,8989.31,32755510
18151,536.22,12182.14,34403407
18152,793.66,22068.1,36093485
18153,2018.04,27964.2,18848808
18154,17269.03,242731.09,17394449
18155,18979.31,400831.91,15238315
18156,7052.95,183949.92,11287864
18157,1217.87,17403.21,20814699
18158,11045.25,158882.49,20598390
18159,12916.57,279872.53,19204518
18160,2681.77,69903.2,17223784
18161,505.96,8257.65,22753342
18162,884.59,14266.33,23840378
18163,993.83,21870.76,23191777
18164,915.92,25089.6,22500334
18165,432.94,7362.51,24597331
18166,525.43,9226.05,26904861
18167,552.19,12494.15,27037343
18168,812.93,22532.67,27310524
18169,427.43,7283.84,26460032
18170,506.25,8960.89,29575954
18171,533.06,12101.2,30678463
18172,793.5,22052.23,31660471
18173,427.42,7291.71,28730154
18174,507.77,8985.83,32668183
18175,535.99,12166.34,34208767
18176,790.67,21972.45,35524830
18177,1698.74,23621.93,21580413
18178,13855.28,191497.73,20803856
18179,15459.24,324760.45,18747536
18180,2646.85,68510.15,14497449
18181,1077.1,15508.37,23543741
18182,8509.2,120716.47,24007018
18183,10105.87,218419.33,22714262
18184,1451.48,38256.96,20433021
18185,500.29,8187.26,25487046
18186,759.06,12434.79,27248684
18187,836.15,18444.71,26700310
18188,865.78,23776.73,25710092
18189,433.22,7373.54,27330479
18190,523.91,9204.83,30313954
18191,551.37,12481.28,30547248
18192,804.86,22293.25,30520648
18193,428.3,7303.39,29192320
18194,507.35,8980.7,32984953
18195,535.12,12151.2,34187979
18196,791.41,21972.12,34870751
18197,1480.13,20722.89,23849721
18198,10984.16,149445.45,23895525
18199,12436.88,259222.58,22278832
18200,1180.17,31451.34,18361842
18201,968.31,14083.84,25813163
18202,6457.8,90465.49,27099251
18203,7785.03,167185.21,26247831
18204,988.4,26732.23,24297293
18205,488,8034.38,27754350
18206,677.44,11261.02,30341069
18207,736.98,16290.14,30230854
18208,830.98,22906.19,29574369
18209,432.28,7367.99,29598927
18210,522.88,9190.05,33407158
18211,551.53,12483.68,34077609
18212,797.86,22112.83,34384826
18213,714.31,10802.33,25711938
18214,2064.92,29710.2,26566658
18215,2408.32,51509.7,25918608
18216,831.26,22887.55,22711659
18217,557.86,8842.64,27678003
18218,1124.38,17359.26,29770325
18219,1316.59,28845.43,29885416
18220,827.74,22832.79,28648525
18221,441.87,7449.32,29617186
18222,531.08,9290.01,33012079
18223,562.53,12707.97,33871569
18224,801.64,22204.85,33927560
18225,463.22,7752.64,27559155
18226,528.51,9225.98,29631929
18227,555.26,12515.8,29765330
18228,779.11,21609.04,27522881
18229,446.33,7534.34,29523979
18230,520.49,9153.84,32835594
18231,550.48,12470.91,33732001
18232,789.34,21899.06,33458891
18233,427.61,7294.93,29498167
18234,510.88,9005.32,32873684
18235,537.08,12157.42,33751732
18236,779.47,21638.19,32799050
18237,428.58,7314.96,31461801
18238,509.16,9010.15,36078185
18239,538.32,12222.09,37718284
18240,790.52,21946.71,38735064
18241,74565.63,1249037.25,2495539
18242,51434.55,909138.68,1370701
18243,58230.56,1421913.12,899987
18244,84941.87,2576758.68,552130
18245,68717.54,1147684.17,4457837
18246,41054.22,734553.85,4573708
18247,48422.95,1189039.62,4868753
18248,76319,2279320.31,6487988
18249,47930.91,807278.37,6398609
18250,16544.88,294431.12,7815292
18251,22198.7,545648.78,8854085
18252,45162.53,1311647.37,11766024
18253,9060.04,158168.65,8243857
18254,691.92,12477.85,10880509
18255,781.66,18315.09,12699735
18256,2567.55,72356.1,16576117
18257,1879.56,32488.89,10108220
18258,540.23,9777.9,13551924
18259,585.91,13595.37,16340632
18260,991.36,27978.14,20925765
18261,772.74,13352.25,12375551
18262,531.83,9602.93,16644280
18263,576.34,13339.37,19870952
18264,898.31,25311.3,24789980
18265,601.2,10404.05,15107681
18266,526.47,9491.74,20053234
18267,570.14,13177.24,23380552
18268,867.56,24382.1,28001378
18269,490.41,8504.73,18090259
18270,524.88,9441.1,23375149
18271,567.72,13096.8,26695528
18272,845.1,23682.84,30641770
18273,455.56,7873.99,21028071
18274,518.6,9310.11,26526260
18275,559.67,12881.72,29752192
18276,827.11,23113.2,32867213
18277,444.75,7667.85,23848389
18278,516.29,9244.77,28858092
18279,556.38,12767.99,32294571
18280,816.09,22749.05,34762037
18281,436.82,7520.54,26410379
18282,513.64,9167.4,31100481
18283,551.13,12601.38,34357517
18284,808.78,22507.18,36310456
18285,432.92,7434.02,28677238
18286,510.7,9084.78,33204213
18287,544.55,12412.7,36009558
18288,800.45,22261.35,37547393
18289,429.76,7357.65,31228108
18290,508.21,9013.05,35416010
18291,538.67,12261.52,37417038
18292,789.39,21978.57,38527570
18293,62987.55,1023985.89,5220923
18294,44478.05,766059.8,3401154
18295,49729.16,1223149.2,2100913
18296,73219.86,2278144.2,1311896
18297,57521.11,932450.87,7185066
18298,35267.92,616228.96,6605765
18299,41101.41,1018017.89,6067686
18300,64332.46,1969113.6,7247580
18301,36165.94,593137.44,9126035
18302,12419.18,216082.03,9846744
18303,16635.77,413431.87,10053969
18304,28035.33,833114.67,12524502
18305,4480,76364.47,10970463
18306,633.65,11347.67,12911873
18307,698.22,16359.07,13900686
18308,1530.89,43889.3,17335204
18309,1079.34,18314.2,12833160
18310,526.71,9490.32,15582771
18311,564.43,13101.39,17544724
18312,909.72,25886.78,21685909
18313,613.6,10504.68,15103278
18314,521.65,9382.04,18675912
18315,559.3,12949.92,21071944
18316,856.41,24281.39,25549395
18317,534.73,9188.67,17835045
18318,518.56,9316.53,22084384
18319,556.09,12857.6,24581476
18320,837.04,23651.91,28759572
18321,470.96,8124.55,20817481
18322,518.24,9292,25406284
18323,555.45,12819.07,27896441
18324,821.55,23133.4,31401269
18325,446.84,7692.89,23754812
18326,513.27,9188.03,28557256
18327,549.37,12649.42,30953516
18328,808.17,22681.14,33625598
18329,438.25,7529.51,26575572
18330,511.53,9134.94,30889181
18331,546.92,12555.79,33495762
18332,799.55,22378.13,35521486
18333,431.75,7409.64,29140468
18334,509.37,9068.04,33131745
18335,542.45,12408.01,35558525
18336,793.57,22170.52,37070018
18337,428.8,7342.02,31404362
18338,506.96,8996.81,35234200
18339,536.69,12238.75,37210523
18340,786.45,21955,38307053
18341,54508,858817.79,7774903
18342,39017,648784.92,5613744
18343,43215.98,1055748.21,3508496
18344,62948.07,1977278.56,2291674
18345,49197.4,773037.37,9735432
18346,30633.27,517817.84,8817984
18347,35456.96,873870.38,7475127
18348,53462.73,1650240.79,8228470
18349,26657.35,424910.17,11679902
18350,9061.09,152885.25,12059666
18351,12460.72,308982.54,11462205
18352,15060.66,449918.17,13504730
18353,2320.88,38619.4,13522284
18354,599.68,10662.71,15124458
18355,650.86,15178.78,15308222
18356,1139.61,32721.26,18316125
18357,759.54,12757.73,15384131
18358,519.36,9312.99,17797011
18359,551.59,12770.45,18950416
18360,861.44,24543.6,22665184
18361,545.05,9278.98,17653298
18362,516.07,9241.88,20888025
18363,548.83,12679.22,22480323
18364,828.49,23515.29,26529506
18365,502.37,8588.56,20386578
18366,513.93,9196.41,24297163
18367,546.95,12620.47,25989103
18368,816.03,23082.5,29740539
18369,459.44,7891.3,23368208
18370,514.08,9182.61,27619071
18371,547.05,12601.09,29304163
18372,805.12,22693.66,32381239
18373,440.96,7564.29,26305301
18374,510.04,9098.5,30769939
18375,542.26,12464.29,32360923
18376,794.92,22331.01,34605698
18377,434.22,7436.53,29129485
18378,508.8,9056.81,33101903
18379,540.52,12389.06,34903416
18380,788,22076.17,36501441
18381,429.02,7341.67,31688442
18382,507.11,9000.6,35344592
18383,536.85,12262.11,36966287
18384,782.99,21896.03,38049946
18385,44552.94,679113.71,10038707
18386,33378.59,530954.8,7716673
18387,36098.87,861258.29,5160859
18388,54365.99,1699399.73,3528697
18389,38679.09,587749.94,12005386
18390,25758.46,417384.69,10921110
18391,29128.12,702974.35,9129798
18392,43847.51,1345273.6,9464411
18393,14196.89,219626.32,13943634
18394,5532.21,89867.57,14161805
18395,7366.17,179323.33,13113484
18396,7644.54,226046.51,14741733
18397,900.69,14849.17,15791624
18398,564.14,9968.19,17227246
18399,598.29,13820.68,16963896
18400,980.7,28030.08,19552946
18401,544.58,9179.76,17651867
18402,511,9117.67,19898129
18403,537.76,12383.84,20602380
18404,832.72,23673.16,23902113
18405,489.37,8323.51,19920173
18406,509.95,9091.95,22990623
18407,537.92,12369.86,24131347
18408,811.09,22982.73,27766466
18409,474.14,8087.92,22652598
18410,509.31,9077.25,26399593
18411,538.08,12364.75,27641091
18412,802.78,22676.26,30976546
18413,448.45,7680.98,25635004
18414,510.19,9079.3,29721534
18415,539.22,12373.86,30957443
18416,794.76,22375.71,33618231
18417,435.97,7460.5,28572719
18418,507.01,9013.46,32873601
18419,535.65,12269.91,34013129
18420,786.7,22078.69,35842617
18421,430.73,7360.52,31394277
18422,506.24,8982.13,35204513
18423,534.57,12213.65,36555516
18424,781.01,21861.62,37738493
18425,31859.04,473189.17,12602057
18426,28560.33,433898.31,9959828
