run_number,deaths,life_years_lost,vaccine_n
27976,82864.49,2207004.81,18961359
27977,144072.91,2222701.06,7920608
27978,8317.53,140863.19,12071062
27979,6869.84,152974.79,15004833
27980,78804.48,2088089.64,18303223
27981,140875.94,2169707.03,9881638
27982,1854.7,31892.58,15274650
27983,1875.31,41627.25,18971916
27984,65209.24,1698356.67,24238570
27985,166411.24,2543172.6,2732408
27986,100863.79,1723241.17,3409224
27987,110768.93,2585745.51,3509837
27988,128276.82,3703833.31,3210241
27989,163989.92,2501884.99,4698078
27990,93498.78,1603365.91,6613314
27991,101184.61,2332003.24,7476570
27992,124702.82,3553822.39,9147426
27993,159992.47,2440392.81,6637337
27994,87595.4,1495134.37,9855116
27995,94190.62,2141234.09,11463981
27996,119313.36,3333159.85,14427687
27997,150700.19,2324044.3,8482274
27998,67666.58,1155459.43,12921352
27999,73354.53,1645916.15,15309650
28000,104012.4,2812851.04,19234214
28001,141724.36,2179362.13,10345416
28002,1677.32,29045.12,15593509
28003,1747.09,38995.53,18950514
28004,73702.71,1919457.55,23584468
28005,155419.61,2374199.74,5001815
28006,91834,1548085.79,6501849
28007,97864.02,2227498.13,7040253
28008,117957.01,3327940.01,7077065
28009,152684.25,2327983.77,6965365
28010,84348.86,1426928.88,9705369
28011,91378.19,2075825.22,11006960
28012,114070.9,3175522.18,13010728
28013,148073.25,2256974.32,8906629
28014,77905.44,1310533.07,12948374
28015,84446.25,1894519.26,14993441
28016,107782.22,2935309.1,18287737
28017,137660.79,2124681.32,10751367
28018,52646.89,884197.72,16012381
28019,58673.43,1297773.78,18844393
28020,86785.6,2276366.68,23099163
28021,147562.38,2245857.32,6866814
28022,75786.95,1276104.16,9172866
28023,80668.55,1815252.17,10683720
28024,102279.46,2803083.7,11425210
28025,144557.76,2195454.85,8828042
28026,66926.35,1131901.06,12377036
28027,72843.94,1636726.43,14651739
28028,97367.77,2630144.28,17360734
28029,139502.21,2117672.55,10769798
28030,57114.37,959320.44,15618396
28031,62407.64,1381006.17,18636739
28032,87876.74,2313973.61,22637550
28033,136650,2106040.77,8709229
28034,7160.55,120981.08,12238694
28035,6819.66,153171.57,14527764
28036,61915.15,1621537.43,16236466
28037,133129.36,2048069.34,10674638
28038,1730.01,29727.87,15444758
28039,1937.73,43357.39,18494596
28040,42590.65,1095681.49,22171502
28041,130678.13,2014629.96,10650528
28042,1135.16,19464.34,15483610
28043,1089.37,24149.9,18514247
28044,31310.57,799677.63,21513110
28045,126853.55,1952323.34,12614136
28046,642.65,11290.52,18683590
28047,707.15,15855.63,22480715
28048,15942.89,401375.78,27448472
28049,157047,2396480.72,2983145
28050,102406.11,1740006.56,3322392
28051,112204.58,2614770.94,3315490
28052,127644.13,3676564.67,2641817
28053,154414.21,2352081.39,4946112
28054,95084.85,1621446.52,6525800
28055,102471.79,2356317.61,7282473
28056,124022.5,3524721.42,8579301
28057,149847.51,2281879.99,6887565
28058,89336.83,1516587.5,9767949
28059,95353.1,2160698.02,11267960
28060,118628.24,3303836.84,13854850
28061,139811.71,2155400.44,8732327
28062,70338.37,1194804.12,12834018
28063,75459.31,1688229.99,15119336
28064,103265.83,2781393.93,18665420
28065,128645.39,1978317.31,10595392
28066,2388.91,41011.72,15504859
28067,2376,52885.44,18759753
28068,70143.6,1814637.3,23015830
28069,105708.01,1630775.98,12864170
28070,710.45,12393.33,18596513
28071,766.34,17107.72,22285926
28072,10791.51,269554.17,26879435
28073,146023.54,2224047.38,5715883
28074,92220.62,1551854.93,6732099
28075,98371.07,2239962.24,6825552
28076,119050.1,3350694.49,5852200
28077,143212.73,2177017.72,7679462
28078,84886.4,1434106.51,9935931
28079,91999.67,2091406.19,10791957
28080,115339.99,3203032.44,11788271
28081,138336.08,2102202.16,9619575
28082,78773.11,1324260.63,13179218
28083,85404.93,1918605.34,14782186
28084,109422.49,2973206.01,17066178
28085,126995.67,1957158.48,11464438
28086,56544.82,951496.89,16242167
28087,62434.61,1385488.68,18624802
28088,90659.88,2371759.21,21875869
28089,111638.69,1717816.82,13328568
28090,717.45,12558.02,18913033
28091,779.24,17451.11,22265316
28092,20975.85,522694.73,26225816
28093,133726.11,2035406.92,7984938
28094,83257.89,1381534.73,9824952
28095,89326.31,2009064.57,10355669
28096,107873.78,2961604.98,9716354
28097,130551.2,1982733.57,9947586
28098,76000.84,1265902.22,13027269
28099,83004.06,1864237.09,14325725
28100,103880.86,2813512.13,15652068
28101,124783.63,1894129.64,11890006
28102,69486.2,1150556.73,16270203
28103,75996.64,1685022.38,18308804
28104,96880.7,2561281.97,20929912
28105,110005.95,1698485.88,13733611
28106,41590.55,687947.62,19334344
28107,47786.21,1046754.1,22159161
28108,58701.67,1481750.36,25739789
28109,124003.84,1879177.91,9847042
28110,65779.23,1089804.41,12497729
28111,70610.62,1569798.81,13996139
28112,89334.69,2373199.33,14067264
28113,120323.83,1818800.53,11810872
28114,57350.77,954690.45,15702217
28115,63140.6,1402743.71,17962836
28116,83761.32,2192783.11,20006492
28117,113335.18,1711797.18,13754998
28118,46910.35,775053.74,18939929
28119,52089.8,1139318.74,21948736
28120,66722.77,1696064.67,25279178
28121,106640.34,1645298.32,11691698
28122,1632.4,27597.11,15560068
28123,1593.43,35378.7,17845398
28124,9117.27,229347.05,18877916
28125,99110.68,1527892.58,13655399
28126,750.13,13045.49,18763616
28127,835.3,18702.12,21809432
28128,4294.64,107655.9,24813018
28129,87717.3,1359624.14,13633331
28130,624.98,10900.34,18801785
28131,658.87,14744.67,21830285
28132,2544.51,64297.4,24154312
28133,75950.62,1178163.99,15596273
28134,524.81,9278.85,22009342
28135,580.87,13096.03,25795826
28136,1641.96,42016.73,30089764
28137,154301.11,2320041.35,2939047
28138,96778.12,1647758.22,3151603
28139,104491.68,2407849.73,3057063
28140,126842.96,3649443.98,2224509
28141,151567.97,2274362.77,4901371
28142,89143.57,1524105.93,6355826
28143,96558.51,2210239.01,7024897
28144,123105.97,3492638.46,8160453
28145,147040.34,2205319.04,6841837
28146,83103.44,1414306.94,9596635
28147,90044.17,2037258,11010000
28148,117638.96,3268547.81,13437540
28149,136727.21,2075018.49,8687302
28150,62573.55,1067142.98,12662515
28151,68664.95,1535394.76,14856946
28152,102158.39,2742355.69,18249241
28153,124400.51,1880988.78,10549218
28154,1213.39,21151.18,15336810
28155,1299.95,29041.69,18500248
28156,66691.18,1716492.57,22597950
28157,93077,1412252.24,12818480
28158,566.26,10009.43,18426609
28159,626.94,14108.29,22028171
28160,8262.73,205395.55,26463427
28161,40966.25,626871.4,15551577
28162,480.88,8559.32,21834502
28163,532.64,12064.8,25537696
28164,1348.21,34791.46,29672467
28165,130433.98,1950157.13,5919405
28166,87595.99,1467836.36,6473141
28167,94086,2131165.97,6373363
28168,117460.71,3289775.08,4868253
28169,127165.74,1896858.37,7883706
28170,79975.79,1346013.12,9677208
28171,87421.5,1977248.28,10339108
28172,113556.03,3134746.87,10802338
28173,121448.26,1810286.18,9824045
28174,73694.64,1234136.76,12918564
28175,80641.69,1801934.64,14329435
28176,107515.94,2900503.65,16079376
28177,105789.3,1603524.16,11669004
28178,50317.71,844981.61,15983913
28179,56593.74,1251527.18,18171684
28180,87780.75,2273797.91,20889369
28181,43907.87,672152.46,13534718
28182,608.36,10724.54,18655036
28183,669.4,15048.74,21812734
28184,12925.7,317653.22,25241307
28185,5016.56,77305.74,15800985
28186,491.67,8726.3,21747254
28187,543.05,12274.57,25342982
28188,1208.04,31327.2,29107413
28189,117351.44,1748316.77,8651967
28190,77279.36,1282026.3,9886059
28191,84315.75,1894369.59,9882222
28192,108290.86,2957139.26,8077246
28193,113895.45,1692472.55,10615344
28194,69960.99,1166144.29,13087151
28195,77842.24,1747488.5,13848340
28196,104325.3,2808123.64,14012024
28197,107802.89,1600555.17,12557486
28198,63529.62,1053090.48,16327658
28199,70842.69,1570289.8,17838499
28200,97645.98,2563714.03,19292918
28201,86134.06,1306134.85,14401883
28202,36762.18,611566.95,19394368
28203,43259.93,951607.5,21682218
28204,65613.69,1641668.59,24104340
28205,9093.16,139750.24,16267270
28206,494.11,8784.08,22065149
28207,546.57,12375.5,25322504
28208,1698.04,42830.98,28449758
28209,102627.42,1524670.73,10922055
28210,68207.81,1113959.62,12974936
28211,75019.71,1664128.21,13412725
28212,96070.9,2552237.76,11940405
28213,98818.35,1463688.18,12884584
28214,61260.96,1004999.26,16178941
28215,68837.14,1526248.64,17379477
28216,91798.54,2403548.24,17878909
28217,91652.22,1355702.55,14825759
28218,54647.28,890420.88,19420090
28219,61606.36,1347077.94,21366245
28220,83377.59,2122947.05,23153387
28221,53705.32,819971.56,16670644
28222,21479.9,350596.06,22485308
28223,27258.23,594656.84,25211645
28224,8830.38,213130.29,27964701
28225,85855.46,1264220.16,12783700
28226,49238.12,803753.05,15649832
28227,54654.5,1200199.73,17053120
28228,70430.79,1800448.68,16291823
28229,80550.73,1181302.58,14748396
28230,41752.51,685517.86,18849312
28231,47798.46,1050529.53,21019707
28232,61495.3,1547564.32,22226825
28233,68753.34,1005271.68,16688278
28234,30182.06,491085.86,22091017
28235,35434,766979.83,25007740
28236,20640.04,501274.17,27506529
28237,7810.04,120408.24,14628541
28238,564.8,9898.04,18711347
28239,611.72,13768.37,20899685
28240,1111.28,29068.41,21101999
28241,3869.01,59644.88,16591923
28242,497.58,8819.36,21915851
28243,552.1,12501.87,24870401
28244,962.58,25469.55,27037076
28245,1803.2,28172.82,16569687
28246,479.58,8496.57,21953587
28247,522.43,11811.31,24887357
28248,863.62,23089.2,26378070
28249,1319.16,20755.58,18533681
28250,462.98,8241.74,25156314
28251,510.3,11570.53,28852872
28252,843.27,22601.39,32317685
28253,156585.83,2359918.96,2821295
28254,102058.47,1729521.15,2332017
28255,110998.83,2569652.51,2542557
28256,127059.91,3666438.36,1895966
28257,154323.53,2322157.19,4785027
28258,94706.21,1610829.32,5536646
28259,101364.77,2314114.27,6509454
28260,123424.18,3511863.33,7835964
28261,150043.04,2257159.69,6728440
28262,89002.61,1506972.05,8778008
28263,94535.47,2127388.42,10495667
28264,118176.02,3294108.14,13108901
28265,140355.46,2136921.88,8571941
28266,70249.42,1190487.94,11843233
28267,75129.96,1669260.47,14342473
28268,103626.7,2794545.92,17919461
28269,129950.95,1972501.75,10433754
28270,2999.17,51375.68,14513837
28271,3163.56,70116.82,17983196
28272,76611.95,1988170.89,22269605
28273,110604.13,1682220.67,12705328
28274,752.27,13083.22,17606925
28275,825.75,18331.48,21513400
28276,18183.6,453612.98,26134150
28277,82023.79,1252617.43,15435088
28278,517.44,9147.75,21015614
28279,576,12957.41,25023852
28280,2011.1,50763.45,29347601
28281,5732.31,89180.28,18417780
28282,480.83,8519.79,24337393
28283,532.1,12005.79,28338095
28284,890.06,23691.23,31985790
28285,131066.72,1933924.56,5758692
28286,87309.09,1458937.1,5484639
28287,93293.37,2098284.19,5599697
28288,117117.25,3285253.33,4120797
28289,128435.61,1891464.94,7721829
28290,79632.26,1336587.18,8687227
28291,86620.12,1944968.85,9569586
28292,113176.53,3126560.14,10056903
28293,123316.3,1815074.18,9663726
28294,73369.03,1225253.07,11928860
28295,79940.55,1772856.42,13552445
28296,107291.02,2895250.16,15337730
28297,109933.8,1643740.45,11508889
28298,49892.72,835697.16,14997202
28299,56102.34,1231421.63,17399383
28300,89104.83,2310115.05,20143690
28301,67223.51,1009011.19,13370345
28302,636.41,11193.11,17664996
28303,708.87,15859.94,21043308
28304,21704.26,533367.69,24493975
28305,11587.29,175754.94,15639987
28306,492.68,8737.86,20757980
28307,546.57,12321.94,24572900
28308,1481.87,37743.66,28358105
28309,1848.53,28486.84,18371907
28310,458.38,8159.38,24167611
28311,505.87,11452.79,28081014
28312,857.81,22894.99,31568293
28313,103633.28,1518089.35,8743848
28314,78125.14,1283241.15,8808233
28315,84177.89,1868747.28,8914441
28316,107372.41,2923518.65,6762887
28317,100878.97,1474663.92,10704225
28318,70632.44,1165539.23,12010462
28319,77628.85,1721487.72,12880966
28320,103274.17,2767958.39,12699058
28321,94601.6,1381799.62,12648443
28322,64258.65,1054553.44,15251456
28323,70798.85,1549867.74,16868003
28324,96740.19,2526437.59,17975321
28325,65925.64,990002.63,14490790
28326,37906.77,624517.54,18316063
28327,44124.44,958661.95,20716390
28328,67051.71,1666792.06,22785162
28329,2164.11,33275.82,16352973
28330,504.91,8942.37,20987050
28331,559.17,12599.92,24355046
28332,1990.34,49370.06,27139448
28333,741.8,11959.48,18623405
28334,464.3,8246.5,24079396
28335,511.63,11563.47,27885311
28336,837.68,22383.6,31001996
28337,90022.58,1312297.33,11474346
28338,68060.22,1105664.63,12214037
28339,74563.07,1641533.59,12427927
28340,97836.24,2590753.01,9972109
28341,87343.39,1270340.37,13436518
28342,61066.74,996953.77,15419044
28343,68382.86,1504956.71,16391610
28344,93704.12,2442895,15908678
28345,81157.65,1179226.82,15378145
28346,54714.24,887741.02,18663311
28347,61485.08,1334881,20381104
28348,86328.56,2188061,21184932
28349,44445.21,669916.6,17223689
28350,25514.24,416045.04,21725054
28351,31425.69,680501.92,24224321
28352,26160.95,624276.99,25995474
28353,820.04,13114.69,19085789
28354,464.69,8265.02,24395977
28355,512.29,11595.78,27865674
28356,906.26,23910.57,30345890
28357,76176.3,1105891.28,13745351
28358,59460.44,949611.28,15306497
28359,65737.43,1428181.45,15954437
28360,84831.3,2179298.36,13837493
28361,73557.1,1065072.98,15709516
28362,53045.56,851086.65,18510335
28363,59996.61,1303474.5,19921252
28364,80340.57,2031937.55,19773312
28365,66969.11,968161.67,17648021
28366,46706.76,743721.54,21752973
28367,53041.99,1135305.18,23907456
28368,69386.05,1699392.83,25053361
28369,20510.32,312794.96,19491817
28370,12410.75,198413.8,24817296
28371,16818.77,362183.24,27754095
28372,1626.19,40299.24,29860649
28373,52486.45,749277.87,15606703
28374,40627.5,648892.87,17977651
28375,45566.43,981411.29,19599584
28376,44684.08,1099015.89,18186443
28377,49232.33,699791.32,17569120
28378,34152.67,548791.3,21182650
28379,39581.3,853969.45,23564631
28380,31736.91,768436.59,24123618
28381,39012.89,550926.89,19510660
28382,22822.85,363017.11,24422926
28383,27403.7,582496.09,27547915
28384,3726.47,89096.02,29399954
28385,746.88,12029.96,17450674
28386,491.31,8657.93,21042955
28387,536.15,12087.41,23443304
28388,788.8,21222.5,22997350
28389,681.07,11045.87,19413224
28390,467.02,8285.9,24247793
28391,515.55,11670.6,27408644
28392,781.45,21057.66,28936292
28393,595.85,9793.63,19390948
28394,457.55,8112.79,24285629
28395,498.47,11266.79,27429118
28396,751.17,20330.21,28278311
28397,589.49,9698.52,21354785
28398,449.64,8000.69,27488392
28399,494.18,11194.43,31395382
28400,759.84,20542.27,34210077
28401,154931.94,2347643.9,2562524
28402,100720.61,1695044.1,2242640
28403,108877.34,2508654.43,2062812
28404,127497.17,3702396.78,1548893
28405,152215,2301982.6,4526596
28406,93308.64,1575790.03,5449227
28407,99272.17,2254131.26,6029551
28408,124010.87,3551696.89,7487846
28409,147876.07,2235913.2,6467658
28410,87606.01,1472507.58,8689007
28411,92660.89,2074597.36,10015967
28412,118988.96,3340068.74,12761841
28413,138361.99,2118526.49,8312726
28414,68544.14,1152101.44,11754317
28415,72894.73,1609030.42,13863407
28416,105250.83,2862019.67,17572659
28417,128934.27,1969003.99,10174360
28418,2324.26,39570.24,14425086
28419,2324.33,51139.21,17503478
28420,82839.09,2172899.06,21922899
28421,110673.08,1693677.03,12443282
28422,690.83,12004.45,17517109
28423,742.73,16476.06,21034026
28424,34245.6,864933.23,25787052
28425,86905.44,1334504.97,15176225
28426,507.26,8957.08,20926183
28427,558.21,12546.59,24544848
28428,3919.09,97500.46,28996964
28429,5981.93,93944.75,18161042
28430,475.44,8414.84,24248423
28431,521.62,11758.9,27858446
28432,998.34,26279.72,31638296
28433,568.11,9398.11,21095021
28434,447.36,7951.82,27398923
28435,488.6,11058.67,30915297
28436,776.85,20950.28,33862828
28437,133390.75,1987277.87,5383704
28438,91488.84,1509883.9,4575346
28439,95521.47,2125451.35,4605112
28440,118178.23,3348711.1,3444530
28441,130671.67,1942988.87,7346968
28442,83981.17,1391170.14,7779420
28443,89092.28,1977679.25,8572292
28444,114508.61,3196222.85,9380676
28445,125680.72,1868259.61,9288384
28446,78031.1,1285975.81,11020965
28447,82807.72,1814767.56,12558326
28448,109131.69,2978468.28,14657652
28449,114312.82,1727017.12,11132755
28450,56456.71,930923,14086537
28451,60989.14,1318418.51,16407983
28452,93771.47,2467222.15,19467802
28453,96440.81,1456170.55,12995446
28454,828.08,14270.32,16760265
28455,896.79,19724.65,20045876
28456,53998.62,1358274.56,23822204
28457,48015.33,735241.25,15264902
28458,529.72,9300.59,19850266
28459,583.14,13018.51,23576261
28460,4771.72,117205.07,27683505
28461,11897.94,183826.9,17998432
28462,471.33,8341.06,23259167
28463,518.38,11664.91,27089243
28464,1088.59,28333.77,30892811
28465,750.01,12185.57,20979602
28466,457.08,8095.07,26580934
28467,500.56,11283.33,30401244
28468,798.09,21434.37,33535067
28469,105676.77,1536637.44,8322753
28470,77013.21,1251618.82,7726442
28471,82099.82,1799134.19,7662159
28472,108196.19,2972402.78,5668712
28473,102539.68,1487335.71,10283955
28474,69426.32,1133410.5,10929249
28475,75489.27,1651666.34,11630383
28476,104224.63,2816564.86,11605062
28477,96611.12,1400364.9,12225658
28478,63120.67,1024553.31,14171365
28479,68788.33,1484481.12,15615182
28480,98202.09,2586423.11,16881801
28481,75615.04,1123640.32,14069642
28482,36632.99,596401.02,17236377
28483,42039.45,899191.73,19462080
28484,76990.74,1938259.69,21696027
28485,7646.58,115329.45,15932559
28486,501.1,8852.35,19907508
28487,551.71,12378.49,23102851
28488,6025.52,145058.85,26042212
28489,1027.19,16151.84,18201383
28490,459.86,8154.39,22999974
28491,504.1,11359.27,26633109
28492,967.42,25371.67,29906741
28493,616.28,10069.47,20933778
28494,443.98,7891.24,26409834
28495,485.29,10969.06,30142713
28496,783.23,21062.16,33116814
28497,75924.73,1093901.83,11302919
28498,68127.01,1086224.14,11050869
28499,73237.16,1582326.37,10977981
28500,98422.83,2617656.75,8311367
28501,72826.08,1046143.27,13269208
28502,60931.42,976003.82,14251699
28503,66900.87,1444058.85,14944966
28504,94321.77,2466518.81,14246519
28505,66166.22,949159.08,15207187
28506,54690.73,870578.49,17495193
28507,60226.49,1281467.88,18929949
28508,87564.73,2225329.81,19523462
28509,24645.73,372377.2,17052147
28510,26085.19,416979.42,20558345
28511,31061.42,658158.35,22776969
28512,44093.73,1057495.79,24333847
28513,627.99,10243.26,18917866
28514,463.97,8220.15,23229435
28515,507.54,11434.52,26417623
28516,1087.2,27956.98,28684076
28517,531.44,8825.25,21184457
28518,447.26,7935.24,26321753
28519,488.15,11017.79,29947880
28520,772.35,20779.57,32548178
28521,63808.75,913369.03,14035585
28522,58811.21,926242.78,14456936
28523,64270.17,1376596.19,14490742
28524,88924.57,2295402.29,11520471
28525,61105.37,871809.4,15998265
28526,52320.48,828071.03,17661232
28527,58473.52,1252273.39,18453932
28528,84809.76,2152983.69,17457444
28529,55148.43,785396.75,17940062
28530,46330.05,728174.75,20902926
28531,51934.58,1095554.38,22440147
28532,76965.88,1894015.73,22736559
28533,14028.81,213321.38,19787625
28534,16315.45,257982.26,23968700
28535,20445.08,432681.43,26286458
28536,8676.41,201600.39,27545141
28537,542.94,8991.72,21647211
28538,447.08,7941.14,26642194
28539,487.87,11025.77,29927206
28540,802.01,21409.88,31894430
28541,52198.05,742326.7,16307204
28542,51152.97,790875.49,17549287
28543,56330.46,1189859.43,18017820
28544,75734.63,1892876.1,15385002
28545,49831.48,705965.57,18268503
28546,45373.56,704730.43,20753540
28547,51089.65,1079405.73,21987810
28548,71175.27,1749712.02,21320878
28549,44108.44,623047.07,20208778
28550,39566.02,609386.39,23995342
28551,44676.91,928403.79,25970179
28552,57398.58,1361808.87,26601578
28553,5110.86,78910.63,22053497
28554,6927.98,107582.37,27059691
28555,9371.66,197419.97,29816812
28556,1028.42,26393.31,31411672
28557,30522.5,421223.54,18168280
28558,33181.31,513159.13,20219918
28559,37199.99,780039.36,21657881
28560,25193.55,602237.95,19735499
28561,28218.47,386573.72,20130693
28562,27768.93,432121.69,23423894
28563,32119.14,675104.19,25624727
28564,15107.84,356405.35,25670776
28565,21256.25,287166.3,22075250
28566,17365.92,267302.87,26665506
28567,20839.82,431587.73,29610778
28568,1675.14,40926.18,30947827
28569,535.09,8873.57,20011912
28570,460.46,8119.68,23289673
28571,498.41,11228.3,25504726
28572,733.35,19850.97,24545474
28573,526.62,8749.1,21975176
28574,449.4,7964.19,26489246
28575,490.67,11088.88,29471439
28576,739.49,20009.67,30481828
28577,508.86,8493.57,21952919
28578,443.71,7859.37,26527075
28579,480.05,10834.68,29491677
28580,719.92,19540.49,29822481
28581,509.7,8506.95,23916404
28582,439.77,7812.19,29731893
28583,479.45,10841.07,33457637
28584,732.25,19839.96,35758492
28585,158076.18,2370562.47,2267287
28586,99565.56,1670310.92,2102636
28587,107377.07,2482514.61,1652088
28588,126507.97,3700332.88,1237196
28589,155551.89,2328118.05,4230170
28590,92305.07,1554161.96,5306467
28591,97921.47,2230564.02,5619680
28592,123092.43,3551239.2,7173836
28593,151364.62,2264526.01,6171491
28594,86578.35,1450426.41,8548631
28595,91270.91,2048933.86,9606124
28596,118129.17,3340427.93,12453842
28597,141947.71,2147987.51,8016300
28598,67889.34,1137323.22,11613936
28599,71898.63,1591353.71,13451828
28600,104616.14,2866506.43,17260911
28601,132809.37,2003266.62,9878899
28602,2418.98,41040.79,14286324
28603,2369.67,52265.15,17093855
28604,83080.17,2196977.78,21611617
28605,118051.47,1783312.81,12148943
28606,713.7,12364.61,17376933
28607,758.26,16830.04,20623546
28608,37612.02,958275.35,25474961
28609,102315.13,1547119.47,14880343
28610,513.4,9051.71,20785997
28611,562.32,12643.76,24132645
28612,4543.12,113489.17,28685322
28613,19850.09,306383.24,17863840
28614,478.51,8460.47,24107802
28615,523.04,11796.71,27447548
28616,1023.78,26951.71,31326898
28617,645.25,10496.22,20799703
28618,446.7,7936.6,27258920
28619,486.25,11012.6,30504524
28620,777.08,20982.48,33550918
28621,521.06,8648.54,23620959
28622,438.96,7794.93,29590839
28623,477.03,10792.92,33046697
28624,730.34,19813.23,35450484
28625,135808.33,2012758.06,4829143
28626,89100.87,1453517.26,4345418
28627,92288.99,2047981.41,3714894
28628,117726.25,3383650.36,2785836
28629,132738.3,1962403.5,6792244
28630,81704.54,1337777.57,7548721
28631,85925.95,1901809.88,7682080
28632,114273.95,3236243.89,8721641
28633,127850.5,1889205.21,8733147
28634,75727.17,1232758.22,10793852
28635,79619.45,1738053.05,11670834
28636,109198.27,3025550,14001683
28637,117120.35,1756905.89,10578707
28638,54357.55,884295.36,13855990
28639,57901.76,1244499.92,15515893
28640,95047.76,2543024.55,18812262
28641,104830.88,1568802.98,12441564
28642,741.19,12735.48,16531101
28643,775.65,17071.73,19155429
28644,66852.33,1717551.53,23159314
28645,76853.9,1158668.22,14709955
28646,517.23,9061.17,19621824
28647,559.63,12495.61,22685840
28648,12073.15,298937.75,27023807
28649,42391.45,646126.39,17442865
28650,467.81,8262.26,23032457
28651,508.54,11439.56,26195272
28652,1561.96,39773.18,30233786
28653,1138.09,18046.19,20424892
28654,454.7,8038.83,26350354
28655,493,11109.48,29510364
28656,840.19,22467.52,32875262
28657,516.53,8594.62,23362196
28658,437.16,7755.71,29501294
28659,472.6,10684.22,32568330
28660,740.69,20061.98,35099730
28661,112801.45,1638183.81,7649736
28662,80138.13,1278933.11,6679412
28663,82960.31,1798696.32,6258019
28664,108523.51,3036967.49,4681588
28665,109729.72,1589504.42,9613274
28666,72798.96,1166373.5,9881126
28667,76675.22,1658641.48,10223970
28668,104904.77,2888636.04,10617526
28669,104013.57,1505555.09,11554813
28670,66690.92,1061761.25,13125915
28671,70295.17,1498224.56,14210536
28672,99492.28,2673055.81,15897100
28673,88719.09,1311505.45,13399419
28674,42725.17,680093.45,16191611
28675,46426.48,975568.49,18057041
28676,83324.28,2149709.18,20705825
28677,42979.04,641851.99,15262655
28678,535.85,9347.87,18859187
28679,579.71,12876.93,21697465
28680,27746.66,679859.78,25055073
28681,7130.15,107986.48,17531523
28682,473.54,8333.02,21952783
28683,514.27,11514.36,25229293
28684,1780.69,44634.55,28918941
28685,1826.51,28170.59,20263388
