run_number,deaths,life_years_lost,vaccine_n
22305,162146.76,2531260.34,0
22306,108457.08,1874008.8,0
22307,78534.81,1534151.2,0
22308,57088.9,1329418.54,0
22309,157413.39,2451439.19,1963964
22310,95514.36,1665002.35,3204381
22311,70799.11,1388873.34,3966882
22312,54916.03,1265464.71,5936488
22313,154600.92,2417776.27,1941826
22314,98452.99,1693088.08,3242433
22315,71331.24,1382090.03,3989177
22316,54002.84,1240110.78,5277652
22317,149416.53,2331010.81,3904926
22318,83978.56,1456770.28,6446333
22319,62536.53,1216644,7953227
22320,51457.81,1168481.83,11218999
22321,153853.49,2425141.5,1844939
22322,96827.96,1671173.63,3065545
22323,70036.42,1359574,3847527
22324,53049.72,1214291.72,4811520
22325,148728.88,2339443.4,3809284
22326,81443.26,1420118.59,6269331
22327,60552.69,1181468.52,7814485
22328,50216.47,1135710.97,10747586
22329,145714.65,2303198.86,3786255
22330,83018.91,1425528.63,6308172
22331,59792.29,1150203.13,7836935
22332,49080.05,1107787.77,10089148
22333,139979.81,2208052.81,5751077
22334,62752.12,1088526.7,9511115
22335,47148.37,911552.48,11800342
22336,45740.1,1019410.62,16026846
22337,155140.37,2413700.58,1862830
22338,97067.01,1673621.63,2671153
22339,70196.75,1356264.82,3641078
22340,52940.86,1210011.49,4353641
22341,149981.67,2327082.95,3827307
22342,82160.46,1431068.55,5875002
22343,61044.22,1184737.47,7611230
22344,50183,1133521.44,10287674
22345,141474.3,2198897.61,5767475
22346,65605.52,1136123.3,9116721
22347,48933.91,938704.55,11594427
22348,45482.16,1009918.34,15565937
22349,146191.4,2297802.58,3708078
22350,81934.47,1411957.96,5736939
22351,58756.2,1127122.36,7489232
22352,47582.17,1067741.09,9163434
22353,140507.77,2203244.34,5672059
22354,60649.34,1058585.41,8940749
22355,45194.41,871895.45,11455196
22356,43636.09,965631.61,15098325
22357,137369.24,2165442.87,5648841
22358,30700.65,526370.96,8978886
22359,17123.59,323334.23,11475982
22360,41726.91,921557.81,14441883
22361,130769.44,2056814.64,7614733
22362,2114.42,37065.85,12183565
22363,1540.81,29741.21,15444647
22364,35248.88,766038.39,20376092
22365,152063.49,2371831.49,2270828
22366,100688.35,1717125.68,3093027
22367,73295.59,1408575.38,3530560
22368,53727.97,1226429.37,3865170
22369,146769,2282948.95,4233257
22370,87381.35,1503225.54,6296370
22371,65316.23,1260698.6,7497490
22372,51250.7,1157101.94,9802454
22373,137588.34,2143866.48,6175182
22374,74599.29,1275291.59,9538433
22375,56141.94,1073213.37,11484468
22376,47057.05,1045167.44,15078984
22377,126817.46,2001200.81,8018867
22378,44287.34,755864.13,12603174
22379,34550.86,655082.79,15335007
22380,39044.22,848731.28,19890343
22381,144577.16,2246950.21,4132032
22382,88433.35,1504616.37,5766209
22383,64308.35,1221652.94,7175257
22384,48936.46,1096257.89,8216685
22385,138754.63,2149668.58,6095562
22386,73312.15,1260174.39,8969092
22387,55040.71,1050673.09,11138334
22388,45794.42,1013345.27,14153079
22389,128799.72,1998744.08,8037659
22390,53552.06,913637.25,12210109
22391,40689.11,766177.46,15126279
22392,39496.34,857048.12,19434636
22393,134614.55,2115991.19,5977415
22394,70041.48,1189997.13,8829198
22395,50392.92,948930.68,11018650
22396,41893.29,919651.45,13031511
22397,128051.89,2007444.91,7940851
22398,45570.57,784856.11,12035382
22399,34810.64,659821.43,14985375
22400,35674.57,770786.39,18963394
22401,124053.26,1956803.4,7918206
22402,5352.88,90653.06,12073984
22403,2851.91,53246.44,15008854
22404,29579.91,635749.01,18306326
22405,115168.15,1812817,9881581
22406,824.69,14576.45,15274301
22407,686.17,13445.97,18972089
22408,13113.92,275843.09,24241240
22409,152350.25,2371953.21,2733103
22410,99142.3,1693713.93,3411673
22411,72469.3,1394567.88,3512176
22412,54221.94,1234355.85,3212603
22413,147273.55,2286858.47,4696946
22414,85998.85,1483327.96,6613590
22415,64569.22,1248984.37,7477067
22416,51890.73,1168860.74,9151085
22417,138624.52,2156643.29,6637910
22418,73456.42,1260080.25,9855033
22419,55554.84,1065376.21,11463804
22420,47966.66,1063473.32,14426349
22421,128174.84,2019048.62,8482004
22422,46051.32,790243.14,12919957
22423,35875.41,684091.63,15311553
22424,40874.14,887162.47,19235963
22425,117158.59,1840513.44,10344641
22426,798.96,14171.18,15591365
22427,669.41,13162.49,18951231
22428,17961.35,376563.25,23590522
22429,142121.36,2210830.29,5002143
22430,91284.92,1538375.8,6501455
22431,67154.48,1270907.98,7041328
22432,50590.42,1128511.74,7076418
22433,136450.05,2116166.81,6967843
22434,78077,1328348.54,9705501
22435,59186.96,1126221.79,11007137
22436,47974.4,1058566.26,13012114
22437,126466.89,1964945.49,8907095
22438,64481.03,1089397.14,12947345
22439,49379.27,930298.39,14993942
22440,43177.71,936008.78,18294841
22441,113933.51,1796169.56,10751582
22442,26095.2,440467.37,16013802
22443,21759.93,407320.2,18840601
22444,29959.2,632248.84,23101091
22445,134056.72,2077236.2,6865451
22446,77953.11,1310559.15,9173446
22447,57367.58,1072539.17,10681325
22448,45161.02,987529.89,11426868
22449,127763.01,1972726.02,8830818
22450,63232.19,1075122.16,12376839
22451,48288.56,908349.23,14648468
22452,41808.43,903142.58,17362960
22453,116633.65,1803984.98,10770087
22454,40355.01,680399.84,15618342
22455,31673.37,587251.2,18634587
22456,32560.55,687491.24,22640539
22457,123048.52,1930982.03,8710011
22458,54928.14,922452.39,12238087
22459,40045.08,741989.9,14528504
22460,34347.27,732842.2,16238199
22461,115753.68,1811208.84,10673950
22462,28839.1,492510.39,15441856
22463,23091.68,432110.47,18495079
22464,21554,450852.31,22174529
22465,110084.1,1735484.59,10650621
22466,1146.3,19740.9,15481260
22467,821.92,15765.19,18514858
22468,8506.91,176613,21520264
22469,96964.03,1527149.8,12616453
22470,631.69,11254.37,18683661
22471,547.28,10831.41,22481557
22472,1903.4,39647.56,27456204
22473,142813.59,2218100.21,2982873
22474,100401.69,1705208.27,3322658
22475,72965.89,1397175.84,3316292
22476,54003.09,1222641.73,2642836
22477,137273.6,2125955.92,4946314
22478,87277.4,1496227.94,6528940
22479,65093.92,1252793.12,7282811
22480,51643.76,1156412.54,8580309
22481,127198.58,1973759.08,6887456
22482,75011.64,1279383.92,9769260
22483,56309.28,1074887.21,11268676
22484,47710.61,1050914.63,13857183
22485,114839.87,1808169.3,8732183
22486,49301.84,841391.31,12833702
22487,37893.24,719652.21,15117433
22488,40495.99,872301.08,18667672
22489,94855.41,1493990.4,10596014
22490,881.68,15542.38,15504168
22491,721.04,14096.33,18756892
22492,15357.33,318383.07,23023307
22493,49458.36,788606.89,12864127
22494,649.25,11527.92,18596477
22495,558.29,11016.1,22286912
22496,1419.66,29526.02,26883588
22497,132750.25,2056621.81,5715003
22498,91374.05,1534603.39,6731310
22499,67061.49,1265493.85,6826207
22500,50952.67,1126582.07,5854282
22501,126880.95,1959480.55,7679882
22502,78365.12,1329596.19,9934879
22503,59205.02,1124181.58,10791987
22504,48462.74,1059947.64,11790904
22505,115949.59,1794346.88,9619869
22506,65383.81,1103201.48,13176577
22507,49860.11,938977.95,14778368
22508,43994.36,945384.12,17068620
22509,100490.43,1582316.43,11465274
22510,33410.94,564678.98,16241837
22511,26899.08,504920.81,18625485
22512,33281.53,696339.76,21878943
22513,64339.45,1019763.02,13327366
22514,649.01,11543.38,18913219
22515,557.9,11026.31,22266176
22516,2350.6,48050.33,26229588
22517,121901.7,1886768.51,7984676
22518,83588.67,1384097.27,9826888
22519,61787.31,1146227.44,10355924
22520,46989.4,1016733.19,9718687
22521,115435.5,1780084.75,9947725
22522,70783.38,1184012.09,13030229
22523,54015.41,1008636.01,14322400
22524,44227.29,946438.32,15658792
22525,102410.64,1582112.09,11889621
22526,56991.91,946620.27,16271777
22527,44033.6,814547.79,18308531
22528,38585.48,809484.71,20933609
22529,75652.31,1197612.16,13733897
22530,15615.22,259790.17,19334354
22531,13689.57,252738.68,22155661
22532,10672.64,215600.94,25743471
22533,112366.65,1731447.87,9847237
22534,69472.66,1147080.82,12495644
22535,51381.43,940672.77,13999810
22536,40732.38,861866.93,14072187
22537,105004.59,1610784.17,11810406
22538,55503.39,927511.32,15698638
22539,42716.94,787834.86,17964553
22540,37060.52,774498.97,20005744
22541,87345.23,1342505.08,13751650
22542,30495.9,505306.08,18940069
22543,24434.72,444384.08,21949827
22544,17936.05,363254.24,25283545
22545,98835.05,1547840.46,11692696
22546,41867.43,691155.14,15560085
22547,30697.15,557507.45,17843315
22548,15275.79,311441.48,18881553
22549,89320.78,1394286.76,13656115
22550,17227.29,290128.52,18764423
22551,14236.43,262194.9,21810115
22552,3815.03,77143.13,24817318
22553,49838.75,796565.94,13633087
22554,740.99,12936.95,18801648
22555,601.53,11707.85,21830032
22556,979.85,20504.09,24158459
22557,18416.9,295610.36,15596565
22558,592.9,10561.5,22005470
22559,515.34,10207.83,25796472
22560,595.22,12823.45,30094659
22561,140294.78,2144896.21,2937069
22562,95440.81,1621070.86,3151206
22563,69982.7,1335236.15,3059417
22564,53722.24,1211070.79,2226052
22565,134537.53,2050045.84,4901042
22566,81929.38,1406041.09,6355058
22567,61807.48,1185841.76,7024870
22568,51304.7,1142899.05,8163207
22569,124385.81,1898369.84,6844261
22570,69109.56,1179887.84,9596634
22571,52576.63,1000246.59,11012001
22572,47336.18,1036241.83,13440825
22573,111731.69,1729414.67,8686877
22574,39103.78,669284.93,12664563
22575,30886.37,585632.91,14857540
22576,39966.22,854717.88,18250642
22577,86281.72,1335347.9,10550018
22578,725.56,12903.61,15333136
22579,615.2,12128.26,18501329
22580,13600.53,279387.65,22606661
22581,29527.5,462621.02,12821873
22582,602.6,10750.42,18429151
22583,523.12,10367.42,22029023
22584,1218.88,25312.37,26470939
22585,5613.47,88124.06,15550692
22586,566.79,10126.13,21834717
22587,494.02,9812.88,25538816
22588,559.18,12064.58,29677433
22589,117978.06,1790741.05,5919677
22590,87283.27,1455991.55,6473308
22591,64302.51,1201537.88,6372604
22592,50429.1,1102536.84,4868873
22593,111225.84,1681317.39,7883473
22594,73901.99,1246270.61,9677886
22595,56151.03,1056130.19,10339845
22596,47827.62,1032848.95,10804810
22597,97500.81,1476297.63,9824944
22598,60584.72,1016164.81,12918832
22599,46537.5,868229.33,14326584
22600,43257.7,916018.85,16085391
22601,67776.42,1052629.09,11670241
22602,25345.56,426933.64,15984585
22603,20788.31,387849.02,18173535
22604,30887.36,634362.69,20894070
22605,5411.12,85027.43,13532174
22606,614.63,10949.51,18654964
22607,530.35,10498.6,21813740
22608,1594.24,32381.79,25245513
22609,1025.98,16598.89,15801495
22610,572.9,10213.99,21747624
22611,497.91,9871.76,25344106
22612,536.34,11577.42,29110205
22613,106748.89,1613602.94,8652001
22614,78240.25,1289893.52,9883095
22615,58309.46,1073108.48,9882678
22616,47156.02,1004815.02,8080316
22617,99655.79,1499332.46,10618277
22618,65377.95,1090595.95,13087301
22619,50394.36,934719.49,13848931
22620,44437.25,935553.98,14016164
22621,84803.41,1277953.32,12556694
22622,51731.39,857824.21,16327940
22623,40435.96,744013.27,17835524
22624,39122.15,806426.01,19293274
22625,43403.03,677156.8,14402788
22626,12773.27,213342.49,19394436
22627,11076.42,204899.31,21682353
22628,14208.46,281057.72,24105221
22629,1370.83,21919.91,16264055
22630,573.48,10235.25,22064123
22631,497.86,9881.37,25324250
22632,596.84,12714.2,28455496
22633,94989.3,1431907.87,10924300
22634,70422.02,1142932.19,12977802
22635,52937.96,956241.72,13413035
22636,42830.7,891228.67,11944643
22637,87436.9,1310686.75,12885234
22638,58164.36,955045.45,16179232
22639,45326.63,825495.91,17379341
22640,39840.39,818996.39,17880338
22641,70038.97,1050674.71,14825756
22642,44072.3,717996.96,19420266
22643,34931.66,630250.13,21369449
22644,32067.52,643057.28,23158233
22645,14829.65,234100.05,16670661
22646,3923.67,64818.24,22485287
22647,3655.88,66912.19,25212818
22648,1234.84,24893.29,27970658
22649,82156.53,1228121.71,12784362
22650,55818.63,903929.2,15645509
22651,42111.35,750477.86,17055409
22652,35452.06,719021.97,16299228
22653,72972.31,1082373.04,14747389
22654,43174.86,709012.58,18850556
22655,34079.58,613036.21,21021300
22656,30896.78,617929.08,22231709
22657,40108.04,593021.78,16688521
22658,14662.04,238821.99,22091246
22659,12481.14,221712.92,25010831
22660,3043.05,59460.55,27509081
22661,62605.98,956693.12,14629652
22662,21906.5,356495,18711084
22663,16454.36,292530.47,20901480
22664,1919.17,38218.55,21110260
22665,48099.6,731284.81,16592391
22666,5912.42,98916.14,21914791
22667,5160.44,93916.03,24867616
22668,730.87,15241.52,27043710
22669,976.53,15866.54,16570090
22670,597.85,10561.29,21952573
22671,510.32,10036.58,24887185
22672,495.35,10733.68,26384037
22673,648.83,10778.27,18533551
22674,556.54,9927.64,25156510
22675,484.58,9615.64,28853865
22676,466.85,10191.93,32323451
22677,141935.46,2172470.97,2821760
22678,99971.03,1691609.25,2332166
22679,72401.25,1377496.2,2543463
22680,53747.89,1211705.31,1897926
22681,137072.95,2093125.65,4785474
22682,86829.19,1483218.37,5535977
22683,64563.11,1234742.47,6510556
22684,51417.59,1145649.77,7835023
22685,127600.54,1952628.24,6726865
22686,74677.47,1269067.32,8779568
22687,55916.27,1060613.47,10499340
22688,47632.15,1043609.68,13115817
22689,116132.24,1802361.25,8571790
22690,48849.76,830829.99,11846539
22691,37618.22,710106.89,14344366
22692,40960.95,878153.31,17927395
22693,99476.34,1541631.07,10436597
22694,940.49,16527.89,14514152
22695,774.97,15067.49,17984191
22696,20788.74,430401,22274598
22697,61394.46,960457.02,12706042
22698,654.19,11597.7,17606364
22699,565.19,11121.84,21515517
22700,2164.92,44301.73,26139514
22701,22552.34,355922.35,15435369
22702,586.79,10445.82,21015318
22703,511.77,10123.9,25024315
22704,639.18,13633.38,29353896
22705,1082.75,17573.39,18418422
22706,568.9,10118.63,24337367
22707,495.81,9806.55,28339339
22708,478.82,10416.17,31992033
22709,117776.73,1759579.63,5759188
22710,86926.76,1444230.8,5483074
22711,63816.63,1184041.34,5600473
22712,50273.35,1093753.94,4123617
22713,112097.56,1669374.02,7722562
22714,73476.15,1234267.74,8687456
22715,55672.73,1039818.18,9567826
22716,47690.46,1023911.93,10060941
22717,99810.07,1489648.93,9663957
22718,60240.19,1006324.33,11928992
22719,46177.11,855388.1,13553906
22720,43309.06,911416.8,15336731
22721,77456.04,1181633.36,11508938
22722,24238.84,406684.36,14994239
22723,20012.27,370825.28,17400577
22724,32658.35,667669.98,20151366
22725,11173.69,172532.68,13371520
22726,618.22,10999.2,17665138
22727,535.2,10569.65,21045380
22728,2519.87,50272.52,24500130
22729,1551.3,24452.57,15639970
22730,571.15,10174.29,20757384
22731,497.62,9850.73,24572851
22732,574.54,12275.36,28368160
22733,701.76,11506.01,18372284
22734,551.78,9837.16,24166644
22735,481.29,9540.53,28081950
22736,470.5,10232.6,31579140
22737,93388.36,1382450.68,8743041
22738,78820.19,1284295.83,8805526
22739,58158.59,1055052.02,8915123
22740,46844.48,985493.08,6765996
22741,87308.11,1287355.11,10705198
22742,65727.85,1083350.19,12009755
22743,50164.18,917039.45,12884945
22744,44078.81,914741.08,12702684
22745,70934.53,1048406.67,12646015
22746,52220.27,855734.14,15250418
22747,40430.95,733416.13,16868197
22748,38908.21,789467.04,17979535
22749,22319.27,345809.03,14490543
22750,13285.66,219344.86,18315840
22751,11486.43,209644.09,20716404
22752,15510.7,301735.35,22792026
22753,704.34,11546.08,16353047
22754,576.41,10256.22,20987175
22755,500.21,9893.63,24356438
22756,627.18,13186.1,27142977
22757,539.43,9058.79,18622532
22758,555.89,9892.35,24079226
22759,483.81,9574.75,27886802
22760,463.9,10083.55,31006722
22761,82285.16,1211182.42,11473321
22762,69973.84,1125525.42,12214153
22763,52265.25,932658.5,12425981
22764,43426.33,888232.51,9976833
22765,76306.53,1118108.32,13437561
22766,57662.86,938989.7,15420789
22767,44664.39,804222.6,16391990
22768,40557.09,818653.16,15912990
22769,59887.66,879524.65,15378265
22770,44139.87,714178.53,18659884
22771,34770.75,621371.27,20377841
22772,34164.83,672847.11,21194353
22773,10956.48,170624.37,17222913
22774,5789.91,94974.76,21726311
22775,5262.63,95498.42,24224999
22776,2980.86,57091.97,26001691
22777,553.34,9263.01,19089191
22778,555.64,9896.66,24396236
22779,483.03,9568.35,27866069
22780,479.9,10362.52,30353112
22781,71954.38,1054916.95,13742436
22782,62525.66,988799.03,15307527
22783,47130.95,824388.9,15956564
22784,38859.67,774358.5,13842424
22785,66085.01,963659.42,15706220
22786,51057.11,817272.47,18510253
22787,39971.92,705749.8,19922397
22788,35707.41,702183.22,19778997
22789,48683.49,710688.6,17647298
22790,37374.18,593188.13,21755299
22791,29843.31,522259.72,23909176
22792,23730.03,452415.68,25059182
22793,3419.43,53896.15,19493173
22794,1877.8,30852.45,24817384
22795,1776.05,32263.74,27755611
22796,588.1,12329.83,29866641
22797,57101.7,825410.45,15606640
22798,48211.47,760932.31,17977729
22799,36548.47,630638.99,19598357
22800,30221.81,585285.53,18193294
22801,50142.72,718528.19,17568865
22802,36884.06,590747.12,21182422
22803,29306.96,511105.7,23563043
22804,24232.46,461933.76,24132338
22805,18390.46,260102.32,19513156
22806,9046.11,143981.62,24423009
22807,7936.27,137212.99,27549295
22808,902.1,18042.58,29409959
22809,35361.46,527028.1,17450287
22810,12971.16,206639.47,21042890
22811,9923.1,171894.61,23443482
22812,686.14,14141.89,23003925
22813,25377.94,376099.4,19413855
22814,3180.45,52471.22,24246732
22815,2849.71,51021.36,27410118
22816,510.85,10904.64,28940273
22817,518.68,8746.41,19392765
22818,571.39,10089.83,24284564
22819,491.14,9652.88,27429918
22820,445.27,9694.93,28281368
22821,503.56,8517.44,21354671
22822,546.3,9724.28,27488322
22823,475.82,9421.06,31396493
22824,439.84,9607.55,34220518
22825,141179.09,2173567.64,2562834
22826,98784.53,1659406.97,2243955
22827,71679.05,1357990.81,2063891
22828,53843.42,1219296.88,1550520
22829,135572.45,2080727.7,4525667
22830,85610.07,1451431.42,5446514
22831,63765.9,1213736.55,6030165
22832,51619.62,1155828.85,7489986
22833,126240.52,1941644.95,6466918
22834,73519.12,1239716.64,8689636
22835,55117.15,1039921.12,10018250
22836,48035.32,1058629.85,12765111
22837,115408.29,1801179.39,8312074
22838,47625.49,802970.64,11754451
22839,36485.06,683984.8,13866394
22840,41895.68,904679.13,17576514
22841,102720.3,1600462.97,10174845
22842,871.05,15269.92,14424756
22843,712.67,13855.88,17504642
22844,26764.03,560756.56,21929694
22845,71507.23,1122652.66,12444968
22846,639.61,11320.02,17517404
22847,549.64,10811.28,21035087
22848,4289.75,87613.45,25792539
22849,33825.94,536687.45,15176118
22850,581.43,10334.32,20925944
22851,504.91,9981.18,24545003
22852,826.47,17374.12,29003252
22853,1199.84,19526.41,18159683
22854,565.07,10036.48,24248877
22855,490.66,9698.25,27860023
22856,501.54,10867.74,31648541
22857,498.26,8447.9,21098216
22858,544.15,9674.2,27399025
22859,472.58,9350.82,30917190
22860,445.91,9727.31,33870361
22861,120318.28,1813612.35,5383775
22862,90442.94,1485037.22,4574558
22863,65640.38,1208166.84,4608150
22864,50526.81,1104587.98,3448154
22865,114618.02,1722270.56,7347033
22866,77236.86,1280718.61,7778633
22867,57722.51,1068522.98,8573249
22868,48151.04,1039498.92,9387014
22869,103306.82,1556362.6,9289405
22870,64701.39,1066785.89,11020605
22871,48798.75,895605.54,12560184
22872,44230.99,937742.11,14661446
22873,86693.04,1333757.87,11133217
22874,33212.65,548194.95,14086587
22875,26343.8,481583.39,16406564
22876,36663.04,758946.76,19475834
22877,43497.39,676304.68,12995794
22878,662.52,11678.53,16758940
22879,567.38,11105.77,20047600
22880,9248.44,184283.17,23825230
22881,7326.12,115182.71,15265172
22882,588.81,10426.67,19848894
22883,510.86,10056.04,23577979
22884,907.89,18764.34,27688570
22885,1728.93,27533.66,18000385
22886,560.69,9952.77,23258047
22887,487.98,9633.84,27087820
22888,517.56,11139.16,30900713
22889,547.53,9218.17,20979822
22890,552,9788.43,26579765
22891,479.83,9467.19,30403811
22892,452.93,9853.46,33542229
22893,95526.27,1400668.19,8320328
22894,77748.29,1251278.06,7725715
22895,57226.23,1024791.57,7663844
22896,47038.73,989231.49,5673527
22897,88965.42,1298512.97,10283856
22898,64575.6,1051129.7,10930259
22899,49176.16,887028.75,11631339
22900,44416.25,920980.93,11609756
22901,74176.78,1085412.4,12225777
22902,51323.05,830355.37,14174420
22903,39621.47,708704.85,15617313
22904,39819.65,807986.43,16888370
22905,34395.85,524391.77,14070567
22906,12503.52,203649.62,17236809
22907,10518.26,189102.2,19463540
22908,24724.9,484749.53,21698681
22909,1179.21,18643.01,15932838
22910,571.38,10140.24,19907656
22911,495.04,9766.16,23104872
22912,1010.25,20379.03,26050509
22913,587.4,9745.04,18201749
22914,550.81,9781.4,23000935
22915,478.73,9454.97,26635114
22916,493.37,10618.85,29914298
22917,511.9,8616.93,20934339
22918,540.28,9600.46,26408992
22919,469.89,9288.63,30144809
22920,447.94,9740.59,33125970
22921,71140.2,1031304.92,11304836
22922,69913.75,1101082,11047710
22923,51708.59,903015.71,10979535
22924,43585.74,883771.28,8316913
22925,64552.41,930053.68,13267918
22926,57343.7,913765.23,14251287
22927,43952.36,773966.23,14946356
22928,40788.42,815178.2,14255660
22929,46654.36,673090.12,15208745
22930,44133.92,698908.41,17493266
22931,34351.46,600284.43,18932360
22932,35196.27,686522.63,19530812
22933,4229.52,65891.96,17052442
22934,6181.72,99242.82,20558431
22935,5363.18,95187.16,22779474
22936,6440.34,120666.56,24341156
22937,506.12,8525.08,18915547
22938,553.02,9810.24,23230004
22939,478.95,9452.46,26419841
22940,511.05,10884.76,28696188
22941,476.86,8091.82,21184645
22942,542.85,9629.86,26321970
22943,471.21,9300.97,29951347
22944,443.39,9636.44,32560894
22945,61619.91,886906.7,14036220
22946,61623.6,956638.31,14460712
22947,46140.32,791306.67,14489395
22948,40160.99,790077.34,11528078
22949,55510.94,793277.79,15999053
22950,50094.77,787476.17,17661413
22951,38915.91,673873.13,18456274
22952,37280.63,723362.65,17463416
22953,39070.75,558796.25,17940073
22954,37215.53,581101.5,20902614
22955,29398.84,505425.29,22441389
22956,29915.85,565140.77,22740876
22957,2274.14,35752.37,19784693
22958,2788.81,44822.68,23967504
22959,2480.57,44110.9,26288510
22960,1203.69,23276.51,27551985
22961,481.6,8159.76,21647516
22962,542.33,9628,26638643
22963,470.21,9288.99,29929516
22964,452.43,9782.77,31903089
22965,53243.87,762123.67,16308229
22966,54881.32,836532.14,17549797
22967,41434.49,695395.76,18019977
22968,35564.48,680533.87,15393060
22969,47583.16,675306.19,18268949
22970,44336.79,684125.85,20753755
22971,34762.96,589305.69,21986503
22972,32396.95,611508.08,21328159
22973,31460.03,445735.23,20209421
22974,31592.12,483283.11,23994565
22975,25211.3,423822.21,25976071
22976,16665.64,304094.55,26605831
22977,1011.59,16331.1,22057525
22978,1167.65,19151.16,27060504
22979,1057.36,19182.39,29818951
22980,503.69,10675.06,31417051
22981,40662.97,571343.42,18168272
22982,41225.76,626941.34,20220861
22983,31355.11,518567.05,21661813
22984,25941,481542.74,19743924
22985,34430.67,476843.66,20134488
22986,31256.14,482492.86,23423699
22987,24893.73,416424.96,25627655
22988,18929,345780.96,25681910
22989,8888.58,119496.71,22072256
22990,5883.19,90811,26665718
22991,5163.28,86326.47,29612954
22992,629.13,12860.63,30957414
22993,23587.17,345954.77,20012190
22994,7377.76,113912.82,23285466
22995,5697.63,95394.25,25507064
22996,529.97,11122.74,24554139
22997,16068.16,233353.23,21975553
22998,1894.93,30732.57,26489102
22999,1689.73,29743.46,29473604
23000,468.44,10041.09,30493923
23001,473.34,8039.91,21953372
23002,554.44,9766.45,26527188
23003,476.6,9348.17,29493134
23004,429.54,9347.05,29832663
23005,467.55,7953.64,23917051
23006,537.68,9540.11,29730954
23007,467.04,9220.91,33459940
23008,429.03,9356.33,35771081
23009,144238.92,2198288.58,2266952
23010,97589.15,1633619.28,2103193
23011,71011.64,1348313.03,1653265
23012,53369.3,1214139.07,1239103
23013,138987.2,2111589.62,4232236
23014,84694.87,1431533.9,5306564
23015,63236.88,1206783.08,5619815
23016,51201.12,1151904.22,7175477
23017,130050.97,1979086.38,6172353
23018,72642.39,1220483.46,8548070
23019,54589.04,1032067.46,9606331
23020,47678.71,1055807.45,12454161
23021,119462.51,1841783.5,8016533
23022,47508.04,798092.26,11615978
23023,36391.56,683678.78,13453077
23024,41671.04,904219.75,17264736
23025,107970.23,1659920.42,9879284
23026,880.57,15400.82,14284496
23027,713.84,13887.54,17097599
23028,27509.45,579659.27,21619778
23029,86826.81,1340507.14,12151520
23030,643.36,11370.6,17377526
23031,550.8,10838.29,20624767
23032,4902.86,100531.82,25480273
23033,60573.82,941088.43,14880914
23034,583.28,10358.11,20785937
23035,505.44,9995.86,24134439
23036,877.92,18442.03,28695352
23037,2772.98,43933.59,17863423
23038,566.25,10050.28,24109227
23039,490.8,9705.36,27449660
23040,504.6,10938.66,31337345
23041,525.69,8835.84,20800535
23042,543.11,9651.05,27258958
23043,470.98,9324.06,30506766
23044,445.34,9721.94,33559231
23045,474.12,8033.61,23622250
23046,536.54,9515.77,29591155
23047,465.39,9193.01,33049442
23048,427.84,9336.87,35457616
23049,123551.45,1854194.94,4828848
23050,88183.33,1430088.95,4345862
23051,64278.15,1179240.19,3718042
23052,50181.15,1107064.2,2789705
23053,117373.04,1754174.01,6792472
23054,75251.99,1232656.3,7548868
23055,56432.98,1041112.4,7683269
23056,47973.9,1045820.31,8725723
23057,106853.27,1599995.35,8736580
23058,62830.86,1022316.72,10791432
23059,47511.76,867836.63,11670042
23060,44328.73,949961.39,14003428
23061,93520.79,1426109.99,10580870
23062,32475.9,528347.97,13857119
23063,25332.97,460032.23,15516509
23064,37754.66,791320.69,18814349
23065,70204.06,1073482.68,12441591
23066,642.95,11299.66,16528427
23067,546.07,10693.89,19157964
23068,16364.64,331137.22,23165464
23069,26150.25,406677.85,14711936
23070,581.81,10277.47,19619469
23071,501.58,9872.66,22689054
23072,1569.05,31870.51,27030689
23073,7607.34,119045.97,17446274
23074,557.31,9871.76,23028525
23075,482.51,9523.73,26197944
23076,581.7,12404.7,30241694
23077,630.95,10479.62,20425418
23078,549.3,9722.05,26350540
23079,475.28,9375.68,29512778
23080,464.16,10079.64,32887063
23081,473.44,8032.57,23365565
23082,534.69,9472,29501506
23083,462.6,9132.37,32570386
23084,431.89,9415.5,35109518
23085,102085.74,1493909.75,7650776
23086,80163.48,1267147.18,6677331
23087,58425.42,1037843.22,6259398
23088,46909.5,995565.51,4686941
23089,95888.31,1397065.89,9614345
23090,67409.47,1076896.59,9882018
23091,50680.86,906294.31,10226674
23092,44559.62,933217.08,10623059
23093,82853.79,1209672.79,11555197
23094,54756.09,868559.54,13123268
23095,41614.11,736919.89,14212302
23096,40568.48,833200.99,15900935
23097,54583.64,822435.36,13400023
23098,19616.99,311804,16187944
23099,15774.9,278940.71,18060677
23100,31699.28,633986.26,20711767
23101,6409.51,98098.43,15263371
23102,585.3,10309.24,18858962
23103,503.52,9879.11,21700708
23104,3382.19,65912.43,25063908
23105,1259.47,19881.86,17534627
23106,558.95,9869.7,21951614
23107,483.59,9512.1,25230901
23108,605.88,12758.46,28927780
23109,712.03,11620.22,20264249
23110,545.23,9644.72,25360628
23111,472.57,9312.18,28740748
23112,471.31,10184.05,32138723
23113,491.7,8314.12,23246642
23114,540.97,9559.68,28682381
23115,468.38,9222.03,32055837
23116,436.43,9492.98,34782363
23117,78229.55,1107978.89,10588262
23118,67810.09,1046500.23,9828836
23119,50120.27,862317.77,9316805
23120,43454.93,883761.19,6912647
23121,71505.38,1006193.47,12551007
23122,55446.29,866069.68,13031938
