run_number,deaths,life_years_lost,vaccine_n
33517,216247.71,3210679.64,2270828
33518,137748.68,2310062.44,3093027
33519,180685.39,4464944.37,3531432
33520,149086.45,4352032.37,3864705
33521,212029.12,3141161.31,4233257
33522,125106.48,2112595.95,6296370
33523,159321.51,3877116.78,7497778
33524,143828.7,4128507.14,9800337
33525,205260.29,3044585.77,6175182
33526,115179.17,1935656.55,9538433
33527,132478.46,3085067.31,11483664
33528,135998.38,3809401.57,15079091
33529,196810.48,2944270.43,8018867
33530,99858.77,1675372.76,12603174
33531,102366.83,2260706.55,15330330
33532,123690.08,3357575.64,19892761
33533,210176.55,3110128.53,4132032
33534,128194.76,2144291.47,5766209
33535,155454.04,3707618.51,7172722
33536,140143.77,3990561.45,8214962
33537,205606.26,3035100.19,6095562
33538,113439.23,1912782.35,8969092
33539,131197.67,3061021.21,11138336
33540,133658.77,3736511.24,14155101
33541,198544.99,2934246.77,8037659
33542,100908.33,1692269.34,12210109
33543,103418.42,2285992.52,15124325
33544,123451.51,3355376.52,19428080
33545,201793.76,3010056.3,5977415
33546,116545.22,1946078.19,8829198
33547,119951.38,2682950.01,11018392
33548,129162.91,3567504.04,13025928
33549,196791.32,2928904.26,7940851
33550,98302.12,1657318.82,12035382
33551,100733.98,2229886.24,14984762
33552,120669.18,3262792.26,18964707
33553,194832.71,2912196.55,7918206
33554,102250.05,1697117.61,12073984
33555,100327.26,2182649.01,15008182
33556,117176.21,3147048.72,18307535
33557,189130.88,2820624.06,9881581
33558,65219.44,1092772.72,15274301
33559,65339.2,1425457.73,18974576
33560,106783.7,2804065.36,24237977
33561,215717.75,3196233.58,2733103
33562,135823.07,2279628.07,3411673
33563,178541.5,4409176.54,3509782
33564,149568.97,4366066.44,3212438
33565,211627.54,3128974.8,4696946
33566,123178.19,2083655.4,6613590
33567,157359.53,3829587.04,7477085
33568,144584.47,4151578.39,9146483
33569,205062.53,3035934.02,6637910
33570,113279.92,1908307.43,9855033
33571,131051.77,3056114.35,11462640
33572,137171.4,3845510.43,14424309
33573,196620.77,2935890.02,8482004
33574,98043.98,1651091.76,12919957
33575,101569.54,2252318.12,15309431
33576,125542.74,3411607.03,19233912
33577,188979.26,2813018.95,10344641
33578,61601.48,1037288.69,15591365
33579,62890.16,1379249.05,18950532
33580,109085.52,2862046.22,23585525
33581,206158.13,3052212.9,5002143
33582,128364.23,2126720.98,6501455
33583,162638.05,3912727.27,7041115
33584,141870.17,4042956.61,7074490
33585,201530.47,2976572.03,6967843
33586,114891.27,1918084.33,9705501
33587,141222.63,3344399.15,11007081
33588,136273.22,3817653.36,13010855
33589,194101.56,2870677.56,8907095
33590,103595.52,1720146.52,12947345
33591,113920.69,2569345.25,14993165
33592,127435.55,3476747.57,18287634
33593,184833.98,2759756.37,10751582
33594,85192.25,1411854.85,16013802
33595,88746.29,1935001.23,18840870
33596,113018.66,2976646.73,23099592
33597,199512.21,2943265.17,6865451
33598,117460.14,1940798.01,9173446
33599,135929.97,3142747.44,10681065
33600,131800.14,3656903.95,11425364
33601,194463.51,2861066.7,8830818
33602,101704.04,1695574.41,12376839
33603,112540.83,2545687.2,14648136
33604,124836.42,3399655.1,17364681
33605,186675.16,2749890.9,10770087
33606,86912.95,1439810.49,15618342
33607,90388.68,1972672.97,18634020
33608,113083.09,2985613.1,22637924
33609,190288.09,2832144.5,8710011
33610,103511.23,1707243.06,12238087
33611,104401.92,2281835.19,14527744
33612,118905.16,3187674.13,16235528
33613,184703.64,2742335.02,10673950
33614,83508.06,1392540.85,15441856
33615,86850.66,1899363.85,18497933
33616,109511.64,2872139.98,22171386
33617,182683.58,2725398.53,10650621
33618,80538.67,1318565.74,15481260
33619,77308.28,1659512.52,18515213
33620,104344.07,2710403.39,21513821
33621,176290.66,2623602.95,12616453
33622,15495.81,257004.94,18683661
33623,15803.76,343169.46,22480767
33624,91814.93,2329930.49,27451821
33625,208521,3082202.9,2982873
33626,136951.68,2285355.99,3322658
33627,179222.24,4413226.3,3316928
33628,148975.1,4342607.37,2641818
33629,204006.19,3008684.75,4946314
33630,124483.58,2093127.65,6528940
33631,158257.75,3840008.52,7282307
33632,143934.49,4125080.96,8578176
33633,196615.13,2903641.29,6887456
33634,114902.21,1924472.47,9769260
33635,132644.72,3087431.66,11268389
33636,136522.36,3818112.18,13855787
33637,187617.04,2796980.36,8732183
33638,100292.07,1679441.86,12833702
33639,103156.79,2280295.17,15114977
33640,124912.82,3383667.16,18670167
33641,179151.4,2662662.04,10596014
33642,69184.57,1157756.59,15504168
33643,69565.62,1518301.89,18759386
33644,108368.06,2830011.01,23015205
33645,164970.18,2451977.87,12864127
33646,22104.78,364191.9,18596477
33647,21608.03,467588.83,22286048
33648,89922.5,2265136.14,26879894
33649,198102.25,2920511.83,5715003
33650,127908.99,2110119.56,6731310
33651,161901.09,3885047.95,6825033
33652,141913.79,4036320.68,5854809
33653,193193.5,2841152.25,7679882
33654,114702.23,1908270.9,9934879
33655,140912.59,3331197.47,10791635
33656,136574.47,3818255.57,11787945
33657,185110.13,2726372.09,9619869
33658,103919.86,1721514.04,13176577
33659,114913.51,2595352.47,14778095
33660,128245.21,3491853.72,17066030
33661,175233.57,2608320.81,11465274
33662,86765.86,1437492.11,16241837
33663,90560.87,1979295.11,18625395
33664,114716.27,3013782.21,21875670
33665,165787.12,2459931.46,13327366
33666,22437.78,372391.38,18913219
33667,22654.24,493602.79,22265271
33668,94085.74,2371444.79,26225868
33669,187372.32,2760483.39,7984676
33670,120117.78,1954763.68,9826888
33671,146295.32,3416704.88,10358561
33672,133563.44,3701702.23,9717299
33673,181823.78,2671214.66,9947725
33674,106258.05,1743552.54,13030229
33675,125539.5,2886424.71,14323264
33676,127597.52,3474396.07,15653410
33677,172443.55,2537084.79,11889621
33678,94116.53,1535662,16271777
33679,99884.56,2187940.94,18309364
33680,117598.49,3109369.1,20929262
33681,161396.24,2403293.05,13733897
33682,73530.97,1197858.91,19334354
33683,77437.6,1664153.11,22154708
33684,100427.48,2548421.7,25744338
33685,179327.66,2631599.64,9847237
33686,108051.05,1752922.37,12495644
33687,118975.79,2660482.96,13996065
33688,122124.12,3285541.35,14067693
33689,173173.24,2533023.1,11810406
33690,91865.83,1504854.54,15698638
33691,97758.04,2145876,17962897
33692,114644.54,3025369.86,20003288
33693,163251.93,2390902.65,13751650
33694,75483.93,1228076.09,18940069
33695,79137.03,1700632.65,21949094
33696,100962.76,2571830.84,25283125
33697,168207.14,2495541.41,11692696
33698,92112.55,1491807.32,15560085
33699,92997.48,1998976.38,17846778
33700,106711.02,2756862.64,18877422
33701,161223.9,2385124.18,13656115
33702,71242.75,1168002.34,18764423
33703,74769.3,1611145.97,21810470
33704,95859.64,2419383.61,24812746
33705,158866.76,2364419.1,13633087
33706,48178.81,773930.68,18801648
33707,41116.19,874315.33,21829207
33708,85851.09,2135883.18,24154538
33709,150472.23,2233392.84,15596565
33710,2909.17,48122.25,22005470
33711,2991.4,64257.88,25795617
33712,61590.2,1493033.68,30093435
33713,206307.17,3009145.35,2937069
33714,132178.9,2205128.96,3151206
33715,171005.9,4180422.76,3059282
33716,148123.82,4316835.25,2224411
33717,201611.54,2932906.01,4901042
33718,119077.5,2003739.72,6355058
33719,149278.86,3589877.24,7023589
33720,142999.66,4094542.13,8160675
33721,193969.57,2824475.77,6844261
33722,108888.09,1825399.83,9596634
33723,123007.38,2824690.63,11011297
33724,135556.84,3784789.28,13439047
33725,184764.51,2714605.9,8686877
33726,93446.68,1568301.04,12664563
33727,97434.68,2148164.03,14859862
33728,123995.23,3350943.12,18247654
33729,176058.29,2576126.39,10550018
33730,51192.73,861833.23,15333136
33731,52981.07,1160399.87,18501721
33732,107520.92,2799302.78,22598356
33733,160904.4,2351248.49,12821873
33734,7968.89,132451.19,18429151
33735,8310.24,179762.43,22028099
33736,88500.03,2218759.71,26463428
33737,143445.39,2089514.99,15550692
33738,1145.73,19535.16,21834717
33739,1281.19,27933.46,25537630
33740,54475.05,1308255.86,29673908
33741,186300.04,2699185.28,5919677
33742,123857.15,2029426.86,6473308
33743,153814.42,3644853.54,6372814
33744,140439.81,3984149.81,4866242
33745,180533.34,2607404.92,7883473
33746,110087.77,1820480.99,9677886
33747,132263.43,3081256.07,10341938
33748,134908.75,3756619.23,10802421
33749,170725.54,2468300.44,9824944
33750,98882.02,1628676.67,12918832
33751,106806.97,2370941.8,14324898
33752,126509.98,3425273.39,16082191
33753,159531.81,2333100.6,11670241
33754,81309.83,1341525.66,15984585
33755,85596.64,1858765.23,18171724
33756,113017.47,2946733.31,20889374
33757,147108.61,2142353.71,13532174
33758,12251.61,203596.61,18654964
33759,12610.94,274003.84,21812592
33760,91651.75,2285385.35,25239888
33761,117132.5,1708520.55,15801495
33762,1479.85,24877.9,21747624
33763,1586.78,34303.76,25343009
33764,48026.66,1142470.47,29105340
33765,174067.37,2512443.88,8652001
33766,114101.96,1847428.77,9883095
33767,136597.69,3147846.42,9882238
33768,132943.8,3671285.37,8077172
33769,167710.11,2412088.6,10618277
33770,99798.15,1632353.03,13087301
33771,115777.78,2624431.85,13849144
33772,127103.6,3444613.17,14012143
33773,156766.8,2257137.55,12556694
33774,87421.86,1423624.37,16327940
33775,93438.47,2032990.79,17836462
33776,117633.68,3092271.37,19289607
33777,143783.26,2097809.87,14402788
33778,67048.06,1094447.81,19394436
33779,72216.18,1551913.48,21681264
33780,101642.97,2559887.68,24100009
33781,124061.59,1804217.93,16264055
33782,1600.07,27009.71,22064123
33783,1743.02,37849.26,25322148
33784,63639.06,1519198.79,28449946
33785,161248.46,2323006.6,10924300
33786,105568.12,1683634.95,12977802
33787,121201.48,2711201.33,13412171
33788,123851.97,3323838.98,11943995
33789,154014.23,2209500.63,12885234
33790,90868.49,1463630.29,16179232
33791,101498.45,2234810.14,17382905
33792,117363.82,3089709.01,17876726
33793,140815.95,2021590.61,14825756
33794,77152.96,1235034.37,19420266
33795,83231.68,1782996.41,21364845
33796,105886.51,2693456.44,23153409
33797,124399.47,1814477.14,16670661
33798,52840.16,846073.22,22485287
33799,58060.87,1226080.98,25211634
33800,83303.76,2014379.64,27963924
33801,150303.86,2152009.62,12784362
33802,91815.39,1460491.38,15645509
33803,95745.74,2051471.36,17056117
33804,110928.89,2878805.42,16290761
33805,141856.7,2020352.12,14747389
33806,74956.34,1206567.04,18850556
33807,81024.07,1740733.02,21020350
33808,102718.52,2609903.48,22229540
33809,126412.4,1799640.2,16688521
33810,55895.29,892809.45,22091246
33811,60756.78,1281393.33,25005799
33812,86040.34,2094893.66,27504896
33813,135249.73,1962649.49,14629652
33814,72683.96,1156289.27,18711084
33815,74795.13,1576551.32,20899791
33816,91510.13,2260595.74,21102313
33817,124778.11,1802265.12,16592391
33818,51119.89,826533.54,21914791
33819,55831.67,1184665.56,24866442
33820,74829.89,1798768.96,27037283
33821,110144.48,1609882.92,16570090
33822,3995.98,64022.33,21952573
33823,3098.39,65322.02,24885955
33824,34242.9,802643.54,26378695
33825,66219.14,971549.8,18533551
33826,729.36,12673.53,25156510
33827,822.57,18216.53,28852530
33828,6772.09,157401.98,32314181
33829,207120.02,3021569.03,2821760
33830,136241.39,2265147.06,2332166
33831,176612.61,4330534.18,2543474
33832,147405.54,4305208.01,1895894
33833,202976.6,2955299.88,4785474
33834,123832.92,2074867,5535977
33835,155872.21,3762236.07,6509833
33836,142446.8,4087646.64,7833404
33837,195815.25,2855063.1,6726865
33838,114403.69,1909488.85,8779568
33839,130772.06,3022082.48,10495447
33840,135311.93,3787732.14,13109975
33841,186956.56,2751232.71,8571790
33842,100122.87,1671250.53,11846539
33843,102403.95,2245411.3,14345871
33844,124315.7,3371269.07,17920037
33845,178634.85,2619811.14,10436597
33846,72677.2,1213880.62,14514152
33847,73692.33,1595821.85,17982826
33848,108870.68,2848353.33,22269951
33849,165006.11,2419559.04,12706042
33850,26952.15,443268.44,17606364
33851,27913.35,599613.02,21517535
33852,92105.27,2323608.21,26134073
33853,150043.06,2195681.15,15435369
33854,2819.3,46532.75,21015318
33855,3114.48,66402.28,25022961
33856,67632.37,1637827.83,29344189
33857,110049.54,1612595.09,18418422
33858,984.9,16693.82,24337367
33859,1107.29,23991.3,28337868
33860,13091.9,302264.99,31985539
33861,185297.53,2646964.64,5759188
33862,123247.03,2011564.76,5483074
33863,151536.79,3569915.97,5600634
33864,139053.23,3951508.94,4120375
33865,180205.61,2567458.32,7722562
33866,109508.94,1804187.79,8687456
33867,130216.81,3011737.55,9567260
33868,133605.84,3723522.69,10056130
33869,170980.41,2439091.04,9663957
33870,98475.97,1616048.47,11928992
33871,105346.73,2316419.14,13553298
33872,125542.23,3400450.52,15333424
33873,160169.83,2310689.62,11508938
33874,81290.58,1336731.08,14994239
33875,85124.14,1832277.09,17399206
33876,112807.67,2943219.98,20144002
33877,148705.7,2134935.51,13371520
33878,16265.93,269798.94,17665138
33879,17788.81,383959.56,21039918
33880,93617.54,2338970.32,24494094
33881,125853.52,1806854,15639970
33882,1752.8,29275.35,20757384
33883,1960.82,41974.9,24570370
33884,59756.04,1425196.19,28359381
33885,80723.38,1162629.15,18372284
33886,714.57,12415.73,24166644
33887,815.34,17991.61,28080062
33888,9739.21,223698.55,31572239
33889,162048.39,2297074.1,8743041
33890,114611.7,1834860.78,8805526
33891,134872.13,3070609.63,8914556
33892,131109.23,3616041.56,6762279
33893,156038.2,2205072.93,10705198
33894,100329.99,1622279.72,12009755
33895,114259.45,2553986.1,12881016
33896,125245.96,3384127.53,12698347
33897,143911.37,2036682.88,12646015
33898,88315.26,1422029.62,15250418
33899,93086.6,1996522.77,16867795
33900,116132.14,3039319.23,17975144
33901,129660.83,1863711.07,14490543
33902,68840.65,1111533.83,18315840
33903,73076.77,1548536.15,20713890
33904,101087.38,2532236.37,22789934
33905,85795.66,1236327.82,16353047
33906,2370.68,39337.32,20987175
33907,2605.47,55726.04,24355505
33908,68224.44,1618608.12,27135899
33909,17403.12,253856.35,18622532
33910,777.59,13386.83,24079226
33911,877.14,19221.74,27885333
33912,7637.57,174730.35,31003603
33913,148404.34,2093915.18,11473321
33914,104543.38,1652109.19,12214153
33915,118432.57,2616713.43,12425213
33916,123319.44,3301413.46,9972811
33917,141956.2,1995931.67,13437561
33918,89951.27,1437079.91,15420789
33919,99261.51,2158032.22,16390854
33920,117155.48,3072157.11,15909037
33921,128485.59,1809338.85,15378265
33922,76913.76,1222978.19,18659884
33923,82591.43,1751863.2,20376969
33924,106855.17,2706057.14,21185303
33925,110830.18,1590127.97,17222913
33926,54741.98,873552.26,21726311
33927,59823.48,1254515.41,24224285
33928,88428.89,2129717.19,25995669
33929,24303.55,353367.71,19089191
33930,787.48,13591.55,24396236
33931,893.21,19623.94,27864703
33932,16820.64,380513.29,30348726
33933,134756.05,1896522.16,13742436
33934,95865.34,1490244.22,15307527
33935,104327.18,2235040.27,15958412
33936,113754.29,2950612.85,13837060
33937,127726.11,1790146.43,15706220
33938,81178.67,1275292.88,18510253
33939,87323.93,1849312.06,19925475
33940,106931.25,2715532.1,19775346
33941,111749.12,1567964.98,17647298
33942,67018.74,1045684.58,21755299
33943,72742.27,1517803.79,23907525
33944,94378.43,2303639.65,25050332
33945,87722.35,1260375.3,19493173
33946,41282.46,644816.49,24817384
33947,46349.77,954612.55,27754102
33948,58248.21,1336181.65,29863715
33949,120457.82,1679968.14,15606640
33950,81432.85,1262793.19,17977729
33951,84633.48,1762599.06,19599426
33952,99829.84,2494189.13,18186664
33953,112002.61,1553033.71,17568865
33954,65013.51,1021161.14,21182422
33955,70750.64,1481920.23,23561881
33956,91239.1,2227370.25,24122772
33957,90370.76,1250773.5,19513156
33958,45432.52,707515.48,24423009
33959,50048.83,1028691.3,27549552
33960,70376.45,1633805.4,29399506
33961,100395.25,1425860.71,17450287
33962,60538.1,939859.17,21042890
33963,62555.33,1283923.33,23442014
33964,73119.56,1722471.87,23000003
33965,88886.73,1256511.86,19413855
33966,40326.68,637644.66,24246732
33967,44830.95,929220.02,27408684
33968,40548.48,925164.34,28934172
33969,8020.78,117555.25,19392765
33970,1139.65,18791.91,24284564
33971,1106.85,23659.06,27428383
33972,4253.57,97989.3,28274298
33973,2914.29,43105.81,21354671
33974,625.71,10951.29,27488322
33975,705.44,15697.64,31394825
33976,1493.4,37122.3,34210485
33977,204337.16,2992787.26,2562834
33978,134725.37,2223809.15,2243955
33979,173909.12,4259391.2,2064466
33980,146791.58,4311356.14,1549888
33981,199836.11,2919751.57,4525667
33982,122238.07,2032789,5446514
33983,152984.09,3683238.63,6029477
33984,142063.72,4100780.56,7485002
33985,192785.57,2820984.59,6466918
33986,112777.96,1867702.74,8689636
33987,127957.75,2942537.79,10015852
33988,135274.6,3811424.74,12762961
33989,184038.73,2719532.2,8312074
33990,98276.17,1626401.54,11754451
33991,100045.79,2178705.09,13862571
33992,124845.57,3410977.11,17572940
33993,176120.18,2594965.29,10174845
33994,68452.2,1132379.04,14424756
33995,68558.38,1473226.23,17503726
33996,110276.94,2910334.7,21923212
33997,162296.1,2391713.74,12444968
33998,22115.33,360031.32,17517404
33999,21711.22,462267.94,21034997
34000,95048.05,2422761.09,25786896
34001,147693.1,2173384.07,15176118
34002,2356.1,38683.41,20925944
34003,2445.46,51839.25,24543617
34004,76613.51,1879578.65,29000465
34005,109753.1,1618184.84,18159683
34006,911.33,15437.46,24248877
34007,994.23,21543.36,27858540
34008,27745.97,646559.97,31638484
34009,2428.19,36316.49,21098216
34010,617.91,10798.43,27399025
34011,687.61,15287.46,30915234
34012,2032.89,48961.95,33862746
34013,184603.86,2651949.25,5383775
34014,126103.76,2034701.42,4574558
34015,154751.21,3649373.99,4605551
34016,137993.04,3953842.39,3444577
34017,179640.36,2574289.77,7347033
34018,112964.24,1837492.59,7778633
34019,134085.84,3101058.07,8572966
34020,132969.09,3737772.69,9381686
34021,171176.11,2457510.68,9289405
34022,102713.23,1663538.62,11020605
34023,109878.76,2412169.5,12558329
34024,125657.1,3437333.56,14657828
34025,161235.07,2343179.29,11133217
34026,86534.4,1401284,14086587
34027,88186.49,1871085.68,16407633
34028,114241.02,3017142.95,19471224
34029,151619.59,2196383.86,12995794
34030,33578.28,545212.22,16758940
34031,34625.62,732005.19,20045987
34032,97947.47,2485819.07,23818831
34033,134920.29,1956295.93,15265172
34034,4413.41,71139.09,19848894
34035,4590.7,95791.03,23580069
34036,78176.11,1905279.61,27686323
34037,114888.71,1665861.79,18000385
34038,910.1,15389.46,23258047
34039,1018.09,21915.66,27085900
34040,38280.1,890634.64,30892729
34041,21227.31,315392.92,20979822
34042,673.85,11633.99,26579765
34043,753.51,16539.9,30401006
34044,3258.27,75798.65,33534477
34045,160600.16,2254098.72,8320328
34046,112835.48,1784315.86,7725715
34047,130774.61,2945548.83,7662924
34048,129629.19,3603582.61,5669096
34049,154423.24,2159907.96,10283856
34050,98531.23,1573442.05,10930259
34051,110283.08,2429839.7,11630181
34052,124123.2,3378282.22,11605848
34053,143319.75,2007983.24,12225777
34054,86755.62,1379322.65,14174420
34055,90378.67,1906617.97,15615429
34056,115854.36,3055495.71,16882975
34057,130710.7,1860307.75,14070567
34058,67541.2,1076156.74,17236809
34059,70798.09,1473012.5,19465812
34060,102607.77,2595547.38,21692147
34061,110701.31,1570875.64,15932838
34062,2678.15,43883.84,19907656
34063,2916.12,61381.32,23102964
34064,80488.93,1938996.1,26044107
34065,47111.38,677074.14,18201749
34066,786.75,13456.02,23000935
34067,879.41,19094.23,26633537
34068,27951.72,639022.59,29907335
34069,6129.14,88950.58,20934339
34070,611.26,10679.73,26408992
34071,682.9,15140.57,30142803
34072,2669.3,62529.41,33117067
34073,134632.92,1874242.35,11304836
34074,104022.84,1610085.67,11047710
34075,115128.35,2495239.58,10977576
34076,121663.46,3272608.02,8310764
34077,127261.43,1763967.89,13267918
34078,89366.98,1397486.75,14251287
34079,96088.07,2041051.62,14943927
34080,115764.5,3045280.2,14246670
34081,112100.21,1556636.65,15208745
34082,76765.62,1194807.8,17493266
34083,80709.6,1672502.09,18930323
34084,106413.14,2701967.36,19526428
34085,92642.79,1318068.51,17052442
34086,55356.72,864112.97,20558431
34087,59008.98,1206960.85,22776821
34088,90565.98,2189608.85,24334746
34089,7102.32,103271.89,18915547
34090,848.95,14428.73,23230004
34091,938.71,20307.21,26418883
34092,39495.22,895496.71,28685367
34093,1008.72,15596.35,21184645
34094,627.48,10909.18,26321970
34095,697.88,15410.92,29947990
34096,2271.94,53605.09,32548414
34097,120431.5,1667856.45,14036220
34098,93956.7,1433351.15,14460712
34099,100342.61,2106613.67,14490006
34100,113878.93,2965071.13,11521661
34101,112668.45,1552420.39,15999053
34102,79345.05,1224053.43,17661413
34103,84305.64,1750983.85,18457165
34104,107724.03,2742826.8,17456552
34105,96200.47,1327759.5,17940073
34106,66057.72,1013702.68,20902614
34107,70783.3,1449475.35,22440833
34108,97182.63,2380683.33,22733858
34109,71906.61,1023238.09,19784693
34110,42683.2,657461,23967504
34111,46903.26,949082.72,26286479
34112,76694.28,1775422.27,27544714
34113,1255.97,19102.7,21647516
34114,627.51,10930.14,26638643
34115,698.41,15455.09,29927364
34116,4236.4,95449.29,31894332
34117,106501.62,1470150.45,16308229
34118,85526.4,1281411.03,17549797
34119,88564.52,1804637.21,18018141
34120,104292.15,2623758.41,15385922
34121,98287.67,1348294.8,18268949
34122,71150.49,1077414.87,20753755
34123,76200.85,1557341.6,21983856
34124,97542.57,2398893.62,21321171
34125,79304.66,1088373.12,20209421
34126,57172.98,859334.77,23994565
34127,61828.25,1243894.01,25973229
34128,84669.89,1992831.29,26598225
34129,48292.33,690505.24,22057525
34130,31256.49,470130.45,27060504
34131,35215.32,699153.52,29816752
34132,31839.9,698701.34,31408929
34133,91037.44,1242072.48,18168272
34134,70763.29,1057146.63,20220861
34135,73210.11,1469344.71,21660541
34136,90114.31,2176362.79,19736219
34137,81045.84,1095087.69,20134488
34138,55220.7,835831.88,23423699
34139,60024.11,1213177.81,25624805
34140,81625.4,1923231.62,25674848
34141,54276.25,726729.3,22072256
34142,36277.69,543991.16,26665718
34143,40005.85,792759.39,29610964
34144,56489.78,1258875.64,30948100
34145,69240.24,970835.47,20012190
34146,48602.43,726834.35,23285466
34147,50150.31,990749.89,25504884
34148,53355.77,1205029.41,24549128
34149,55856.81,777259.04,21975553
34150,30755.9,469035.47,26489102
34151,34365.77,687480.88,29471421
34152,16345,359312.89,30481486
34153,861.11,13513.77,21953372
34154,716.62,12145.44,26527188
34155,759.22,16490.84,29490957
34156,1622.18,39389.95,29822593
34157,622.06,10092.9,23917051
34158,583.43,10216.9,29730954
34159,647.16,14402.15,33457735
34160,1118.48,28766.58,35761565
34161,206581.36,2996278.18,2266952
34162,133029.08,2187182.07,2103193
34163,171638.78,4227003.53,1652441
34164,145278.7,4299990.44,1237032
34165,202313.99,2927038.48,4232236
34166,120739.43,2000571.09,5306564
34167,151037.64,3656426.86,5618876
34168,140646.8,4091578.05,7173205
34169,195518.19,2831932.12,6172353
34170,111307.8,1835924.67,8548070
34171,125966.45,2907691.23,9605222
34172,133960.4,3804147.04,12454282
34173,186935.77,2731572.32,8016533
34174,97030.94,1599303.95,11615978
34175,98462.29,2149160.68,13452815
34176,123699.11,3406770.99,17262533
34177,179180.58,2609291.09,9879284
34178,68399.55,1126826.21,14284496
34179,68142.23,1467339.31,17092821
34180,109439.51,2912246.75,21611217
34181,166794.89,2429704.91,12151520
34182,24718.47,401002.1,17377526
34183,23987.79,512267.82,20623014
34184,94619.72,2432656.96,25475668
34185,154155.33,2242739.82,14880914
34186,2915.25,47547.03,20785937
34187,2957.36,62768.84,24132661
34188,77163.28,1910036.49,28688790
34189,123405.24,1791932.01,17863423
34190,1011.71,16995.27,24109227
34191,1082.76,23396.06,27447683
34192,30994.46,728561.9,31330322
34193,9290.91,134452.78,20800535
34194,619.14,10805.13,27258958
34195,684.88,15237.75,30504709
34196,2183.78,52485.48,33551055
34197,724.53,11450.53,23622250
34198,582.83,10197.05,29591155
34199,643.06,14322.3,33046993
34200,1120.09,28844.94,35447166
34201,184861.25,2639253.97,4828848
34202,122955.46,1958644.02,4345862
34203,149846.33,3542602.74,3715085
34204,135933.79,3949465.16,2785921
34205,179710.94,2557628.86,6792472
34206,109960.07,1765754.06,7548868
34207,129369.04,2993512.35,7681849
34208,131250.1,3742641.61,8721996
34209,171664.11,2446558.47,8736580
34210,99694.21,1592560.32,10791432
34211,105303,2300069.3,11668040
34212,124411.88,3454907.44,13999799
34213,161996.27,2335426.8,10580870
34214,83516.34,1332443.79,13857119
34215,84288.09,1775985.52,15514857
34216,113777.09,3054084.78,18809642
34217,153152.22,2200646.8,12441591
34218,28431.55,454070.31,16528427
34219,27496.32,576672.68,19155685
34220,98827.12,2553301.65,23159553
34221,138701.76,1995627.52,14711936
34222,3878.99,61712.52,19619469
34223,3700.77,76687.88,22686086
34224,82528.65,2052459.84,27023736
34225,124254.47,1787679.31,17446274
34226,907.16,15225.86,23028525
34227,972.79,20901.1,26195611
34228,56763.56,1352281.31,30236772
34229,58286.92,850147.55,20425418
34230,672.68,11559.35,26350540
34231,734.82,16112.24,29510557
34232,7918.19,181145.24,32878118
34233,747.71,11820.34,23365565
34234,578.14,10100.78,29501506
34235,631.87,14060.38,32567642
34236,1252.56,31683.81,35102838
34237,163613.4,2284209.44,7650776
34238,114280.22,1774584.64,6677331
34239,131683.97,2976120.08,6258120
34240,127224.64,3596951.77,4681711
34241,157918.94,2197338.74,9614345
34242,100763.16,1578296.33,9882018
34243,111979.23,2470076.97,10224324
34244,122284.25,3386474.48,10617679
