run_number,deaths,life_years_lost,vaccine_n
11347,119589.5,2768269.59,6827509
11348,130622.1,3707905.63,5852052
11349,160268.86,2433848.83,7679453
11350,106723.08,1779243.17,9935064
11351,119024.46,2732549.33,10791798
11352,129800.06,3639096.2,11792091
11353,160174.71,2427087.43,9622328
11354,106572.62,1768216.31,13176847
11355,118039.35,2673293.89,14777677
11356,128482.12,3535279.49,17065481
11357,160036.04,2417885.09,11464502
11358,106341.18,1752373.51,16242051
11359,116665.59,2595081.33,18625326
11360,126627.46,3398605.01,21875388
11361,159827.36,2404603.2,13329600
11362,106030.73,1732605.13,18913012
11363,115085.38,2514390.07,22265304
11364,124524.2,3254244.94,26229534
11365,159971.64,2417422.16,7984298
11366,106403.63,1760946.83,9827026
11367,118010.22,2691860.82,10355920
11368,128298.46,3559858.97,9716909
11369,159922.04,2413605.88,9948816
11370,106318.75,1754676.31,13027624
11371,117451.64,2656674.48,14325802
11372,127479.43,3491230.08,15653499
11373,159828.51,2406876.15,11889022
11374,106168.31,1743645.46,16270331
11375,116484.22,2598606.96,18309302
11376,126159.97,3387345.71,20929966
11377,159689.25,2397645.96,13733764
11378,105936.93,1727808.2,19335793
11379,115136.23,2521988.62,22156122
11380,124306.25,3250733.07,25740010
11381,159763.97,2404171.93,9847065
11382,106094.11,1741218.97,12494782
11383,116409.87,2609695.54,13996225
11384,126197.03,3415589.19,14066510
11385,159714.52,2400369.5,11810390
11386,106008.59,1734910.97,15698698
11387,115861.61,2575215.06,17966828
11388,125376.21,3346872.77,20006329
11389,159620.06,2393602.34,13753562
11390,105858.39,1723898.59,18939994
11391,114913.56,2518395.77,21949019
11392,124059.56,3243164.35,25279340
11393,159624.25,2394934.24,11692030
11394,105862.41,1725368.28,15561080
11395,115067.25,2533280.82,17842887
11396,124342.2,3278912.38,18877159
11397,159575.15,2391136.54,13655416
11398,105777.08,1719071.55,18764294
11399,114527.23,2499390.92,21809650
11400,123524.16,3210373.38,24813113
11401,159530.62,2388187.35,13634066
11402,105712.15,1714362.12,18801709
11403,114126.08,2476907.81,21828963
11404,123021.6,3174952.03,24158644
11405,159480.89,2384371.96,15598653
11406,105626.72,1708061.43,22005503
11407,113592.11,2443428.09,25795768
11408,122206.59,3106614.49,30089887
11409,160167.1,2441484.76,2937551
11410,106747.86,1794258.46,3151283
11411,119908.27,2798480.29,3058854
11412,132255.87,3831021.21,2224932
11413,160117.76,2437687.21,4900938
11414,106662.76,1787953.11,6354758
11415,119336.34,2762260.66,7026799
11416,131436.45,3762337.04,8161149
11417,160024.14,2430951.03,6841727
11418,106512.01,1776913.32,9597031
11419,118345.02,2702406.61,11010466
11420,130114.97,3658317.69,13438766
11421,159885.03,2421718.73,8686802
11422,106280.75,1761073.99,12662027
11423,116961.21,2623330.44,14856812
11424,128260.67,3521628.02,18248491
11425,159676.82,2408455.32,10549377
11426,105970.37,1741301.18,15333487
11427,115363.82,2541348.87,18498847
11428,126157.31,3377265.6,22601370
11429,159329.9,2388212.7,12818517
11430,105565.89,1716737.33,18426313
11431,113851.44,2469081.43,22028157
11432,123837.76,3229505,26462248
11433,158768.03,2357429.39,15551076
11434,104893.7,1679058.1,21834550
11435,111794.04,2376688.06,25537663
11436,121179.98,3073315.63,29675458
11437,158902.05,2378786.44,5920144
11438,105774.49,1743664.04,6473097
11439,116922.08,2667319.88,6372447
11440,128846.44,3647494.28,4866732
11441,158853.06,2375001.94,7883126
11442,105689.15,1737357.61,9676949
11443,116367.79,2632239.82,10339481
11444,128028.53,3578910.73,10802006
11445,158757.77,2368201.44,9827015
11446,105539.12,1726345.52,12918585
11447,115404.14,2574170.14,14325787
11448,126708.46,3474971.88,16079338
11449,158620.22,2359038.77,11669164
11450,105307.39,1710498.84,15984822
11451,114061.96,2497556.67,18175751
11452,124854.06,3338309.09,20889809
11453,158411.97,2345781.87,13531886
11454,104997.82,1690763.81,18654986
11455,112528.99,2419142.48,21812674
11456,122753.71,3194132.28,25239891
11457,158065.47,2325564.94,15801267
11458,104594,1666235.08,21747380
11459,111084.26,2350371.5,25342997
11460,120434.36,3046386.25,29104168
11461,158339.38,2347970.98,8655246
11462,105102.04,1705953.28,9883074
11463,114776.05,2569203.96,9882834
11464,126184.8,3491039.32,8079495
11465,158291.28,2344229.41,10616325
11466,105016.65,1699652.08,13087169
11467,114236.87,2535105.37,13848250
11468,125369.79,3422633.24,14013122
11469,158197.83,2337505.09,12556878
11470,104866.94,1688662.42,16327534
11471,113298.92,2478603.18,17836336
11472,124051.74,3318805.86,19289445
11473,158058.46,2328268.96,14402643
11474,104635.61,1672834.25,19393389
11475,111996.18,2404240.08,21681514
11476,122198.12,3182202.11,24099897
11477,157850.5,2315031.14,16264377
11478,104325.64,1653099.07,22064144
11479,110514.91,2328637.12,25322305
11480,120098.49,3038085.75,28450134
11481,157994.68,2327830.33,10921567
11482,104698.49,1681432.68,12974604
11483,113284.73,2497471.25,13415941
11484,123868.02,3343365.57,11940947
11485,157945.2,2324037.05,12884624
11486,104613.15,1675131.5,16178968
11487,112758.39,2464156.06,17379855
11488,123049.91,3274811.46,17877307
11489,157850.83,2317287.16,14826251
11490,104463.43,1664139.84,19420070
11491,111839.42,2408825.31,21368744
11492,121732.05,3171020.05,23153475
11493,157712.11,2308074.19,16670734
11494,104232.23,1648325.18,22485336
11495,110567.33,2336175.18,25211909
11496,119878.24,3034423.26,27965449
11497,157786.85,2314579.56,12784783
11498,104388.95,1661700.98,15645671
11499,111781.94,2420405.17,17057020
11500,121768.4,3199206.86,16290683
11501,157736.43,2310742.61,14750744
11502,104303.6,1655401.14,18850225
11503,111265.43,2387763.11,21022122
11504,120950.59,3130687.09,22226896
11505,157643.51,2304055,16688483
11506,104153.49,1644406.83,22091151
11507,110370.9,2333818.58,25006662
11508,119633.15,3026933.78,27503521
11509,157647.27,2305346.3,14630202
11510,104157.53,1645879.53,18711078
11511,110516.01,2347986.45,20899626
11512,119915.29,3062627.54,21101297
11513,157598.17,2301561.16,16593121
11514,104072.43,1639593.12,21914887
11515,110007.9,2315860.27,24866275
11516,119095.66,2994004.02,27041515
11517,157553.92,2298631.07,16569985
11518,104007.64,1634883.38,21952846
11519,109629.77,2294521.2,24886137
11520,118597.69,2958877.52,26378729
11521,157504.34,2294832.07,18533553
11522,103922.45,1628599.88,25156508
11523,109128.31,2262811,28852657
11524,117781.18,2890461.34,32314232
11525,159313.83,2414318.76,2821492
11526,106653.01,1797348.32,2332809
11527,119300.23,2785695,2542495
11528,131181.45,3805658.06,1897171
11529,159264.37,2410513.79,4785368
11530,106568.27,1791058.66,5535877
11531,118726.63,2749348.96,6509916
11532,130364.29,3737059.84,7833308
11533,159170.8,2403782.45,6726087
11534,106417.74,1780021.14,8778291
11535,117733.77,2689304.45,10495399
11536,129044.64,3633110.95,13109840
11537,159031.23,2394541.92,8571550
11538,106186.37,1764173.27,11843772
11539,116345.31,2609873.52,14346460
11540,127187.64,3496280.29,17923828
11541,158823.78,2381301.89,10433636
11542,105876.02,1744403.51,14514838
11543,114749.5,2527769.34,17983177
11544,125087.21,3352096.72,22270907
11545,158477.04,2361068.77,12703269
11546,105472.13,1719857.89,17606354
11547,113236.29,2455261.24,21513209
11548,122767.38,3204293.02,26134053
11549,157915.48,2330311.77,15435201
11550,104799.45,1682152.73,21016423
11551,111177.27,2362524.55,25023197
11552,120111.4,3048189.17,29345337
11553,156652.68,2267744.51,18418394
11554,103828.32,1631692.75,24337335
11555,108507.57,2248168.53,28339374
11556,116711.75,2865271.99,31985719
11557,157337.6,2324744.43,5758634
11558,104945.58,1717687.49,5485642
11559,114437.4,2582890.71,5599543
11560,126750.4,3589043.71,4120602
11561,157288.63,2320963.74,7721887
11562,104860.96,1711408.31,8689714
11563,113891.57,2548248.55,9566061
11564,125931.89,3520435.45,10056273
11565,157194.71,2314216.45,9663763
11566,104712.05,1700448.25,11928773
11567,112943.78,2490915.89,13552299
11568,124613.01,3416538.31,15333489
11569,157056.24,2305015.46,11507934
11570,104481.01,1684626.78,14993827
11571,111625.4,2415348.93,17399573
11572,122756.19,3279740.97,20148301
11573,156847.95,2291760.92,13370761
11574,104171.18,1664888.13,17664935
11575,110124.04,2338214.28,21039805
11576,120657.32,3135622.85,24498003
11577,156502,2271571.46,15639945
11578,103767.86,1640373.31,20757455
11579,108712.66,2270742.58,24570937
11580,118340.86,2988024.32,28359358
11581,155941.16,2240858.69,18372084
11582,103096.17,1602729.58,24167545
11583,106808.17,2185017.65,28080226
11584,115686.53,2832020.51,31571349
11585,156075.05,2262180.91,8741216
11586,103975.22,1667228.14,8805623
11587,111608.04,2459027.87,8914657
11588,123344.64,3405702.91,6762514
11589,156026.29,2258406.22,10704501
11590,103890.38,1660950.14,12008782
11591,111080.68,2425538.66,12881731
11592,122527.06,3337152.04,12698802
11593,155932.07,2251657.14,12646470
11594,103740.31,1649943.06,15250890
11595,110168.66,2370232.47,16867896
11596,121208.79,3233315.74,17975994
11597,155792.79,2242442.25,14491208
11598,103509.36,1634138.34,18315732
11599,108901.92,2297421.69,20714033
11600,119357.06,3096799.69,22785554
11601,155585.53,2229222.02,16353235
11602,103200.07,1614420.54,20987001
11603,107472.84,2223926.35,24355270
11604,117256.21,2952599.22,27138641
11605,155239.72,2209054.94,18622612
11606,102797.1,1589935.12,24079466
11607,106142.65,2160250.85,27885197
11608,114942.24,2805147.89,30999901
11609,155514.83,2231472.59,11474624
11610,103304.08,1629595.96,12214306
11611,109598.58,2367300.24,12424176
11612,120689.78,3249602.7,9972560
11613,155466.25,2227722.39,13436678
11614,103218.88,1623310.23,15417993
11615,109089.27,2334845.72,16390565
11616,119873.23,3181124.46,15908290
11617,155370.88,2220922.83,15381342
11618,103069.36,1612321.45,18660875
11619,108206.18,2281160.8,20377937
11620,118554.99,3077318.25,21185406
11621,155232.99,2211772.09,17222868
11622,102838.37,1596521.84,21724951
11623,106983.84,2210634.14,24223578
11624,116703.7,2940834.75,25995879
11625,155025.56,2198545.58,19085469
11626,102529.22,1576818.79,24396064
11627,105619.07,2140237.53,27864465
11628,114604.45,2796727.77,30348817
11629,155169.67,2211332.73,13743321
11630,102901.24,1605104.37,15306903
11631,108215.78,2300628.94,15954997
11632,118371.27,3101850.46,13837242
11633,155119.18,2207499.38,15709130
11634,102816.2,1598828.42,18510305
11635,107719.87,2268933.48,19921472
11636,117555.61,3033441.42,19772349
11637,155026.84,2200835.29,17647230
11638,102666.35,1587832.89,21752844
11639,106861.41,2216559,23907723
11640,116238.41,2929691.78,25049754
11641,154886.41,2191565.49,19495308
11642,102435.74,1572050.94,24817269
11643,105673.34,2147740.75,27754020
11644,114387.23,2793230.21,29861027
11645,154961.27,2198090.27,15606195
11646,102591.23,1585360.53,17979687
11647,106824.01,2228698.95,19596481
11648,116273.03,2957771.3,18187935
11649,154912.71,2194326.55,17568917
11650,102507.25,1579129.09,21181520
11651,106343.36,2197819.44,23561869
11652,115458.4,2889430.39,24122546
11653,154818.96,2187598.97,19510172
11654,102357.39,1568143.99,24423232
11655,105509.93,2146741.93,27548078
11656,114140.97,2785682.77,29401214
11657,154822.62,2188896.85,17450195
11658,102361.52,1569612.92,21042971
11659,105643.13,2160125.55,23442191
11660,114423.17,2821371.39,22997297
11661,154773.52,2185102.63,19414846
11662,102276.05,1563319.89,24247992
11663,105172.22,2129775.86,27408807
11664,113604.92,2752846.63,28936003
11665,154729.13,2182179.1,19391116
11666,102211.6,1558628.55,24284765
11667,104822.64,2109634.8,27428248
11668,113107.38,2717726.98,28274267
11669,154679.95,2178394.96,21354721
11670,102126.56,1552356.36,27488610
11671,104359.79,2079705.63,31395023
11672,112292.42,2649398.09,34210053
11673,158317.53,2391544.24,2563656
11674,105710.41,1770123.91,2244081
11675,117372.36,2731127.35,2063197
11676,130321.53,3799347.37,1549015
11677,158269.76,2387804.74,4526054
11678,105625.57,1763828.54,5448977
11679,116801.91,2694918.17,6032158
11680,129499.92,3730547.37,7488022
11681,158176.68,2381080.37,6466931
11682,105476.47,1752845.28,8688916
11683,115817.66,2635234.02,10015870
11684,128182.87,3626705.32,12761846
11685,158037.36,2371842.31,8312445
11686,105245.34,1737009.71,11753720
11687,114441.26,2556286.4,13862842
11688,126328.12,3489987.53,17572144
11689,157829.96,2358610.63,10174650
11690,104935.39,1717250.94,14424546
11691,112853.6,2474452.04,17506379
11692,124226.61,3345708.83,21922833
11693,157483.31,2338384.69,12443588
11694,104531.58,1692707,17517726
11695,111358.58,2402589.27,21033920
11696,121906.08,3197856.5,25787476
11697,156922.02,2307625.45,15176981
11698,103860.05,1655050.97,20926107
11699,109322.12,2310583.91,24543832
11700,119251.4,3041816.03,28996879
11701,155659.13,2245041.75,18161758
11702,102889.36,1604609.11,24248008
11703,106684.43,2197195.2,27858469
11704,115851.18,2858852.28,31638384
11705,153688.54,2155772.2,21095531
11706,101189.35,1525341.18,27398825
11707,102593.37,2030266.38,30915339
11708,111432.2,2642971.08,33862704
11709,155494.64,2275027.72,5383374
11710,103912.73,1693729.32,4574781
11711,111932.48,2515774.19,4605538
11712,124818.42,3557434.12,3444692
11713,155445.25,2271231.8,7346942
11714,103827.29,1687413.98,7779546
11715,111386.5,2481084.29,8574749
11716,123998.21,3488729.96,9381178
11717,155349.3,2264410.24,9291142
11718,103677.84,1676426.78,11020386
11719,110450.63,2424102.93,12558316
11720,122681.32,3384916.48,14657780
11721,155210.47,2255202.46,11135693
11722,103446.96,1660608.06,14085435
11723,109138.04,2348589.72,16409129
11724,120828.03,3248273.23,19469354
11725,155004.44,2242035.19,12996576
11726,103137.5,1640877.87,16756687
11727,107654.62,2271900.34,20045890
11728,118728.99,3104136.12,23819523
11729,154657.83,2221813.94,15268360
11730,102734.75,1616388.11,19849099
11731,106260.65,2204824.17,23576295
11732,116412.41,2956495.54,27682690
11733,154098.13,2191149.23,18000088
11734,102064.33,1578785.87,23257937
11735,104380.85,2119599.57,27085853
11736,113759.96,2800581.28,30892847
11737,152839.49,2128783.97,20979966
11738,101095.15,1528420.13,26579764
11739,101968.01,2014981.47,30401029
11740,110364.27,2617832.56,33534418
11741,153523.76,2185687.99,8320725
11742,102211.31,1614326.68,7725534
11743,107356.8,2324947.17,7662337
11744,120390.1,3340934.3,5669255
11745,153474.48,2181904.05,10284183
11746,102125.35,1608007.73,10930530
11747,106840.06,2291960,11632545
11748,119573.38,3272412.74,11605176
11749,153380.82,2175180.31,12225333
11750,101976.13,1597026.11,14172293
11751,105960.23,2237989.71,15615213
11752,118254.98,3168560.85,16882879
11753,153241.89,2165980.15,14069896
11754,101746.01,1581250.42,17236636
11755,104733.13,2166705.31,19461880
11756,116404.48,3032079.19,21692578
11757,153034.52,2152757.32,15932792
11758,101436.62,1561527.86,19909007
11759,103362.28,2095342.26,23102783
11760,114306.35,2888012.74,26043671
11761,152689.45,2132620.8,18201965
11762,101035.1,1537102.04,23000062
11763,102095.6,2033845.89,26633098
11764,111989.19,2740350.7,29910718
11765,152129.99,2101985.84,20934145
11766,100365.38,1499556.63,26409310
11767,100411.4,1956399.56,30142763
11768,109343.24,2584778.29,33116910
11769,152263.82,2123276.4,11302808
11770,101239.33,1563811.17,11051018
11771,104744.51,2210133.57,10978008
11772,116988.1,3157762.71,8311485
11773,152212.59,2119403.41,13269393
11774,101156.27,1557612.58,14252278
11775,104258.8,2178698.26,14943877
11776,116172.5,3089317.51,14247545
11777,152121.01,2112762.47,15208044
11778,101007.13,1546653.59,17493010
11779,103416.16,2126668.23,18929966
11780,114857.02,2985623.41,19523723
11781,151982.56,2103580.59,17052355
11782,100776.84,1530870.5,20558470
11783,102251.76,2058322.93,22776662
11784,113006.31,2849157.6,24334379
11785,151775.06,2090367.04,18915197
11786,100468.2,1511189.73,23229625
11787,100973.44,1990979.58,26417799
11788,110907.74,2705080.65,28687159
11789,151430.11,2070247.56,21184657
11790,100066.34,1486764.47,26321914
11791,99810.93,1933638.28,29948153
11792,108596.53,2557758.88,32549661
11793,151705.1,2092656.86,14035616
11794,100570.54,1526291.88,14459168
11795,102927.66,2126344.15,14486979
11796,114338.42,3001906.19,11520820
11797,151656.49,2088894.93,15998640
11798,100485.5,1520009.76,17664250
11799,102461.67,2095921.2,18453498
11800,113518.35,2933271.96,17460122
11801,151562.55,2082165.48,17940096
11802,100338.08,1509121.74,20902135
11803,101657.46,2045697.99,22439672
11804,112206.63,2829778.46,22733934
11805,151423.27,2072951.09,19785692
11806,100107.38,1493339.57,23967479
11807,100548.99,1979781.52,26287689
11808,110356.81,2693378.32,27544323
11809,151216.13,2059758.76,21647688
11810,99799.25,1473680.37,26638500
11811,99356.77,1915884.13,29927185
11812,108261.98,2549513.06,31894990
11813,151360.95,2072560.02,16304788
11814,100170.24,1501914.14,17549728
11815,101696.1,2065823.11,18018396
11816,112023.32,2854325.5,15385200
11817,151311.69,2068781.41,18268242
11818,100084.47,1495601.07,20756491
11819,101245.55,2036135.34,21987482
11820,111203.96,2785748.69,21324375
11821,151217.86,2062066.22,20209072
11822,99936,1484680.71,23995702
11823,100475.57,1987411.3,25970375
11824,109888.88,2682104.04,26601831
11825,151079.15,2052870.65,22054049
11826,99706.28,1468934.5,27060048
11827,99413.95,1923402.07,29816912
11828,108043.75,2545957.31,31408522
11829,151153.34,2059353.4,18167433
11830,99860.53,1482188.32,20223893
11831,100469.38,2000378.97,21658071
11832,109928.46,2710417.5,19735147
11833,151102.55,2055500.78,20134218
11834,99777.52,1476004.52,23423767
11835,100040.13,1971611.38,25624807
11836,109112.55,2642016.83,25672261
11837,151009.82,2048830.96,22073228
11838,99628.26,1465045.18,26665516
11839,99302.13,1924173.15,29610983
11840,107798.47,2538461.52,30948114
11841,151014.71,2050159.91,20012296
11842,99631.78,1466490.7,23285468
11843,99417.16,1936642.14,25504865
11844,108078.66,2574024.58,24545926
11845,150965.32,2046376.95,21976065
11846,99547.26,1460237.91,26489271
11847,99002.78,1908483.75,29471439
11848,107264.91,2505746.99,30481528
11849,150919.22,2043373,21956428
11850,99482.6,1455535.6,26527131
11851,98696.07,1889811.01,29491208
11852,106765.24,2470496.9,29822598
11853,150871.57,2039667.51,23916620
11854,99397.96,1449281.73,29730936
11855,98295.72,1862157.05,33457956
11856,105950.85,2402215.87,35758666
11857,157286.8,2373853.67,2267275
11858,104485.1,1742422.3,2103958
11859,115241.86,2685389.71,1653211
11860,128862.9,3781324.04,1237109
11861,157238.09,2370068.11,4230680
11862,104400.86,1736147.17,5308381
11863,114681.81,2649551.18,5619229
11864,128042.84,3712596.55,7173968
11865,157142.76,2363273.7,6173763
11866,104250.58,1725116.54,8551499
11867,113699.45,2589908.44,9605086
11868,126724.37,3608673.75,12450188
11869,157005.38,2354094.09,8017183
11870,104021.27,1709336.06,11613818
11871,112328.49,2511088.87,13455144
11872,124868.9,3471910.61,17262030
11873,156798.09,2340862.25,9879346
11874,103711.57,1689576.83,14287323
11875,110757.46,2429780.85,17092844
11876,122768.85,3327692.04,21611036
11877,156452.61,2320672.85,12148866
11878,103308.95,1665084.49,17377097
11879,109270.53,2358076.07,20625808
11880,120449.17,3179871.55,25475348
11881,155893.24,2289993.42,14881219
11882,102638.35,1627461.78,20786158
11883,107252.82,2266572.87,24132891
11884,117792.12,3023693.7,28688391
11885,154631.83,2227468.09,17863218
11886,101669.03,1577068.62,24107912
11887,104639.64,2153756.98,27447691
11888,114395.55,2840886.67,31326899
11889,152661.92,2138182,20801261
11890,99969.73,1497812.02,27258945
11891,100589.94,1987714.6,30504434
11892,109977.49,2625022.63,33551217
11893,149844.35,2022027.48,23622679
11894,98179.78,1421802.2,29590805
11895,96375.19,1821517.74,33047216
11896,104494.01,2384121.69,35450034
11897,153472.29,2234689.18,4830074
11898,101751.1,1638997.94,4345376
11899,107949,2416991.95,3716457
11900,122498.72,3532995.27,2785761
11901,153424.76,2230950.8,6792684
11902,101666.21,1632712.8,7549098
11903,107421.64,2382998.74,7681777
11904,121680.18,3464351.41,8722484
11905,153331.28,2224218.07,8733925
11906,101516.78,1621713.74,10791014
11907,106495.08,2326354.65,11667806
11908,120363.08,3360504.19,13999171
11909,153192.19,2215002.84,10578723
11910,101286.01,1605894.32,13856743
11911,105206.46,2251672.66,15514645
11912,118510.13,3223870.89,18809909
11913,152985.12,2201791.88,12441345
11914,100976.59,1586159.54,16530081
11915,103746.76,2175695.73,19156837
11916,116412.54,3079769.27,23159575
11917,152640.36,2181638.23,14711535
11918,100576.08,1561756.52,19619401
11919,102387.03,2109686.65,22686111
11920,114096.13,2932108.36,27023909
11921,152083.44,2151065.6,17443039
11922,99907.43,1524225.01,23028576
11923,100557.52,2025909.26,26195543
11924,111445.58,2776248.07,30233727
11925,150824.89,2088684.21,20425211
11926,98940.05,1473930.19,26350509
11927,98217.28,1923238.86,29510486
11928,108050.36,2593494.64,32875506
11929,148860.55,1999658.32,23362167
