run_number,deaths,life_years_lost,vaccine_n
6514,74536.84,1256146.36,8658667
6515,80424.43,1831199.52,9362740
6516,108874.07,3095679.89,12193485
6517,120078.17,1836388.91,8300679
6518,52574.67,887486.42,11723676
6519,58302.25,1311213.52,13207789
6520,93792.56,2578988.87,17008226
6521,110256.47,1680928.42,10163476
6522,1211.75,21046.23,14395425
6523,1298.69,29167.71,16848690
6524,61218.7,1620177.22,21354944
6525,92426.12,1411948.82,12432530
6526,696.57,12269.56,17487466
6527,762.46,17214.1,20378646
6528,10227.95,262321.65,25222189
6529,69256.01,1061782.42,15167487
6530,596.21,10576.64,20896418
6531,654.56,14856.41,23888237
6532,1782.76,46640.33,28429462
6533,4415.17,69086.06,18147553
6534,572.33,10150.84,24218221
6535,625.85,14208.21,27204157
6536,1033.2,27933.13,31070022
6537,525.27,8796.94,21086537
6538,546.23,9703.28,27369237
6539,594.32,13504.54,30260109
6540,910.58,24829.48,33294263
6541,472.73,7993.79,23906690
6542,538.87,9554.51,29701347
6543,585,13258.08,32802236
6544,872.4,23811.9,35193583
6545,453.18,7692.52,26467719
6546,532.33,9410.38,31944029
6547,574.35,12971.79,34865140
6548,854.49,23312.19,36738599
6549,126395.23,1859412.53,4818075
6550,87713.67,1417420.57,4316039
6551,91097.36,2047512.31,3059868
6552,113913.68,3348711.33,2217146
6553,121189.96,1776285.44,6781599
6554,75463.18,1233074.44,7519489
6555,80321.67,1807399.62,7026372
6556,108102.02,3119852.91,8155456
6557,111747.45,1639612.27,8722825
6558,63799.23,1036115.68,10761084
6559,68195.68,1510748.48,11012513
6560,98756.46,2770415.13,13432440
6561,100543.51,1497965.15,10567918
6562,37891.59,616574.32,13827253
6563,42729.39,936569.16,14859175
6564,83103.19,2246613.49,18240466
6565,87271.7,1297322.27,12430353
6566,711.33,12413.72,16497533
6567,763.84,17131.63,18500969
6568,37908.57,981102.65,22592922
6569,60277.05,904193.09,14699544
6570,601.15,10586.11,19589946
6571,650.21,14665.48,22030705
6572,3517.63,90021.66,26455019
6573,31320.81,474850.16,17431633
6574,564.22,9978.03,22998888
6575,610.76,13824.48,25540337
6576,1205.75,32181.88,29665173
6577,1047.5,16615.22,20414147
6578,552.95,9773.8,26321075
6579,597.24,13518.38,28855272
6580,948.01,25777.95,32306757
6581,485.51,8168.86,23353986
6582,535.45,9477.4,29471817
6583,576.44,13057.91,31912143
6584,878.37,23993.57,34531130
6585,457.87,7745.09,26172437
6586,530.75,9377.62,31803730
6587,570.54,12892.23,34454583
6588,851.68,23267.09,36426907
6589,106878.94,1543945.1,7380147
6590,78926.49,1230750.82,6558151
6591,80837.88,1754497.3,5122488
6592,105036.73,3026535.93,3765679
6593,100847.36,1449646.68,9344043
6594,66782.13,1053388.19,9762290
6595,70539.22,1536511.01,9089266
6596,99268.67,2803878.28,9702175
6597,89884.24,1293370.15,11284730
6598,54942.55,860811.72,13003599
6599,58376.87,1250122.39,13075568
6600,89816.49,2458764.57,14979957
6601,75031.29,1104127.58,13129655
6602,24482.31,384717.2,16069597
6603,28475.49,606265.62,16922130
6604,72591.61,1906690.04,19789365
6605,44309.21,657899.91,14992254
6606,598.94,10493.36,18739821
6607,641.6,14386.78,20562913
6608,14836.5,372094.99,24143496
6609,9721.69,147020.89,17261550
6610,563.59,9917.15,21832353
6611,605.02,13612.55,24093326
6612,1574.45,41005.09,28003623
6613,2631.34,40296.38,19995385
6614,546.32,9638.8,25242780
6615,586.81,13238.35,27603098
6616,1007.19,27171.73,31213649
6617,532.77,8890.78,22976464
6618,540.74,9533.39,28563196
6619,580.04,13084.31,30917972
6620,900.47,24524.59,33856344
6621,457.9,7753.29,25913633
6622,529.16,9339.21,31714459
6623,566.43,12787.06,33974751
6624,857.05,23404.09,36083342
6625,86439.22,1210971.09,10204011
6626,71479.59,1082890.5,8890032
6627,72758.64,1531686.74,7665255
6628,96056.9,2683576.5,5662038
6629,80614.4,1123511.05,12165597
6630,59638.66,914504.27,12094031
6631,62765.57,1327799.12,11632035
6632,90093.68,2461973.78,11600986
6633,67251.63,937685.99,14106036
6634,47712.48,726467.14,15337818
6635,50630.39,1052391.91,15617926
6636,80019.8,2109719.26,16874622
6637,34919.95,507853.45,15950679
6638,13870.04,212690.35,18400885
6639,16953.17,353770.81,19464578
6640,54631.11,1370855.26,21685123
6641,2169.32,32539.84,17814248
6642,564.85,9911.82,21072556
6643,604.65,13553.57,23106496
6644,2592.94,64742.51,26035170
6645,729.7,11667.91,20082888
6646,547.87,9636.79,24164357
6647,587.2,13191.38,26635746
6648,1015.04,27233.02,29899337
6649,565.59,9309.21,22815028
6650,537.64,9474.14,27573473
6651,576.53,12979.27,30145436
6652,905.21,24591.83,33109510
6653,469.95,7934.46,25797490
6654,534.69,9413.34,30895385
6655,572.79,12892.04,33460384
6656,862.52,23520.63,35751323
6657,64274.16,863264.48,13138253
6658,59815.01,880418.14,12044026
6659,61781.63,1267754.64,10722779
6660,86907.31,2335488.51,7888177
6661,58288.22,776731.9,15102085
6662,48547.81,724266.53,15245571
6663,52052.1,1075934.02,14688697
6664,80604.79,2113927.24,13822054
6665,43352.89,576568.39,17045905
6666,36578.92,541320.83,18486721
6667,39647.55,804752.07,18674804
6668,68798.99,1729270.61,19099105
6669,6012.03,86571.63,18888625
6670,3765.25,57360.63,21551916
6671,4691.64,97470.29,22522379
6672,14715.15,348106.55,23909963
6673,503.75,8338.45,20751271
6674,535.88,9441.63,24222984
6675,572.01,12866.44,26162372
6676,1028.49,27337.76,28259534
6677,471.99,7914.33,23020125
6678,530.08,9345.25,27315415
6679,566.64,12755.26,29692608
6680,885.83,24068.27,32126421
6681,462.15,7784.96,25754351
6682,526.18,9282.85,30724459
6683,562.94,12686.23,33202446
6684,856.14,23346.41,35333762
6685,44745.42,588331.05,16120898
6686,53013.97,757399.61,15363124
6687,54932.32,1102482.54,14037516
6688,78270.48,2019576.67,10530083
6689,39811.15,518005.6,18085153
6690,42637.77,617514.22,18566637
6691,45879.29,929144.62,18004434
6692,71860.91,1808675.04,16463616
6693,25764.8,333029.19,20025342
6694,31148.4,447489.7,21808645
6695,33878.42,673934.52,21993382
6696,56677.09,1359927.34,21741567
6697,998.14,15363.78,21870700
6698,2027.31,30920.85,24873886
6699,2490.59,51466.07,25836355
6700,2198.7,53121.4,26550978
6701,450.8,7612.52,23733134
6702,529.87,9331.56,27544835
6703,564.84,12709.52,29477241
6704,891.64,24109.99,30901789
6705,446.37,7560.58,26002215
6706,527.41,9289.84,30637301
6707,563.29,12678.04,33007730
6708,849.79,23169.75,34765262
6709,39695.69,518074.59,18854019
6710,46281.41,648122.91,18772706
6711,48505.96,960332.93,17547270
6712,70254.28,1747095.19,13737745
6713,35361.76,456361.69,20816430
6714,37103.07,527166.17,21975697
6715,40376.92,808320.82,21513872
6716,63931.53,1552451.97,19673970
6717,22934.56,294023.11,22757623
6718,26307.11,370673.36,25217620
6719,28918.86,568821.69,25499341
6720,41784.42,964380.96,24950559
6721,818,12821.19,24602457
6722,1208.53,18916.62,28282881
6723,1436.65,29992.3,29346163
6724,1097.42,28465.22,29762089
6725,448.2,7583.82,26467880
6726,526.41,9277.48,30953994
6727,561.75,12654,32986928
6728,857.14,23297.26,34111272
6729,35511.84,461833.39,21122340
6730,41318.13,566410.56,21868203
6731,43404.38,844584.3,21078567
6732,60018.46,1438122.08,17602071
6733,31590,405776.63,23089128
6734,33126.47,460641.63,25069270
6735,36109.93,711336.87,25043526
6736,53291.89,1248250.44,23537834
6737,19713.19,250953.3,25027250
6738,22667.76,312093.63,28309803
6739,24944.64,482348.02,29030445
6740,11701.42,262472.15,28818596
6741,612.13,9928.44,26871751
6742,779.97,12746.27,31376478
6743,884.58,18857.56,32876505
6744,896.94,24118.5,33626132
6745,26914.3,341536.45,22984878
6746,29894.02,408217.12,24539161
6747,31724.69,609792.12,24717525
6748,35390.48,812750.7,21952143
6749,22905.15,285060.69,24949344
6750,22635.18,314559.45,27739166
6751,25122.36,490842.37,28684290
6752,19913.18,450342.95,27888119
6753,5608.87,67483.91,26889818
6754,2982.67,42603.94,30981036
6755,3792.94,76025.85,32670602
6756,970.21,25677.05,33164988
6757,14571.74,196730.67,24830006
6758,3337.4,47808.32,27600790
6759,3873.13,77383.86,28564522
6760,887.63,23866.81,26762892
6761,10110.75,134893.99,26793252
6762,1147.27,18004.57,30804527
6763,1388.37,29142.06,32530935
6764,869.55,23528.58,32698545
6765,447.35,7576.72,26771236
6766,534.91,9359.29,30842588
6767,567.46,12712.77,32550629
6768,828.84,22622.03,32042241
6769,445.77,7558.66,28735478
6770,526.08,9268.97,34046299
6771,562.6,12670.79,36517412
6772,838.05,22877.49,37975562
6773,140160.59,2110698.46,2728079
6774,95875.81,1611390.66,2031202
6775,104909.14,2494043.51,1201143
6776,122855.07,3707197.63,759643
6777,135703.93,2038304.04,4691105
6778,83747.54,1422277.06,5235266
6779,89963.03,2104065.45,5167967
6780,116886.53,3468166.65,6695821
6781,127737.33,1922618.4,6634561
6782,72604.21,1226332.72,8477847
6783,78210.72,1803432.13,9154708
6784,107558.37,3111488.19,11972697
6785,118000.38,1798864.03,8476919
6786,50600.9,854695.63,11542344
6787,55907.07,1272533.69,13001123
6788,92583.23,2592630.8,16786744
6789,108390.1,1646532.48,10340652
6790,1076.15,18737.44,14213451
6791,1150.02,26048.49,16641547
6792,60265.03,1626672.38,21133363
6793,90850.27,1381838.86,12609554
6794,671.58,11851.41,17308599
6795,733.72,16660.67,20172253
6796,9956.65,260583.09,24998476
6797,68496.18,1045205.95,15341492
6798,590.28,10482.61,20714741
6799,645.79,14715.77,23681811
6800,1738.42,46115.85,28211114
6801,4857.98,75735.25,18323875
6802,569.82,10116.4,24036617
6803,621.38,14154.34,26996733
6804,1021.52,27820.34,30849496
6805,537.98,8982.29,21261663
6806,544.17,9675.21,27188098
6807,591,13467.2,30054920
6808,903.1,24754.82,33073505
6809,474.4,8014.94,24081976
6810,536.65,9522.71,29519528
6811,581.68,13217.64,32596204
6812,866.25,23750.61,34970410
6813,452.21,7674.21,26643984
6814,529.9,9373.86,31761985
6815,570.63,12919.28,34659002
6816,848.92,23257.67,36518007
6817,444.51,7535.8,28910650
6818,524.22,9242.76,33864539
6819,559.59,12632.32,36310665
6820,833.04,22830.98,37754962
6821,124036.37,1802896.39,5279052
6822,86582.84,1405956.73,4244428
6823,90703.32,2100294.41,2608678
6824,110639.16,3353679.72,1739554
6825,119670.97,1734519.91,7242808
6826,75073.44,1233955.39,7447827
6827,79934.47,1846984.3,6575765
6828,104872.42,3121829.94,7675474
6829,111397.75,1617564.43,9183057
6830,64323.68,1051749.51,10689915
6831,68767.41,1565149.88,10563085
6832,95653,2769803.37,12956542
6833,101335.96,1493398.52,11028323
6834,41862.81,686053.63,13754845
6835,46663.49,1049565.38,14411411
6836,80265.72,2242919.97,17763078
6837,91192.32,1339280.15,12890931
6838,807.79,14023.83,16426211
6839,865.62,19560.35,18050313
6840,35579.41,953765.35,22116371
6841,70838.11,1044608.55,15159781
6842,619.6,10897.39,19518546
6843,669.79,15194.18,21579690
6844,3197.85,84446.76,25977431
6845,43986.78,654131.02,17892192
6846,569.93,10079.61,22927509
6847,616.23,14021.16,25089434
6848,1158.71,31467.41,29187800
6849,1662.16,25635.72,20874675
6850,556.22,9834.45,26249296
6851,600.06,13646.79,28404310
6852,929.26,25532.81,31831713
6853,493.26,8258.11,23813223
6854,536.73,9505.42,29400368
6855,577.35,13134.36,31461338
6856,865.07,23819.51,34053708
6857,459.19,7747.76,26635224
6858,531.22,9390.87,31732260
6859,570.48,12942.56,34003341
6860,840.16,23114.3,35949474
6861,444.53,7526.62,29195500
6862,525.94,9270.73,33975072
6863,561.79,12699.82,36066393
6864,827.3,22734.13,37498039
6865,108586.95,1527633.33,7545145
6866,76861.72,1196318.59,6346729
6867,78210.87,1749707.69,4260905
6868,100614.12,3023365.25,2976561
6869,103892.07,1456179.1,9509339
6870,65678.87,1035990.3,9550678
6871,68811.57,1546030.98,8228115
6872,95032.4,2800331.54,8913389
6873,94832.42,1331140.43,11452252
6874,54751.24,857957.81,12792436
6875,57651.87,1273065.81,12214143
6876,85934.02,2456441.5,14189720
6877,83413.17,1191776.05,13294620
6878,28907.25,454446.54,15859470
6879,32653.8,714844.01,16060560
6880,69588.1,1911854.57,18999970
6881,68469.65,977137.64,15157397
6882,620.51,10828.37,18528481
6883,658.37,14856.72,19704044
6884,15402.02,404592.95,23350363
6885,37238.57,539796.49,17427092
6886,569.55,10006.14,21621056
6887,607.42,13745.41,23231603
6888,1566.51,41872.04,27214514
6889,14132.79,207343.29,20158819
6890,548.5,9671,25030627
6891,585.75,13284.36,26741514
6892,986.95,27021.74,30424568
6893,693.59,11116.61,23141423
6894,542,9551.63,28352789
6895,578.31,13109.34,30057642
6896,884.08,24338.64,33069245
6897,469.53,7883.92,26078526
6898,528.34,9324.56,31502948
6899,562.86,12763.51,33113410
6900,842.96,23222.53,35290587
6901,449.04,7576.49,28899648
6902,524.75,9245.41,33835055
6903,558.52,12632.33,35655523
6904,824.73,22693.27,37186202
6905,90188.74,1238042.99,10107216
6906,68654.53,1024194.93,8590292
6907,68915.82,1484819.15,6323864
6908,91985.8,2709001.5,4525463
6909,84798.22,1157979.29,12072071
6910,57715.24,873037.17,11793597
6911,59770.93,1294518.93,10290194
6912,86501.33,2493745.45,10461458
6913,74392.85,1017241.32,14012937
6914,46796.63,702836.21,15034736
6915,48769.32,1036330.03,14276623
6916,77346.54,2155781.15,15738680
6917,58555.25,822927.09,15856934
6918,17521.52,264641.56,18102934
6919,20305.99,430744.31,18123168
6920,58302.96,1553626.41,20548448
6921,24229.36,346229.89,17722498
6922,563.91,9861.57,20771145
6923,595.49,13407.23,21764144
6924,4690.82,120646.89,24902416
6925,3604.03,52720.84,19988749
6926,545.34,9570.01,23863303
6927,577.72,13030.64,25294505
6928,1085.32,29393.79,28762909
6929,1194.12,18166.38,22720955
6930,535.22,9415.11,27272460
6931,567.95,12833.51,28804186
6932,908.63,24933.28,31973257
6933,492.53,8222.08,25703469
6934,532.4,9358.89,30594450
6935,564.79,12756.58,32119049
6936,855.69,23543.31,34614669
6937,448.82,7579.76,28642181
6938,523.23,9208.45,33745403
6939,554.66,12532.82,35175838
6940,828.09,22786.03,36839048
6941,71148.72,937516.63,12928425
6942,61826.07,891061.47,10921151
6943,61504.17,1279560.6,8866441
6944,83289.87,2374662.34,6421156
6945,66134.04,866818.59,14891841
6946,51288.08,750117.51,14124837
6947,52753.63,1104991.63,12832932
6948,77678.63,2162543.11,12356847
6949,53783.37,705388.1,16833308
6950,40447.59,587260.46,17366882
6951,41949.16,861460.01,16818905
6952,67903.97,1817742.89,17634745
6953,21515.66,298169.61,18680936
6954,9367.3,137824.83,20431898
6955,11287.26,234116.74,20665607
6956,35428.7,897455.12,22444516
6957,1023.44,15365.7,20541560
6958,543.87,9519.59,23103079
6959,574.15,12908.06,24306512
6960,1334.48,35149.16,26794749
6961,563.81,9127.34,22810084
6962,534.71,9378.79,26195332
6963,566.04,12741.31,27836736
6964,905.66,24771,30659088
6965,504.73,8337.07,25542207
6966,528.84,9291.98,29604458
6967,560.7,12640.18,31346337
6968,855.96,23515.61,33869057
6969,455.28,7669.75,28524718
6970,527.82,9265.52,32926418
6971,559.53,12607.36,34661487
6972,831.09,22849.75,36510720
6973,52490.67,657575.43,15868548
6974,51242.69,712749.11,14073392
6975,51643.25,1043278.45,11923640
6976,74524.16,2037904.2,8645895
6977,47649.18,592501.75,17828931
6978,41419.2,585593.34,17276171
6979,43297.23,883214.02,15890805
6980,68636.25,1827633.64,14581136
6981,34856.96,433288.32,19770097
6982,30798.2,431944.22,20517537
6983,32522.95,649989.42,19876011
6984,56836.56,1443747.14,19858412
6985,3812.38,52673.76,21615949
6986,2576.47,38082.56,23582895
6987,3069.37,63423.3,23722422
6988,5133.46,124077.03,24668808
6989,475.84,7877.99,23477878
6990,524.31,9211.07,26254084
6991,553.05,12462.26,27363370
6992,905.98,24627.08,29018795
6993,456.81,7645.5,25747062
6994,521.65,9170.33,29346415
6995,551.7,12435.61,30894993
6996,842,23120.61,32883360
6997,451.03,7579.27,28482334
6998,519.95,9147.08,32755510
6999,550.78,12424.67,34403407
7000,825.77,22700.48,36093485
7001,36328.67,443283.68,18848808
7002,45499.27,611911.33,17394449
7003,45891.3,904046.72,15238315
7004,66394.36,1737076.51,11287864
7005,32557.18,393524.78,20814699
7006,36552.72,499947.24,20598390
7007,38236.98,762221.63,19204518
7008,60482.64,1539940.68,17223784
7009,21127.56,254729.8,22753342
7010,26463.37,359384.06,23840378
7011,27950.86,546217.92,23191777
7012,44082.92,1064070.1,22500334
7013,820.01,12502.26,24597331
7014,1540.09,23048.16,26904861
7015,1792.84,36969,27037343
7016,1275.47,32714.79,27310524
7017,442.03,7446.23,26460032
7018,521.41,9156.33,29575954
7019,549.89,12390.02,30678463
7020,844,23089.51,31660471
7021,439.12,7419.08,28730154
7022,520.85,9148.54,32668183
7023,550.84,12411.03,34208767
7024,820.83,22556.59,35524830
7025,32350.31,391130.09,21580413
7026,39928.36,525700.28,20803856
7027,40636.88,788730.68,18747536
7028,58948.33,1481716.62,14497449
7029,29084.94,348213.21,23543741
7030,32065.46,429903.04,24007018
7031,33826.37,665940.73,22714262
7032,53191.14,1302737.42,20433021
7033,19005.81,227219.96,25487046
7034,22636.69,301535.46,27248684
7035,24081.75,465034.52,26700310
7036,28064.82,650418.05,25710092
7037,707.26,11004.2,27330479
7038,1025.71,15897.02,30313954
7039,1158.29,24226.24,30547248
7040,941.51,25142.97,30520648
7041,440.85,7440.21,29192320
7042,520.07,9139.75,32984953
7043,549.46,12389.95,34187979
7044,825.39,22627.46,34870751
7045,28992.14,348789.34,23849721
7046,35899.75,462473.58,23895525
7047,36588.47,696816.72,22278832
7048,49442.2,1194194.82,18361842
7049,26079.75,310424.46,25813163
7050,28889.53,378985.52,27099251
7051,30494.82,589854.26,26247831
7052,43273.65,1019873.36,24297293
7053,16478.09,195591.02,27754350
7054,19753.22,257278.91,30341069
7055,21028.45,398732.14,30230854
7056,5475.48,125192.06,29574369
7057,563.86,9107.13,29598927
7058,726.74,11818.13,33407158
7059,796.3,17034.44,34077609
7060,851.54,23165.05,34384826
7061,21849.67,254579.66,25711938
7062,25592.36,327382.99,26566658
7063,26329.62,494338.62,25918608
7064,24021.29,556703.31,22711659
7065,18887.7,216215.87,27678003
7066,19490.03,254821.28,29770325
7067,20929.35,401075.23,29885416
7068,11373.92,260611.36,28648525
7069,4875.24,55030.34,29617186
7070,2497.23,34388.07,33012079
7071,3012.55,59809.05,33871569
7072,893.61,24067.01,33927560
7073,11217.2,139634.13,27559155
7074,2553.67,35134.26,29631929
7075,2834.18,56070.62,29765330
7076,834.36,22738.47,27522881
7077,7946.83,98026.98,29523979
7078,998.79,15440.47,32835594
7079,1146.22,24076.74,33732001
7080,832.05,22739.36,33458891
7081,439.75,7428.72,29498167
7082,527.49,9203.49,32873684
7083,554.26,12431.78,33751732
7084,803.25,22084.24,32799050
7085,439.36,7430.56,31461801
7086,520.94,9152.79,36078185
7087,551.93,12440.52,37718284
7088,814.68,22387.83,38735064
7089,150114.22,2326891.47,2495243
7090,100479.18,1726307.49,1370848
7091,112190.64,2718806.34,900435
7092,127135.68,3860997.13,552093
7093,145735.73,2253466.37,4457575
7094,88241.73,1530757.75,4573633
7095,95420.98,2264168.01,4867140
7096,121127.97,3619965.76,6488403
7097,138258.45,2142582.53,6399213
7098,77150.5,1331251.59,7815371
7099,83299.75,1947565.56,8853659
7100,111857.27,3263550.05,11765708
7101,129055.07,2024495.68,8243385
7102,56351.56,972479.4,10880935
7103,61950.92,1429653.18,12700698
7104,97298.83,2752933.32,16576953
7105,120068.27,1877839.27,10106249
7106,1616.76,28327.13,13551861
7107,1705.33,38950.68,16340493
7108,70295.36,1922109.44,20925776
7109,104883.3,1642284.34,12375845
7110,748.07,13236.7,16647846
7111,819.81,18668.92,19871026
7112,18518.63,490179.47,24790203
7113,87179.38,1366751.47,15108934
7114,609.68,10862.8,20056948
7115,672.5,15368.19,23383212
7116,2579.96,67971.68,28001434
7117,13839.07,221586.61,18090142
7118,579.67,10323.22,23375018
7119,636.81,14545.69,26695423
7120,1100.72,29885.31,30641836
7121,614.75,10235.26,21028186
7122,549.18,9792.33,26526098
7123,600.08,13707.74,29752324
7124,924.92,25350.75,32866029
7125,496.06,8393.28,23851595
7126,540.24,9612.1,28858143
7127,588.84,13411.36,32294667
7128,879.13,24112.7,34761990
7129,463.51,7885.16,26410320
7130,532.72,9447.63,31101382
7131,576.57,13081.73,34357483
7132,858.74,23538.45,36310593
7133,452.21,7685.46,28678213
7134,526.39,9303,33203323
7135,564.61,12770.7,36009331
7136,840.75,23056.22,37547728
7137,444.18,7529.07,31228148
7138,522.15,9194.23,35416022
7139,555.48,12545.87,37416945
7140,820.39,22563.34,38527421
7141,129757.06,1935828.33,5221655
7142,88331.3,1472445.58,3401509
7143,93620,2239658.35,2100961
7144,113410.46,3522313.81,1311617
7145,125680,1870189.09,7184966
7146,76952.06,1297554.22,6604561
7147,82132.86,1952643.47,6067850
7148,107552.03,3284573.64,7249927
7149,118312.08,1765295.76,9128780
7150,66323.96,1111682.83,9846331
7151,70997.36,1663091.82,10056142
7152,98428.3,2930472.5,12525627
7153,108868.97,1647376.37,10970877
7154,44924.63,753164.31,12911712
7155,49566.92,1146301.84,13900519
7156,83659.43,2411395.74,17336298
7157,99562.9,1500989.34,12833463
7158,920.74,16054.94,15583009
7159,979.72,22419.23,17544794
7160,47214.1,1312379.57,21686396
7161,82605.16,1247662.49,15102645
7162,637.71,11261.05,18675309
7163,690.96,15801.57,21074615
7164,5508.98,149071.31,25550609
7165,61057.77,926256.01,17835670
7166,575.91,10226.12,22084361
7167,625.03,14316.77,24581450
7168,1343.46,36721.33,28759789
7169,3861.27,60012.69,20817285
7170,559.73,9934.24,25407415
7171,606.02,13865.85,27896464
7172,954.82,26396.25,31401333
7173,528.41,8826.16,23754210
7174,538.02,9561.67,28557218
7175,580.63,13278.29,30953333
7176,872.32,24151.48,33625517
7177,471.45,7962.98,26577098
7178,531.41,9425.15,30889023
7179,572.52,13052.62,33495868
7180,843.61,23325.94,35521498
7181,450.37,7640.65,29137495
7182,525.51,9291.36,33131685
7183,562.76,12779.7,35558598
7184,829.39,22900.9,37070044
7185,443.13,7509.53,31404989
7186,520.57,9173.31,35234395
7187,552.89,12515.61,37210762
7188,815.84,22523.49,38307032
7189,114816.46,1649320.56,7772469
7190,79201.92,1270625.4,5615593
7191,81296.49,1904560.92,3508619
7192,101323.24,3171467.36,2291617
7193,110858.76,1588113.54,9736226
7194,68468.4,1113300.22,8817956
7195,72278.73,1699328.7,7476168
7196,95707.86,2941848.98,8227620
7197,103252.86,1482995.79,11676775
7198,58280.91,942104.11,12059225
7199,61789.53,1429899.41,11461468
7200,86749.46,2593649.15,13504478
7201,93529.75,1365344.99,13523674
7202,36561.08,592631.63,15124799
7203,40697,931167.02,15308464
7204,71483.65,2062772.45,18315058
7205,83738.96,1218015.11,15386655
7206,730.66,12708.33,17795937
7207,777.45,17737.04,18949692
7208,23490.27,651371.27,22665073
7209,64157.4,937989.33,17653515
7210,596.41,10493.78,20888125
7211,639.27,14597,22479461
7212,2055.15,56263.12,26530594
7213,38740.25,572086.17,20388981
7214,558.15,9869.09,24297094
7215,598.76,13691.08,25989105
7216,1029.75,28547.76,29739665
7217,1439.85,22201.88,23368286
7218,547.41,9674.96,27619157
7219,586.38,13393.14,29304138
7220,888.7,24709.12,32381516
7221,489.8,8196.43,26305289
7222,530.97,9398.71,30769997
7223,567.59,12957.84,32360933
7224,841.08,23364.29,34605671
7225,457.88,7721.23,29126940
7226,526.18,9296.83,33101863
7227,561.74,12785.9,34903445
7228,821.23,22767.9,36501418
7229,443.58,7506.83,31690625
7230,521.64,9189.5,35344388
7231,554.12,12564.12,36966036
7232,810.56,22435.04,38050165
7233,100062.21,1386755.68,10038740
7234,70086.61,1073116.75,7717217
7235,70426.14,1600786.81,5160559
7236,91442.14,2844358.49,3528652
7237,95821.34,1323223.53,12002170
7238,59730.55,928256.13,10921494
7239,61833.47,1412515.68,9128083
7240,86051.83,2624535.15,9464468
7241,87515.99,1211448.27,13945599
7242,49456.98,762918.44,14162704
7243,51442.33,1153801.67,13116761
7244,77242.16,2284846.6,14741704
7245,76525.66,1080148.13,15788313
7246,24797.71,384090.3,17230518
7247,27879.72,620769.52,16960826
7248,60815.54,1729082.63,19551920
7249,62092.32,875593.84,17651132
7250,596.91,10423.03,19898737
7251,628.69,14284.15,20601001
7252,8798.7,239979.92,23902301
7253,32520.25,466904.36,19923261
7254,557.32,9790.4,22990898
7255,589.93,13419.07,24131478
7256,1237.51,34104.39,27766522
7257,11993.51,174480.14,22652856
7258,540.46,9525.61,26399614
7259,573.21,13055.35,27641085
7260,923.72,25681.44,30976527
7261,657.7,10560.95,25635819
7262,535.43,9431.38,29721619
7263,567.73,12918.68,30956625
7264,854.21,23758.67,33618286
7265,467.5,7844.9,28572374
7266,523.72,9237.96,32872460
7267,554.85,12621.93,34012883
7268,822.71,22849.31,35843712
7269,448.14,7556.52,31395403
7270,520.61,9167.14,35204485
7271,551.15,12502.65,36555401
7272,808.02,22394.51,37738386
7273,82381.24,1110292.8,12600799
7274,62385.39,911055.35,9958911
7275,61648.74,1346651.42,7223258
7276,82974.99,2533600.76,5077233
7277,77517.49,1039318.38,14564970
7278,52316.64,775991.75,13162695
7279,53360.74,1172730.38,11189884
7280,77702.21,2321931.66,11013624
7281,68021.69,914333.61,16506065
7282,42122.58,619721.01,16404328
7283,43221.74,930769.44,15177110
7284,68898.28,1989512.35,16290064
7285,52922.98,733351.88,18350319
7286,14692.19,217763.48,19469813
7287,16849.07,363128.92,19022850
7288,49090.89,1354952.9,21100637
7289,20781.27,293471.82,20214015
7290,552.11,9654.48,22142031
7291,578.73,13098.81,22663791
7292,2797.95,74999.12,25450812
7293,3027.28,43960.79,22485605
7294,537.17,9423.54,25233179
7295,565.23,12804.77,26194734
7296,977.21,27025.3,29315015
7297,1070.8,16284.8,25214554
7298,529.07,9302.68,28642204
7299,557.96,12655.27,29703803
7300,869.99,24166.03,32525068
7301,486.16,8116.08,28197715
7302,527.15,9261.48,31964135
7303,555.99,12600.65,33018867
7304,831.94,23099.89,35166728
7305,447.5,7553.44,31134031
7306,519.27,9133.42,35115187
7307,547.61,12409.76,36075951
7308,810.46,22469.55,37391168
7309,64688.79,833167.66,15422124
7310,55941.24,785502.2,12291075
7311,54638.18,1149614.84,9765923
7312,74483.94,2203413.55,6973426
7313,60205.89,771451.42,17386290
7314,46295.35,660877.63,15495882
7315,46760.87,991667.31,13734927
7316,69136.05,1996003.56,12908998
7317,49027.53,629794.67,19326890
7318,36244.14,513049.41,18736300
7319,36896.67,765954.37,17718665
7320,59759.77,1657280.92,18186162
7321,19211.45,262372.37,21174897
7322,7665.81,110428.94,21801673
7323,9082.59,191137.57,21565392
7324,25029.71,656656.43,22996479
7325,934.46,14023.85,23034307
7326,535.38,9368.19,24472660
7327,561.13,12673.29,25207399
7328,1103.28,29998.25,27346660
7329,548.5,8885.27,25303637
7330,528.14,9259.37,27565135
7331,555.42,12551.94,28736711
7332,864.88,23964.15,31211704
7333,497.99,8224.1,28035894
7334,523.56,9194.42,30974152
7335,551.79,12482.56,32246187
7336,831,23049.43,34421016
7337,452.82,7625.53,31018795
7338,523.16,9178.25,34295925
7339,551.51,12466.19,35561348
7340,812.5,22515.06,37062586
7341,47990.9,585819.47,18359727
7342,46195.85,622952.19,15441824
7343,45626.72,930058.88,12822572
7344,66011,1872338.72,9198418
7345,43664.38,529228.54,20325962
7346,37280.73,512088.1,18645683
